SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_TRB_PER36	TRB_PER36	CHANGE_IN_TRBP36	COMBINED_MINUTES
5069	01-DEC-12	Jared Sullinger	10.96406344107608913872716322023690022084	12.85714285714285714285714285714285714286	1.89307941606676800412997963690595692202	45
5068	01-DEC-12	Jeff Green	4.8419713831478537360890302066772655008	9.39130434782608695652173913043478260869	4.54933296467823322043270892375751710789	46
5074	01-DEC-12	Monta Ellis	3.3098591549295774647887323943661971831	3.6	0.2901408450704225352112676056338028169	76
5073	01-DEC-12	Brandon Jennings	3.30696474634565778159931212381771281169	5.4	2.09303525365434221840068787618228718831	75
5079	01-DEC-12	Larry Sanders	11.4927344782034346103038309114927344782	17.45454545454545454545454545454545454545	5.96181097634201993515071454305272006725	65
5076	01-DEC-12	Ekpe Udoh	6.75207373271889400921658986175115207373	2.4	-4.35207373271889400921658986175115207373	44
5021	01-DEC-12	Al Jefferson	10.31367628607277289836888331242158092848	7.78378378378378378378378378378378378378	-2.5298925022889891145850995286377971447	76
5022	01-DEC-12	Mo Williams	3.10796915167095115681233933161953727506	2	-1.10796915167095115681233933161953727506	68
5023	01-DEC-12	Paul Millsap	8.71985157699443413729128014842300556586	11	2.28014842300556586270871985157699443414	67
5024	01-DEC-12	Randy Foye	3.05797752808988764044943820224719101124	2.25	-0.80797752808988764044943820224719101124	62
5025	01-DEC-12	DeMarre Carroll	6.32647747982296277011195001301744337412	5.68421052631578947368421052631578947368	-0.64226695350717329642773948670165390044	40
5026	01-DEC-12	Gordon Hayward	5.05322479649342517219787100814026299311	1.16129032258064516129032258064516129032	-3.89193447391278001090754842749510170279	59
5040	01-DEC-12	Kevin Durant	7.67556909840473203082989783115253629683	9	1.32443090159526796917010216884746370317	73
5041	01-DEC-12	Russell Westbrook	8.04134831460674157303370786516853932584	6	-2.04134831460674157303370786516853932584	69
5043	01-DEC-12	Kendrick Perkins	9.01569897832045850984301021679541490157	7.5	-1.51569897832045850984301021679541490157	56
5042	01-DEC-12	Thabo Sefolosha	6.09724047306176084099868593955321944809	6.42857142857142857142857142857142857143	0.33133095550966773042988548901820912334	55
5044	01-DEC-12	Serge Ibaka	8.50339485512097159797264989958879219661	9.39130434782608695652173913043478260869	0.88790949270511535854908923084599041208	48
5045	01-DEC-12	Kevin Martin	3.46048632218844984802431610942249240122	2.66666666666666666666666666666666666667	-0.79381965552178318135764944275582573455	57
5048	01-DEC-12	Nick Collison	8.12043888747129369737177851492727736668	6	-2.12043888747129369737177851492727736668	40
5106	01-DEC-12	Kyle Singler	4.82241086587436332767402376910016977929	4.36363636363636363636363636363636363636	-0.45877450223799969131038740546380614293	72
5103	01-DEC-12	Tayshaun Prince	4.61377506538796861377506538796861377507	4.86486486486486486486486486486486486486	0.25108979947689625108979947689625108979	72
5104	01-DEC-12	Jason Maxiell	8.26844518549395581492288453522300958733	11.67567567567567567567567567567567567567	3.40723049018171986075279114045266608834	68
5107	01-DEC-12	Greg Monroe	10.84553021294995135661009620581558750405	16.875	6.02946978705004864338990379418441249595	63
5105	01-DEC-12	Brandon Knight	3.99286204529855868222374742621825669183	4.11428571428571428571428571428571428571	0.12142366898715560349053828806745759388	62
5108	01-DEC-12	Rodney Stuckey	3.97344398340248962655601659751037344398	6.42857142857142857142857142857142857143	2.45512744516893894487255483106105512745	56
5082	01-DEC-12	Rudy Gay	6.43143919277748274030801911842804036112	7.82608695652173913043478260869565217391	1.39464776374425639012676349026761181279	85
5085	01-DEC-12	Marc Gasol	7.84357541899441340782122905027932960894	7.78378378378378378378378378378378378378	-0.05979163521062962403744526649554582516	71
5083	01-DEC-12	Mike Conley	3.31034482758620689655172413793103448276	1.71428571428571428571428571428571428571	-1.59605911330049261083743842364532019705	75
5086	01-DEC-12	Wayne Ellington	3.83702556158017041053446940356312935709	4.90909090909090909090909090909090909091	1.07206534751073868037462150552777973382	54
5084	01-DEC-12	Zach Randolph	10.89232648076531650722572766130673722776	13.84615384615384615384615384615384615385	2.95382736538852964662042618484710892609	69
5087	01-DEC-12	Quincy Pondexter	4.13071895424836601307189542483660130719	3.7241379310344827586206896551724137931	-0.40658102321388325445120576966418751409	54
5145	01-DEC-12	David West	8.18745035742652899126290706910246227164	7.78378378378378378378378378378378378378	-0.40366657364274520747912328531867848786	75
5146	01-DEC-12	George Hill	4.11578593066307640525075732076741837765	0.972972972972972972972972972972972972972	-3.14281295769010343227778434779444540468	72
5148	01-DEC-12	Paul George	6.64524817237398999615236629472874182378	6.20689655172413793103448275862068965517	-0.43835162064985206511788353610805216861	61
5147	01-DEC-12	Roy Hibbert	8.99076652498900776784405686648102007914	7.875	-1.11576652498900776784405686648102007914	61
5149	01-DEC-12	Lance Stephenson	6.53661172656038908403134288030262091327	3.13043478260869565217391304347826086957	-3.4061769439516934318574298368243600437	48
5150	01-DEC-12	Sam Young	6.60127931769722814498933901918976545842	0	-6.60127931769722814498933901918976545842	48
5122	01-DEC-12	Marcus Thornton	4.12467755803955288048151332760103181427	1.89473684210526315789473684210526315789	-2.22994071593428972258677648549576865638	71
5126	01-DEC-12	DeMarcus Cousins	12.48281439547108774767488879902951880307	12	-0.48281439547108774767488879902951880307	50
5125	01-DEC-12	Aaron Brooks	3.22420796100731112916328188464662875711	1.63636363636363636363636363636363636364	-1.58784432464367476552691824828299239347	52
5123	01-DEC-12	John Salmons	3.3415440072093721838389906878942625413	4	0.6584559927906278161610093121057374587	64
5124	01-DEC-12	Jason Thompson	9.22412451361867704280155642023346303502	14.4	5.17587548638132295719844357976653696498	52
5128	01-DEC-12	Thomas Robinson	12.85131195335276967930029154518950437318	4.23529411764705882352941176470588235294	-8.61601783570571085577087978048362202024	42
5307	03-DEC-12	Nikola Vu�?ević	11.95555555555555555555555555555555555556	14.59459459459459459459459459459459459459	2.63903903903903903903903903903903903903	77
5306	03-DEC-12	Arron Afflalo	3.60403135498320268756998880179171332587	3.89189189189189189189189189189189189189	0.28786053690868920432190309010017856602	77
5309	03-DEC-12	Jameer Nelson	3.72495710703444635079846905107562359773	3.27272727272727272727272727272727272727	-0.45222983430717362352574177834835087046	72
5308	03-DEC-12	Glen Davis	7.98630605956864087641218760698390961999	6.17142857142857142857142857142857142857	-1.81487748814006944784075903555533819142	71
5310	03-DEC-12	Moe Harkless	5.75813417794414051252519435646415202995	8.18181818181818181818181818181818181818	2.42368400387404130565662382535402978823	44
5311	03-DEC-12	J.J. Redick	2.66226477385275668537471112578408715748	5.14285714285714285714285714285714285714	2.48059236900438617176814601707305569966	65
5509	05-DEC-12	Josh Howard	8.26666666666666666666666666666666666667	0	-8.26666666666666666666666666666666666667	62
5510	05-DEC-12	Nikola Pekovic	9.66946454413892908827785817655571635311	10.125	0.45553545586107091172214182344428364689	59
5508	05-DEC-12	Kevin Love	11.79445913323370502356592711805954707438	13.37142857142857142857142857142857142857	1.57696943819486640500550145336902435419	61
5511	05-DEC-12	Luke Ridnour	3.1061946902654867256637168141592920354	1.44	-1.6661946902654867256637168141592920354	46
5512	05-DEC-12	Malcolm Lee	4.35348837209302325581395348837209302326	3	-1.35348837209302325581395348837209302326	43
5513	05-DEC-12	Alexey Shved	4.08135006490696668109043704024231934228	2.66666666666666666666666666666666666667	-1.41468339824030001442377037357565267561	56
5514	05-DEC-12	Jose Barea	3.84076433121019108280254777070063694267	3.13043478260869565217391304347826086957	-0.7103295486014954306286347272223760731	50
5515	05-DEC-12	Dante Cunningham	6.11173469387755102040816326530612244898	13.26315789473684210526315789473684210526	7.15142320085929108485499462943071965628	44
5572	05-DEC-12	Chris Duhon	3.19879518072289156626506024096385542169	5.45454545454545454545454545454545454545	2.25575027382256297918948521358159912376	71
5574	05-DEC-12	Antawn Jamison	7.82815598149372108393919365499008592201	5.53846153846153846153846153846153846154	-2.28969444303218262240073211652854746047	63
5571	05-DEC-12	Kobe Bryant	5.31611862013314504740770627395602178737	6.35294117647058823529411764705882352941	1.03682255633744318788641137310280174204	69
5570	05-DEC-12	Metta World Peace	5.39934947596675099385616190820383086375	9.25714285714285714285714285714285714286	3.85779338117610614900098094893902627911	70
5573	05-DEC-12	Dwight Howard	13.76143386897404202719406674907292954264	8.72727272727272727272727272727272727273	-5.03416114170131475446679402180020226991	67
5575	05-DEC-12	Jodie Meeks	3.22789539227895392278953922789539227895	2.88	-0.34789539227895392278953922789539227895	51
5479	05-DEC-12	Paul George	6.64524817237398999615236629472874182378	7.57894736842105263157894736842105263158	0.9336991960470626354265810736923108078	79
5483	05-DEC-12	Lance Stephenson	6.53661172656038908403134288030262091327	7.82608695652173913043478260869565217391	1.28947522996135004640343972839303126064	61
5480	05-DEC-12	George Hill	4.11578593066307640525075732076741837765	2.11764705882352941176470588235294117647	-1.99813887183954699348605143841447720118	71
5481	05-DEC-12	David West	8.18745035742652899126290706910246227164	11.25	3.06254964257347100873709293089753772836	67
5482	05-DEC-12	Roy Hibbert	8.99076652498900776784405686648102007914	8.68965517241379310344827586206896551724	-0.3011113525752146643957810044120545619	63
5552	05-DEC-12	Luol Deng	6.04136963889213509407502629426200771298	6	-0.04136963889213509407502629426200771298	83
5551	05-DEC-12	Joakim Noah	11.80031559317171137569932577822407115191	12.27272727272727272727272727272727272727	0.47241167955556135157340149450320157536	83
5555	05-DEC-12	Carlos Boozer	10.59033989266547406082289803220035778175	13.5	2.90966010733452593917710196779964221825	59
5554	05-DEC-12	Kirk Hinrich	3.20962056811113414886999792660170018661	1.02857142857142857142857142857142857143	-2.18104913953970557744142649803027161518	59
5553	05-DEC-12	Marco Belinelli	3.1868073878627968337730870712401055409	2.7	-0.4868073878627968337730870712401055409	64
5557	05-DEC-12	Jimmy Butler	5.33912714906480256943132439070470432647	2.57142857142857142857142857142857142857	-2.7676985776362311408598958192761328979	45
5678	06-DEC-12	Raymond Felton	3.86060348491287717807054823629409264768	4.11428571428571428571428571428571428571	0.25368222937283710764373747799162163803	71
5680	06-DEC-12	Tyson Chandler	12.65693996126533247256294383473208521627	10.4516129032258064516129032258064516129	-2.20532705803952602095004060892563360337	66
5681	06-DEC-12	Ronnie Brewer	5.78656126482213438735177865612648221344	1.33333333333333333333333333333333333333	-4.45322793148880105401844532279314888011	45
5684	06-DEC-12	J.R. Smith	4.21432294381319712290211612634212446576	9.39130434782608695652173913043478260869	5.17698140401288983361962300409265814293	55
5683	06-DEC-12	Steve Novak	3.62630480167014613778705636743215031315	3.1764705882352941176470588235294117647	-0.44983421343485202013999754390273854845	60
5679	06-DEC-12	Jason Kidd	5.70114942528735632183908045977011494253	2.25	-3.45114942528735632183908045977011494253	57
5701	06-DEC-12	O.J. Mayo	3.60612360612360612360612360612360612361	4.5	0.89387639387639387639387639387639387639	74
5703	06-DEC-12	Shawn Marion	7.99908654944051153231331354190454441653	7.82608695652173913043478260869565217391	-0.17299959291877240187853093320889224262	52
5709	06-DEC-12	Chris Kaman	10.90909090909090909090909090909090909091	12	1.09090909090909090909090909090909090909	50
5704	06-DEC-12	Derek Fisher	3.04545454545454545454545454545454545455	5.14285714285714285714285714285714285714	2.09740259740259740259740259740259740259	48
5706	06-DEC-12	Vince Carter	5.13539399216369177187636047017849368742	5.14285714285714285714285714285714285714	0.00746315069345108526649667267864916972	51
5702	06-DEC-12	Elton Brand	9.5426621160409556313993174061433447099	9.33333333333333333333333333333333333333	-0.20932878270762229806598407281001137657	48
5707	06-DEC-12	Darren Collison	3.10082350322724237703093701313153794792	5.33333333333333333333333333333333333333	2.23250983010609095630239632020179538541	45
6050	08-DEC-12	Paul Pierce	5.96872964169381107491856677524429967427	3.27272727272727272727272727272727272727	-2.696002368966538347645839502517026947	78
6052	08-DEC-12	Jason Terry	2.70583994232155731795241528478731074261	1.28571428571428571428571428571428571429	-1.42012565660727160366670099907302502832	72
6049	08-DEC-12	Rajon Rondo	6.13828996282527881040892193308550185874	9	2.86171003717472118959107806691449814126	78
6053	08-DEC-12	Kevin Garnett	10.60971703150026695141484249866524292579	0	-10.60971703150026695141484249866524292579	57
6051	08-DEC-12	Brandon Bass	7.45899280575539568345323741007194244604	4.5	-2.95899280575539568345323741007194244604	55
6054	08-DEC-12	Jeff Green	4.8419713831478537360890302066772655008	0	-4.8419713831478537360890302066772655008	52
6056	08-DEC-12	Courtney Lee	3.27099841521394611727416798732171156894	3.42857142857142857142857142857142857143	0.15757301335748245415440344124971700249	41
6041	08-DEC-12	Thaddeus Young	7.41756436005112287748767573489136388534	3.08571428571428571428571428571428571429	-4.33185007433683716320196144917707817105	80
6040	08-DEC-12	Evan Turner	5.94377673660623344876756976981055204726	2.7	-3.24377673660623344876756976981055204726	85
6039	08-DEC-12	Jrue Holiday	4.17905918057663125948406676783004552352	4.3902439024390243902439024390243902439	0.21118472186239313075983567119434472038	84
6042	08-DEC-12	Jason Richardson	5.32584269662921348314606741573033707865	3.85714285714285714285714285714285714286	-1.46869983948635634028892455858747993579	70
6043	08-DEC-12	Lavoy Allen	9.79272650830355265923901618667227244061	14.72727272727272727272727272727272727273	4.93454621896917461348825654060045483212	54
6044	08-DEC-12	Spencer Hawes	8.97243960530792786662129976182374957468	9.93103448275862068965517241379310344828	0.9585948774506928230338726519693538736	51
6130	08-DEC-12	Joakim Noah	11.80031559317171137569932577822407115191	9	-2.80031559317171137569932577822407115191	87
6128	08-DEC-12	Luol Deng	6.04136963889213509407502629426200771298	3.82978723404255319148936170212765957447	-2.21158240484958190258566459213434813851	89
6129	08-DEC-12	Marco Belinelli	3.1868073878627968337730870712401055409	3.2	0.0131926121372031662269129287598944591	85
6131	08-DEC-12	Carlos Boozer	10.59033989266547406082289803220035778175	16.36363636363636363636363636363636363636	5.77329647097088957554073833143600585461	61
6132	08-DEC-12	Kirk Hinrich	3.20962056811113414886999792660170018661	7.2	3.99037943188886585113000207339829981339	51
6133	08-DEC-12	Nate Robinson	3.19774409587592527317589002467395135707	7.2	4.00225590412407472682410997532604864293	42
6080	08-DEC-12	Brandon Knight	3.99286204529855868222374742621825669183	6.63157894736842105263157894736842105263	2.6387169020698623704078315211501643608	73
6082	08-DEC-12	Tayshaun Prince	4.61377506538796861377506538796861377507	8.47058823529411764705882352941176470588	3.85681316990614903328375814144315093081	68
6083	08-DEC-12	Jason Maxiell	8.26844518549395581492288453522300958733	4.8	-3.46844518549395581492288453522300958733	57
6084	08-DEC-12	Greg Monroe	10.84553021294995135661009620581558750405	4.96551724137931034482758620689655172414	-5.88001297157064101178250999891903577991	54
6081	08-DEC-12	Kyle Singler	4.82241086587436332767402376910016977929	2.05714285714285714285714285714285714286	-2.76526800873150618481688091195731263643	59
6085	08-DEC-12	Rodney Stuckey	3.97344398340248962655601659751037344398	2.48275862068965517241379310344827586207	-1.49068536271283445414222349406209758191	65
6086	08-DEC-12	Andre Drummond	16.10993657505285412262156448202959830867	5.14285714285714285714285714285714285714	-10.96707943219571126547870733917245545153	44
6021	08-DEC-12	Stephen Curry	4.71711372011312023309623789527808723969	3.08571428571428571428571428571428571429	-1.6313994343988345188105236095638015254	78
6020	08-DEC-12	David Lee	10.8203017832647462277091906721536351166	17.48571428571428571428571428571428571429	6.66541250244953948657652361356065059769	76
6019	08-DEC-12	Klay Thompson	3.75659970114560850074713597874813216005	5.53846153846153846153846153846153846154	1.78186183731592996079132555971340630149	75
6022	08-DEC-12	Harrison Barnes	5.97012638835695135963232477977786288778	9	3.02987361164304864036767522022213711222	47
6024	08-DEC-12	Jarrett Jack	3.9260628465804066543438077634011090573	4.8	0.8739371534195933456561922365988909427	60
6026	08-DEC-12	Draymond Green	9.08712397210367440408035807223899240137	12.52173913043478260869565217391304347826	3.43461515833110820461529410167405107689	51
6025	08-DEC-12	Carl Landry	8.92372881355932203389830508474576271187	12.96	4.03627118644067796610169491525423728813	44
6031	08-DEC-12	Martell Webster	4.41994750656167979002624671916010498688	7.2	2.78005249343832020997375328083989501312	56
6029	08-DEC-12	Bradley Beal	4.07733794647400020352091177368474610766	5.4	1.32266205352599979647908822631525389234	68
6030	08-DEC-12	Chris Singleton	7.453575240128068303094983991462113127	4.11428571428571428571428571428571428571	-3.33928952584235401738069827717639884129	53
6035	08-DEC-12	Kevin Seraphin	8.06682027649769585253456221198156682028	6.20689655172413793103448275862068965517	-1.85992372477355792150007945336087716511	61
6034	08-DEC-12	Jordan Crawford	3.97615708274894810659186535764375876578	7.2	3.22384291725105189340813464235624123422	62
6037	08-DEC-12	Nenê	8.11825369542798212444138879339979374355	10.8	2.68174630457201787555861120660020625645	44
6036	08-DEC-12	Cartier Martin	5.01492537313432835820895522388059701493	2.88	-2.13492537313432835820895522388059701493	47
6101	08-DEC-12	Al Horford	8.89896373056994818652849740932642487047	13.62162162162162162162162162162162162162	4.72265789105167343509312421229519675115	79
6100	08-DEC-12	Jeff Teague	3.19992459232726929965123951362051088698	1.89473684210526315789473684210526315789	-1.30518775022200614175650267151524772909	77
6099	08-DEC-12	Josh Smith	7.8695121951219512195121951219512195122	7.2	-0.6695121951219512195121951219512195122	78
6103	08-DEC-12	Devin Harris	3.45689210118740320082601961796592669076	4.32	0.86310789881259679917398038203407330924	61
6102	08-DEC-12	Zaza Pachulia	11.17652626597255087553241836251774727875	9.25714285714285714285714285714285714286	-1.91938340882969373267527550537489013589	62
6104	08-DEC-12	Lou Williams	2.97898832684824902723735408560311284047	3.48387096774193548387096774193548387097	0.5048826408936864566336136563323710305	47
6090	08-DEC-12	Anderson Varejao	12.095700416088765603328710124826629681	13	0.904299583911234396671289875173370319	70
6089	08-DEC-12	Alonzo Gee	5.01098901098901098901098901098901098901	8.52631578947368421052631578947368421052	3.51532677848467322151532677848467322151	69
6091	08-DEC-12	Daniel Gibson	2.40697674418604651162790697674418604651	1.09090909090909090909090909090909090909	-1.31606765327695560253699788583509513742	60
6093	08-DEC-12	Tristan Thompson	11.10967741935483870967741935483870967742	7.5	-3.60967741935483870967741935483870967742	49
6092	08-DEC-12	Jeremy Pargo	2.41666666666666666666666666666666666667	2.57142857142857142857142857142857142857	0.1547619047619047619047619047619047619	45
6095	08-DEC-12	Donald Sloan	4.80198840099420049710024855012427506214	6.85714285714285714285714285714285714286	2.05515445614865664575689430701858208072	52
6094	08-DEC-12	Tyler Zeller	9.23427702831084932547976439293178795364	9.93103448275862068965517241379310344828	0.69675745444777136417540802086131549464	44
6109	08-DEC-12	Rudy Gay	6.43143919277748274030801911842804036112	9	2.56856080722251725969198088157195963888	77
6111	08-DEC-12	Mike Conley	3.31034482758620689655172413793103448276	1.02857142857142857142857142857142857143	-2.28177339901477832512315270935960591133	71
6108	08-DEC-12	Zach Randolph	10.89232648076531650722572766130673722776	12	1.10767351923468349277427233869326277224	72
6110	08-DEC-12	Marc Gasol	7.84357541899441340782122905027932960894	8	0.15642458100558659217877094972067039106	66
6112	08-DEC-12	Tony Allen	6.42780107849011384062312762133013780707	6	-0.42780107849011384062312762133013780707	46
6113	08-DEC-12	Quincy Pondexter	4.13071895424836601307189542483660130719	3.6	-0.53071895424836601307189542483660130719	46
6060	08-DEC-12	Ryan Anderson	6.71309613928841786525359576078728236185	6	-0.71309613928841786525359576078728236185	64
6059	08-DEC-12	Greivis Vasquez	4.094494189369403695942084206515526767	3.48387096774193548387096774193548387097	-0.61062322162746821207111646458004289603	54
6062	08-DEC-12	Xavier Henry	4.82597835137385512073272273105745212323	3.42857142857142857142857142857142857143	-1.3974069228024265493041513024860235518	42
6061	08-DEC-12	Robin Lopez	8.3923466021552672091488893776116120519	9.6	1.2076533978447327908511106223883879481	50
6067	08-DEC-12	Austin Rivers	2.97883597883597883597883597883597883598	3.6	0.62116402116402116402116402116402116402	50
6066	08-DEC-12	Jason Smith	7.25120440467997247075017205781142463868	8.18181818181818181818181818181818181818	0.9306137771382093474316461240067571795	50
6064	08-DEC-12	Darius Miller	3.06987761547572048953809711804184761153	4.5	1.43012238452427951046190288195815238847	51
6065	08-DEC-12	Brian Roberts	2.87379624936644703497212366953877344146	1.5	-1.37379624936644703497212366953877344146	50
6009	08-DEC-12	Michael Kidd-Gilchrist	7.91081120727592782749009828370250843479	6.92307692307692307692307692307692307692	-0.98773428419900475056702136062558535787	58
6007	08-DEC-12	Jeffery Taylor	3.68884120171673819742489270386266094421	2.25	-1.43884120171673819742489270386266094421	59
6008	08-DEC-12	Kemba Walker	3.93774591238961266066276121360496633733	0	-3.93774591238961266066276121360496633733	57
6006	08-DEC-12	Bismack Biyombo	11.44295010845986984815618221258134490239	8.72727272727272727272727272727272727273	-2.71567738118714257542890948530861762966	62
6011	08-DEC-12	Gerald Henderson	4.57291952760230705850041197473221642406	1.38461538461538461538461538461538461539	-3.18830414298692244311579659011683180867	50
6012	08-DEC-12	Ramon Sessions	3.82794218857536132140399174122505161734	0	-3.82794218857536132140399174122505161734	45
6150	08-DEC-12	James Harden	5.59728616428398352314029561424763750909	4.69565217391304347826086956521739130435	-0.90163399037094004487942604903024620474	80
6152	08-DEC-12	Patrick Patterson	6.7569828633112940223991364188368641209	4.96551724137931034482758620689655172414	-1.79146562193198367757155021194031239676	62
6154	08-DEC-12	Jeremy Lin	3.78760062138116085298686626182742550487	4	0.21239937861883914701313373817257449513	44
6151	08-DEC-12	Chandler Parsons	5.16398791540785498489425981873111782477	8.57142857142857142857142857142857142857	3.4074406560207164436771687526974536038	66
6153	08-DEC-12	Omer Asik	13.64654226125137211855104281009879253568	12.6	-1.04654226125137211855104281009879253568	44
6156	08-DEC-12	Toney Douglas	4.19047619047619047619047619047619047619	3.08571428571428571428571428571428571429	-1.1047619047619047619047619047619047619	57
6155	08-DEC-12	Carlos Delfino	4.76898222940226171243941841680129240711	2.05714285714285714285714285714285714286	-2.71183937225940456958227555965843526425	53
5998	08-DEC-12	Gary Neal	3.51856148491879350348027842227378190255	1.8	-1.71856148491879350348027842227378190255	46
5994	08-DEC-12	Tony Parker	2.88052612349287541103397880891487029595	2.76923076923076923076923076923076923077	-0.11129535426210618026474803968410106518	51
5995	08-DEC-12	Tim Duncan	11.57636224098234842670759785111281657713	3	-8.57636224098234842670759785111281657713	47
5997	08-DEC-12	Danny Green	4.75565819861431870669745958429561200924	6	1.24434180138568129330254041570438799076	42
5999	08-DEC-12	Nando De Colo	5.31736526946107784431137724550898203593	11.07692307692307692307692307692307692308	5.75955780746199907876554583141409488715	47
5996	08-DEC-12	Boris Diaw	5.74573794447150511446663419386264003897	7.5	1.75426205552849488553336580613735996103	41
6160	08-DEC-12	DeMarcus Cousins	12.48281439547108774767488879902951880307	12.70588235294117647058823529411764705882	0.22306795747008872291334649508812825575	66
6159	08-DEC-12	John Salmons	3.3415440072093721838389906878942625413	3	-0.3415440072093721838389906878942625413	64
6163	08-DEC-12	Jason Thompson	9.22412451361867704280155642023346303502	9.93103448275862068965517241379310344828	0.70690996913994364685361599355964041326	57
6161	08-DEC-12	Francisco Garcia	3.43157894736842105263157894736842105263	5.80645161290322580645161290322580645161	2.37487266553480475382003395585738539898	53
6162	08-DEC-12	Aaron Brooks	3.22420796100731112916328188464662875711	2.4	-0.82420796100731112916328188464662875711	49
6164	08-DEC-12	Isaiah Thomas	2.99671844235397068475169547145044847955	6	3.00328155764602931524830452854955152045	47
6166	08-DEC-12	Marcus Thornton	4.12467755803955288048151332760103181427	4.23529411764705882352941176470588235294	0.11061655960750594304789843710485053867	41
6270	09-DEC-12	Shannon Brown	3.31649331352154531946508172362555720654	1.84615384615384615384615384615384615385	-1.47033946736769916561892787747171105269	79
6274	09-DEC-12	Markieff Morris	7.59882005899705014749262536873156342183	5.625	-1.97382005899705014749262536873156342183	62
6273	09-DEC-12	Marcin Gortat	10.67207760071265960605760665148965653766	6.75	-3.92207760071265960605760665148965653766	56
6271	09-DEC-12	Jared Dudley	4.51872399445214979195561719833564493759	2.84210526315789473684210526315789473684	-1.67661873129425505511351193517775020075	56
6277	09-DEC-12	Michael Beasley	7.75803402646502835538752362948960302458	2.4	-5.35803402646502835538752362948960302458	45
6276	09-DEC-12	Luis Scola	9.68240343347639484978540772532188841202	4.5	-5.18240343347639484978540772532188841202	40
6272	09-DEC-12	Sebastian Telfair	3.01551189245087900723888314374353671148	3.89189189189189189189189189189189189189	0.87637999944101288465300874814835518041	59
6193	09-DEC-12	Chris Paul	4.90212765957446808510638297872340425532	2.57142857142857142857142857142857142857	-2.33069908814589665653495440729483282675	58
6192	09-DEC-12	Blake Griffin	8.75448466192548561723808512896720093408	11.17241379310344827586206896551724137931	2.41792913117796265862398383655004044523	58
6194	09-DEC-12	DeAndre Jordan	14.78571428571428571428571428571428571429	13.33333333333333333333333333333333333333	-1.45238095238095238095238095238095238096	53
6195	09-DEC-12	Caron Butler	4.88266953713670613562970936490850376749	2.76923076923076923076923076923076923077	-2.11343876790593690486047859567773453672	46
6197	09-DEC-12	Jamal Crawford	2.34672897196261682242990654205607476635	2.25	-0.09672897196261682242990654205607476635	65
6198	09-DEC-12	Matt Barnes	6.29975695382122603294625978935997839589	6.54545454545454545454545454545454545454	0.24569759163331942159919475609456705865	50
6199	09-DEC-12	Lamar Odom	10.52530120481927710843373493975903614458	8.57142857142857142857142857142857142857	-1.95387263339070567986230636833046471601	42
6252	09-DEC-12	Raymond Felton	3.86060348491287717807054823629409264768	4	0.13939651508712282192945176370590735232	65
6250	09-DEC-12	Tyson Chandler	12.65693996126533247256294383473208521627	11.67567567567567567567567567567567567567	-0.9812642855896567968872681590564095406	74
6251	09-DEC-12	Jason Kidd	5.70114942528735632183908045977011494253	4.23529411764705882352941176470588235294	-1.46585530764029749830966869506423258959	63
6253	09-DEC-12	Ronnie Brewer	5.78656126482213438735177865612648221344	2.66666666666666666666666666666666666667	-3.11989459815546772068511198945981554677	43
6254	09-DEC-12	J.R. Smith	4.21432294381319712290211612634212446576	9.52941176470588235294117647058823529412	5.31508882089268523003906034424611082836	69
6255	09-DEC-12	Steve Novak	3.62630480167014613778705636743215031315	1.8	-1.82630480167014613778705636743215031315	51
6408	10-DEC-12	DeMar DeRozan	4.39121892884598957888442811992824805672	3.34883720930232558139534883720930232558	-1.04238171954366399748907928271894573114	85
6412	10-DEC-12	Andrea Bargnani	5.83470483005366726296958855098389982111	9	3.16529516994633273703041144901610017889	41
6411	10-DEC-12	Kyle Lowry	5.01956461835216313033893634610085422981	14.8235294117647058823529411764705882353	9.80396479341254275201400483036973400549	49
6410	10-DEC-12	Jonas Valan�?iūnas	12.03296291671869147209389436883506055687	10.58823529411764705882352941176470588235	-1.44472762260104441327036495707035467452	53
6414	10-DEC-12	Ed Davis	11.79657764273148888533503918119302734687	13.5	1.70342235726851111466496081880697265313	41
6413	10-DEC-12	Jose Calderon	3.27642161704529420064907577254127275293	2.25	-1.02642161704529420064907577254127275293	48
6477	11-DEC-12	Brandon Knight	3.99286204529855868222374742621825669183	3.78947368421052631578947368421052631579	-0.20338836108803236643427374200773037604	76
6478	11-DEC-12	Tayshaun Prince	4.61377506538796861377506538796861377507	6.75	2.13622493461203138622493461203138622493	69
6481	11-DEC-12	Greg Monroe	10.84553021294995135661009620581558750405	16	5.15446978705004864338990379418441249595	62
6480	11-DEC-12	Kyle Singler	4.82241086587436332767402376910016977929	3.85714285714285714285714285714285714286	-0.96526800873150618481688091195731263643	57
6479	11-DEC-12	Jason Maxiell	8.26844518549395581492288453522300958733	6.75	-1.51844518549395581492288453522300958733	58
6482	11-DEC-12	Rodney Stuckey	3.97344398340248962655601659751037344398	3.85714285714285714285714285714285714286	-0.11630112625963248369887374036751630112	59
6572	12-DEC-12	Gerald Wallace	5.48648648648648648648648648648648648649	1.44	-4.04648648648648648648648648648648648649	68
6568	12-DEC-12	Joe Johnson	4.17344497607655502392344497607655502392	1.67441860465116279069767441860465116279	-2.49902637142539223322577055747190386113	83
6569	12-DEC-12	Deron Williams	3.23811893505847225678029360537447126151	1.89473684210526315789473684210526315789	-1.34338209295320909888555676326920810362	77
