SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_FTP	FT_PERCENTAGE	CHANGE_IN_FTP	COMBINED_MINUTES
47711	24-MAR-14	Kenneth Faried	66.05058365758754863813229571984435797665	50	-16.05058365758754863813229571984435797665	60
47710	24-MAR-14	Timofey Mozgov	73.21100917431192660550458715596330275229	66.66666666666666666666666666666666666667	-6.54434250764525993883792048929663608562	56
47713	24-MAR-14	Aaron Brooks	80.23598820058997050147492625368731563422	75	-5.23598820058997050147492625368731563422	53
47715	24-MAR-14	Darrell Arthur	81.72588832487309644670050761421319796954	50	-31.72588832487309644670050761421319796954	44
47714	24-MAR-14	Evan Fournier	80	33.33333333333333333333333333333333333333	-46.66666666666666666666666666666666666667	45
47774	24-MAR-14	Brandon Knight	80.09367681498829039812646370023419203747	100	19.90632318501170960187353629976580796253	58
47777	24-MAR-14	Giannis Antetokounmpo	74.86945169712793733681462140992167101828	33.33333333333333333333333333333333333333	-41.53611836379460400348128807658833768495	51
47775	24-MAR-14	Jeff Adrien	62.63736263736263736263736263736263736264	100	37.36263736263736263736263736263736263736	56
47778	24-MAR-14	John Henson	56.08108108108108108108108108108108108108	40	-16.08108108108108108108108108108108108108	43
47687	24-MAR-14	Deron Williams	84.81613285883748517200474495848161328588	100	15.18386714116251482799525504151838671412	83
47688	24-MAR-14	Joe Johnson	81.28078817733990147783251231527093596059	100	18.71921182266009852216748768472906403941	73
47690	24-MAR-14	Shaun Livingston	82.21709006928406466512702078521939953811	66.66666666666666666666666666666666666667	-15.55042340261739799846035411855273287144	67
47689	24-MAR-14	Paul Pierce	80.70866141732283464566929133858267716535	100	19.29133858267716535433070866141732283465	66
47691	24-MAR-14	Mason Plumlee	58.17575083426028921023359288097886540601	50	-8.17575083426028921023359288097886540601	53
47693	24-MAR-14	Andray Blatche	72.23974763406940063091482649842271293375	85.71428571428571428571428571428571428571	13.47453808021631365479945921586300135196	48
47812	25-MAR-14	Damian Lillard	87.42736397253037506603275224511357633386	87.5	0.07263602746962493396724775488642366614	76
47814	25-MAR-14	Wesley Matthews	82.1556886227544910179640718562874251497	100	17.8443113772455089820359281437125748503	71
47811	25-MAR-14	Robin Lopez	77.47747747747747747747747747747747747748	66.66666666666666666666666666666666666667	-10.81081081081081081081081081081081081081	73
47833	25-MAR-14	Serge Ibaka	79.60122699386503067484662576687116564417	0	-79.60122699386503067484662576687116564417	66
47837	25-MAR-14	Reggie Jackson	86.19302949061662198391420911528150134048	100	13.80697050938337801608579088471849865952	74
47832	25-MAR-14	Kevin Durant	88.88888888888888888888888888888888888889	100	11.11111111111111111111111111111111111111	82
47840	25-MAR-14	Nick Collison	70.77625570776255707762557077625570776256	50	-20.77625570776255707762557077625570776256	44
47915	26-MAR-14	DeMar DeRozan	83.69609856262833675564681724845995893224	90.90909090909090909090909090909090909091	7.21299234646257233526227366063095015867	78
47919	26-MAR-14	Amir Johnson	65.66901408450704225352112676056338028169	50	-15.66901408450704225352112676056338028169	64
47918	26-MAR-14	Kyle Lowry	81.14525139664804469273743016759776536313	100	18.85474860335195530726256983240223463687	68
47916	26-MAR-14	Terrence Ross	80.62015503875968992248062015503875968992	100	19.37984496124031007751937984496124031008	69
47917	26-MAR-14	Jonas Valan�?iūnas	77.7670837343599615014436958614051973051	100	22.2329162656400384985563041385948026949	53
47936	26-MAR-14	Dion Waiters	70.41095890410958904109589041095890410959	66.66666666666666666666666666666666666667	-3.74429223744292237442922374429223744292	82
47937	26-MAR-14	Luol Deng	77.4522292993630573248407643312101910828	100	22.5477707006369426751592356687898089172	74
47938	26-MAR-14	Jarrett Jack	84.95726495726495726495726495726495726496	100	15.04273504273504273504273504273504273504	66
47940	26-MAR-14	Tristan Thompson	61.10552763819095477386934673366834170854	60	-1.10552763819095477386934673366834170854	49
47939	26-MAR-14	Spencer Hawes	76.98412698412698412698412698412698412698	0	-76.98412698412698412698412698412698412698	46
47941	26-MAR-14	Matthew Dellavedova	84.89583333333333333333333333333333333333	50	-34.89583333333333333333333333333333333333	62
47942	26-MAR-14	Anderson Varejao	69.74169741697416974169741697416974169742	50	-19.74169741697416974169741697416974169742	54
48034	26-MAR-14	Carmelo Anthony	82.8160919540229885057471264367816091954	100	17.1839080459770114942528735632183908046	80
48038	26-MAR-14	Tyson Chandler	67.90582403965303593556381660470879801735	100	32.09417596034696406443618339529120198265	58
48037	26-MAR-14	Raymond Felton	78.48410757946210268948655256723716381418	50	-28.48410757946210268948655256723716381418	52
48040	26-MAR-14	Tim Hardaway Jr.	81.98757763975155279503105590062111801242	100	18.01242236024844720496894409937888198758	41
48083	27-MAR-14	DeMarre Carroll	73.67521367521367521367521367521367521368	0	-73.67521367521367521367521367521367521368	61
48081	27-MAR-14	Paul Millsap	74.78202548625083836351441985244802146211	80	5.21797451374916163648558014755197853789	62
48080	27-MAR-14	Jeff Teague	85.9571322985957132298595713229859571323	100	14.0428677014042867701404286770140428677	56
48085	27-MAR-14	Lou Williams	86.14718614718614718614718614718614718615	71.42857142857142857142857142857142857143	-14.71861471861471861471861471861471861472	62
48082	27-MAR-14	Shelvin Mack	74.8	100	25.2	56
48084	27-MAR-14	Elton Brand	66.88311688311688311688311688311688311688	100	33.11688311688311688311688311688311688312	47
48130	27-MAR-14	Blake Griffin	70.92316196793808734107241569928137092316	66.66666666666666666666666666666666666667	-4.25649530127142067440574903261470425649	79
48132	27-MAR-14	DeAndre Jordan	43.09080654258319232938522278623801466441	100	56.90919345741680767061477721376198533559	74
48129	27-MAR-14	Chris Paul	88.2763975155279503105590062111801242236	90	1.7236024844720496894409937888198757764	75
48131	27-MAR-14	Matt Barnes	76.08142493638676844783715012722646310433	75	-1.08142493638676844783715012722646310433	69
48134	27-MAR-14	Jamal Crawford	88.63198458574181117533718689788053949904	100	11.36801541425818882466281310211946050096	63
48257	28-MAR-14	Nicolas Batum	83.93977415307402760351317440401505646173	50	-33.93977415307402760351317440401505646173	72
48258	28-MAR-14	Robin Lopez	77.47747747747747747747747747747747747748	50	-27.47747747747747747747747747747747747748	68
48256	28-MAR-14	Damian Lillard	87.42736397253037506603275224511357633386	50	-37.42736397253037506603275224511357633386	71
48260	28-MAR-14	LaMarcus Aldridge	83.47485303723056825604180274330502939255	50	-33.47485303723056825604180274330502939255	61
48259	28-MAR-14	Wesley Matthews	82.1556886227544910179640718562874251497	100	17.8443113772455089820359281437125748503	63
48261	28-MAR-14	Mo Williams	87.95180722891566265060240963855421686747	100	12.04819277108433734939759036144578313253	50
48280	28-MAR-14	Jodie Meeks	88.67562380038387715930902111324376199616	100	11.32437619961612284069097888675623800384	63
48285	28-MAR-14	Nick Young	82.85229202037351443123938879456706281834	100	17.14770797962648556876061120543293718166	57
48284	28-MAR-14	Robert Sacre	65.88235294117647058823529411764705882353	50	-15.88235294117647058823529411764705882353	58
48279	28-MAR-14	Kent Bazemore	71.08208955223880597014925373134328358209	66.66666666666666666666666666666666666667	-4.41542288557213930348258706467661691542	54
48465	29-MAR-14	John Wall	78.84371029224904701397712833545108005083	33.33333333333333333333333333333333333333	-45.5103769589157136806437950021177467175	74
48464	29-MAR-14	Bradley Beal	79.53443258971871968962172647914645974782	100	20.46556741028128031037827352085354025218	72
48466	29-MAR-14	Trevor Ariza	79.39609236234458259325044404973357015986	100	20.60390763765541740674955595026642984014	68
48467	29-MAR-14	Marcin Gortat	68.49315068493150684931506849315068493151	0	-68.49315068493150684931506849315068493151	67
48469	29-MAR-14	Drew Gooden	75.36231884057971014492753623188405797101	71.42857142857142857142857142857142857143	-3.93374741200828157349896480331262939958	49
48494	29-MAR-14	LeBron James	72.45833333333333333333333333333333333333	50	-22.45833333333333333333333333333333333333	60
48493	29-MAR-14	Toney Douglas	82.63157894736842105263157894736842105263	100	17.36842105263157894736842105263157894737	69
48496	29-MAR-14	Chris Bosh	79.79452054794520547945205479452054794521	100	20.20547945205479452054794520547945205479	52
48500	29-MAR-14	Chris Andersen	67.95252225519287833827893175074183976261	50	-17.95252225519287833827893175074183976261	44
48414	29-MAR-14	Andre Drummond	41.61849710982658959537572254335260115607	33.33333333333333333333333333333333333333	-8.28516377649325626204238921001926782274	59
48411	29-MAR-14	Greg Monroe	71.14351496546431312356101304681504221028	75	3.85648503453568687643898695318495778972	61
48413	29-MAR-14	Kyle Singler	78.85196374622356495468277945619335347432	100	21.14803625377643504531722054380664652568	50
48418	29-MAR-14	Jonas Jerebko	79	100	21	48
48417	29-MAR-14	Rodney Stuckey	79.31034482758620689655172413793103448276	100	20.68965517241379310344827586206896551724	50
48416	29-MAR-14	Kentavious Caldwell-Pope	78.75647668393782383419689119170984455959	100	21.24352331606217616580310880829015544041	48
48515	29-MAR-14	Tyreke Evans	74.72194135490394337714863498483316481294	75	0.27805864509605662285136501516683518706	67
48518	29-MAR-14	Anthony Morrow	85.99033816425120772946859903381642512077	100	14.00966183574879227053140096618357487923	52
48514	29-MAR-14	Al-Farouq Aminu	70.68345323741007194244604316546762589928	66.66666666666666666666666666666666666667	-4.01678657074340527577937649880095923261	67
48476	29-MAR-14	Ben McLemore	79.66101694915254237288135593220338983051	100	20.33898305084745762711864406779661016949	79
48475	29-MAR-14	Rudy Gay	82.3767178658043654001616814874696847211	80	-2.3767178658043654001616814874696847211	64
48477	29-MAR-14	Reggie Evans	50.28248587570621468926553672316384180791	0	-50.28248587570621468926553672316384180791	47
48478	29-MAR-14	DeMarcus Cousins	75.01973164956590370955011838989739542226	33.33333333333333333333333333333333333333	-41.68639831623257037621678505656406208893	45
48479	29-MAR-14	Jason Thompson	63.72315035799522673031026252983293556086	50	-13.72315035799522673031026252983293556086	57
48528	29-MAR-14	Kawhi Leonard	84.97560975609756097560975609756097560976	83.33333333333333333333333333333333333333	-1.64227642276422764227642276422764227643	46
48525	29-MAR-14	Tim Duncan	75.08731082654249126891734575087310826542	40	-35.08731082654249126891734575087310826542	47
48529	29-MAR-14	Patrick Mills	84.17508417508417508417508417508417508418	100	15.82491582491582491582491582491582491582	45
48530	29-MAR-14	Cory Joseph	76.35933806146572104018912529550827423168	50	-26.35933806146572104018912529550827423168	43
48908	31-MAR-14	Derrick Favors	66.63660955816050495942290351668169522092	33.33333333333333333333333333333333333333	-33.30327622482717162608957018334836188759	57
48904	31-MAR-14	Gordon Hayward	82.4037184594953519256308100929614873838	62.5	-19.9037184594953519256308100929614873838	72
48910	31-MAR-14	Enes Kanter	77.65843179377013963480128893662728249194	100	22.34156820622986036519871106337271750806	56
48909	31-MAR-14	Alec Burks	75.90027700831024930747922437673130193906	50	-25.90027700831024930747922437673130193906	55
48742	31-MAR-14	Paul George	84.88135593220338983050847457627118644068	62.5	-22.38135593220338983050847457627118644068	74
48744	31-MAR-14	David West	76.51195499296765119549929676511954992968	75	-1.51195499296765119549929676511954992968	64
48743	31-MAR-14	Roy Hibbert	78.40579710144927536231884057971014492754	83.33333333333333333333333333333333333333	4.92753623188405797101449275362318840579	58
48843	31-MAR-14	Kevin Martin	88.69680851063829787234042553191489361702	100	11.30319148936170212765957446808510638298	69
48844	31-MAR-14	Kevin Love	82.76580958999305072967338429464906184851	66.66666666666666666666666666666666666667	-16.09914292332638406300671762798239518184	62
48848	31-MAR-14	Chase Budinger	77.8443113772455089820359281437125748503	100	22.1556886227544910179640718562874251497	44
48793	31-MAR-14	DeMar DeRozan	83.69609856262833675564681724845995893224	0	-83.69609856262833675564681724845995893224	77
48795	31-MAR-14	Kyle Lowry	81.14525139664804469273743016759776536313	66.66666666666666666666666666666666666667	-14.47858472998137802607076350093109869646	62
48796	31-MAR-14	Amir Johnson	65.66901408450704225352112676056338028169	0	-65.66901408450704225352112676056338028169	59
48824	31-MAR-14	Jimmy Butler	83.280590717299578059071729957805907173	100	16.719409282700421940928270042194092827	86
48826	31-MAR-14	Joakim Noah	66.81222707423580786026200873362445414847	100	33.18777292576419213973799126637554585153	76
48825	31-MAR-14	Mike Dunleavy	83.63636363636363636363636363636363636364	100	16.36363636363636363636363636363636363636	72
48827	31-MAR-14	Kirk Hinrich	73.3031674208144796380090497737556561086	50	-23.3031674208144796380090497737556561086	57
48828	31-MAR-14	Carlos Boozer	70.98765432098765432098765432098765432099	100	29.01234567901234567901234567901234567901	48
48829	31-MAR-14	D.J. Augustin	85.22427440633245382585751978891820580475	100	14.77572559366754617414248021108179419525	62
48830	31-MAR-14	Taj Gibson	72.21526908635794743429286608260325406758	100	27.78473091364205256570713391739674593242	57
48818	31-MAR-14	Avery Bradley	77.5362318840579710144927536231884057971	100	22.4637681159420289855072463768115942029	47
48816	31-MAR-14	Brandon Bass	84.17721518987341772151898734177215189873	100	15.82278481012658227848101265822784810127	60
48817	31-MAR-14	Kris Humphries	78.17745803357314148681055155875299760192	50	-28.17745803357314148681055155875299760192	47
48815	31-MAR-14	Jerryd Bayless	82.8042328042328042328042328042328042328	100	17.1957671957671957671957671957671957672	61
48819	31-MAR-14	Chris Johnson	81.48148148148148148148148148148148148148	75	-6.48148148148148148148148148148148148148	50
48895	31-MAR-14	Carmelo Anthony	82.8160919540229885057471264367816091954	100	17.1839080459770114942528735632183908046	73
48896	31-MAR-14	Tyson Chandler	67.90582403965303593556381660470879801735	37.5	-30.40582403965303593556381660470879801735	65
48897	31-MAR-14	Raymond Felton	78.48410757946210268948655256723716381418	50	-28.48410757946210268948655256723716381418	63
48899	31-MAR-14	Tim Hardaway Jr.	81.98757763975155279503105590062111801242	75	-6.98757763975155279503105590062111801242	59
48875	31-MAR-14	Zach Randolph	75.89041095890410958904109589041095890411	50	-25.89041095890410958904109589041095890411	70
48877	31-MAR-14	Marc Gasol	82.23281143635125936010891763104152484683	33.33333333333333333333333333333333333333	-48.8994781030179260267755842977081915135	69
48879	31-MAR-14	Tayshaun Prince	69.60784313725490196078431372549019607843	50	-19.60784313725490196078431372549019607843	56
48876	31-MAR-14	Courtney Lee	86.89516129032258064516129032258064516129	66.66666666666666666666666666666666666667	-20.22849462365591397849462365591397849462	54
49069	02-APR-14	Chandler Parsons	71.03918228279386712095400340715502555366	100	28.96081771720613287904599659284497444634	77
49070	02-APR-14	Omer Asik	57.0987654320987654320987654320987654321	50	-7.0987654320987654320987654320987654321	68
49067	02-APR-14	James Harden	86.06168446026097271648873072360616844603	83.33333333333333333333333333333333333333	-2.7283511269276393831553973902728351127	76
49068	02-APR-14	Jeremy Lin	81.08695652173913043478260869565217391304	50	-31.08695652173913043478260869565217391304	72
49074	02-APR-14	Isaiah Canaan	84.70588235294117647058823529411764705882	50	-34.70588235294117647058823529411764705882	41
49072	02-APR-14	Omri Casspi	69.69026548672566371681415929203539823009	75	5.30973451327433628318584070796460176991	45
49002	02-APR-14	Joe Johnson	81.28078817733990147783251231527093596059	80	-1.28078817733990147783251231527093596059	56
49000	02-APR-14	Shaun Livingston	82.21709006928406466512702078521939953811	50	-32.21709006928406466512702078521939953811	54
49001	02-APR-14	Mason Plumlee	58.17575083426028921023359288097886540601	100	41.82424916573971078976640711902113459399	51
48999	02-APR-14	Paul Pierce	80.70866141732283464566929133858267716535	100	19.29133858267716535433070866141732283465	50
49003	02-APR-14	Alan Anderson	81.01694915254237288135593220338983050847	75	-6.01694915254237288135593220338983050847	53
49177	02-APR-14	Klay Thompson	85.06417736289381563593932322053675612602	100	14.93582263710618436406067677946324387398	80
49182	02-APR-14	Marreese Speights	80.17094017094017094017094017094017094017	100	19.82905982905982905982905982905982905983	47
49181	02-APR-14	Jordan Crawford	82.91666666666666666666666666666666666667	100	17.08333333333333333333333333333333333333	50
49176	02-APR-14	Harrison Barnes	79.4475138121546961325966850828729281768	100	20.5524861878453038674033149171270718232	49
49236	02-APR-14	Jodie Meeks	88.67562380038387715930902111324376199616	100	11.32437619961612284069097888675623800384	63
49241	02-APR-14	Nick Young	82.85229202037351443123938879456706281834	100	17.14770797962648556876061120543293718166	63
49240	02-APR-14	Ryan Kelly	79.29515418502202643171806167400881057269	50	-29.29515418502202643171806167400881057269	48
49258	03-APR-14	Tony Parker	79.15234822451317296678121420389461626575	0	-79.15234822451317296678121420389461626575	54
49255	03-APR-14	Danny Green	82.3741007194244604316546762589928057554	50	-32.3741007194244604316546762589928057554	63
49257	03-APR-14	Tim Duncan	75.08731082654249126891734575087310826542	87.5	12.41268917345750873108265424912689173458	48
49260	03-APR-14	Marco Belinelli	86.12099644128113879003558718861209964413	100	13.87900355871886120996441281138790035587	58
49292	03-APR-14	Darren Collison	86.74157303370786516853932584269662921348	100	13.25842696629213483146067415730337078652	80
49291	03-APR-14	Matt Barnes	76.08142493638676844783715012722646310433	50	-26.08142493638676844783715012722646310433	75
49288	03-APR-14	Chris Paul	88.2763975155279503105590062111801242236	100	11.7236024844720496894409937888198757764	75
49289	03-APR-14	Blake Griffin	70.92316196793808734107241569928137092316	100	29.07683803206191265892758430071862907684	74
49290	03-APR-14	DeAndre Jordan	43.09080654258319232938522278623801466441	37.5	-5.59080654258319232938522278623801466441	68
49493	04-APR-14	Serge Ibaka	79.60122699386503067484662576687116564417	75	-4.60122699386503067484662576687116564417	76
49492	04-APR-14	Kevin Durant	88.88888888888888888888888888888888888889	91.66666666666666666666666666666666666667	2.77777777777777777777777777777777777778	83
49497	04-APR-14	Caron Butler	86.39053254437869822485207100591715976331	100	13.60946745562130177514792899408284023669	65
49494	04-APR-14	Reggie Jackson	86.19302949061662198391420911528150134048	100	13.80697050938337801608579088471849865952	66
49553	04-APR-14	Monta Ellis	76.63896583564173591874422899353647276085	100	23.36103416435826408125577100646352723915	71
49552	04-APR-14	Dirk Nowitzki	88.28654404646660212971926427879961277832	80	-8.28654404646660212971926427879961277832	69
49556	04-APR-14	Samuel Dalembert	75.6097560975609756097560975609756097561	100	24.3902439024390243902439024390243902439	50
49555	04-APR-14	Jose Calderon	86.66666666666666666666666666666666666667	100	13.33333333333333333333333333333333333333	56
49557	04-APR-14	Brandan Wright	69.07894736842105263157894736842105263158	100	30.92105263157894736842105263157894736842	43
49581	05-APR-14	Kyle O'Quinn	71.17647058823529411764705882352941176471	66.66666666666666666666666666666666666667	-4.50980392156862745098039215686274509804	61
49582	05-APR-14	Arron Afflalo	84.08215661103979460847240051347881899872	25	-59.08215661103979460847240051347881899872	53
49586	05-APR-14	Tobias Harris	81.37860082304526748971193415637860082305	100	18.62139917695473251028806584362139917695	62
49616	05-APR-14	Al Jefferson	72.89719626168224299065420560747663551402	75	2.10280373831775700934579439252336448598	78
49615	05-APR-14	Kemba Walker	82.92375551354757403906742281033396345306	75	-7.92375551354757403906742281033396345306	77
49617	05-APR-14	Cody Zeller	74.09090909090909090909090909090909090909	50	-24.09090909090909090909090909090909090909	62
49618	05-APR-14	Gerald Henderson	81.34969325153374233128834355828220858896	100	18.65030674846625766871165644171779141104	56
49620	05-APR-14	Chris Douglas-Roberts	84.61538461538461538461538461538461538462	100	15.38461538461538461538461538461538461538	62
49674	05-APR-14	DeMar DeRozan	83.69609856262833675564681724845995893224	90	6.30390143737166324435318275154004106776	78
49676	05-APR-14	Jonas Valan�?iūnas	77.7670837343599615014436958614051973051	60	-17.7670837343599615014436958614051973051	68
49678	05-APR-14	Terrence Ross	80.62015503875968992248062015503875968992	100	19.37984496124031007751937984496124031008	62
49677	05-APR-14	Patrick Patterson	76	100	24	54
49680	05-APR-14	Nando De Colo	82	100	18	42
49627	05-APR-14	Spencer Hawes	76.98412698412698412698412698412698412698	100	23.01587301587301587301587301587301587302	74
49625	05-APR-14	Kyrie Irving	87.31942215088282504012841091492776886035	87.5	0.18057784911717495987158908507223113965	81
49628	05-APR-14	Dion Waiters	70.41095890410958904109589041095890410959	75	4.58904109589041095890410958904109589041	72
49626	05-APR-14	Luol Deng	77.4522292993630573248407643312101910828	100	22.5477707006369426751592356687898089172	72
49630	05-APR-14	Jarrett Jack	84.95726495726495726495726495726495726496	100	15.04273504273504273504273504273504273504	49
49664	05-APR-14	Thaddeus Young	61.94563662374821173104434907010014306152	50	-11.94563662374821173104434907010014306152	78
49666	05-APR-14	Henry Sims	75.58685446009389671361502347417840375587	75	-0.58685446009389671361502347417840375587	62
49665	05-APR-14	Michael Carter-Williams	70.20057306590257879656160458452722063037	66.66666666666666666666666666666666666667	-3.5339063992359121298949379178605539637	65
49670	05-APR-14	Elliot Williams	70.96774193548387096774193548387096774194	100	29.03225806451612903225806451612903225806	55
49669	05-APR-14	Tony Wroten	64.0625	50	-14.0625	55
49635	05-APR-14	Jeff Green	81.48148148148148148148148148148148148148	100	18.51851851851851851851851851851851851852	74
49639	05-APR-14	Brandon Bass	84.17721518987341772151898734177215189873	75	-9.17721518987341772151898734177215189873	64
49640	05-APR-14	Kelly Olynyk	74.19354838709677419354838709677419354839	75	0.80645161290322580645161290322580645161	44
49644	05-APR-14	Andre Drummond	41.61849710982658959537572254335260115607	50	8.38150289017341040462427745664739884393	82
49645	05-APR-14	Kyle Singler	78.85196374622356495468277945619335347432	100	21.14803625377643504531722054380664652568	76
49648	05-APR-14	Josh Smith	51.57750342935528120713305898491083676269	50	-1.57750342935528120713305898491083676269	57
49646	05-APR-14	Brandon Jennings	79.41176470588235294117647058823529411765	80	0.58823529411764705882352941176470588235	60
49647	05-APR-14	Greg Monroe	71.14351496546431312356101304681504221028	100	28.85648503453568687643898695318495778972	56
49649	05-APR-14	Rodney Stuckey	79.31034482758620689655172413793103448276	83.33333333333333333333333333333333333333	4.02298850574712643678160919540229885057	57
49653	05-APR-14	Shaun Livingston	82.21709006928406466512702078521939953811	0	-82.21709006928406466512702078521939953811	68
49654	05-APR-14	Deron Williams	84.81613285883748517200474495848161328588	100	15.18386714116251482799525504151838671412	60
49655	05-APR-14	Joe Johnson	81.28078817733990147783251231527093596059	100	18.71921182266009852216748768472906403941	52
49656	05-APR-14	Paul Pierce	80.70866141732283464566929133858267716535	0	-80.70866141732283464566929133858267716535	49
49658	05-APR-14	Marcus Thornton	85.25641025641025641025641025641025641026	75	-10.25641025641025641025641025641025641026	56
49573	05-APR-14	Ricky Rubio	83.64611260053619302949061662198391420912	80	-3.64611260053619302949061662198391420912	79
49574	05-APR-14	Corey Brewer	72.10599721059972105997210599721059972106	40	-32.10599721059972105997210599721059972106	65
49571	05-APR-14	Gorgui Dieng	77.89799072642967542503863987635239567233	66.66666666666666666666666666666666666667	-11.23132405976300875837197320968572900566	61
49577	05-APR-14	Luc Richard Mbah a Moute	62.004662004662004662004662004662004662	100	37.995337995337995337995337995337995338	54
49576	05-APR-14	Robbie Hummel	83.33333333333333333333333333333333333333	100	16.66666666666666666666666666666666666667	46
49602	05-APR-14	Bradley Beal	79.53443258971871968962172647914645974782	0	-79.53443258971871968962172647914645974782	77
49603	05-APR-14	John Wall	78.84371029224904701397712833545108005083	66.66666666666666666666666666666666666667	-12.17704362558238034731046166878441338416	70
49604	05-APR-14	Marcin Gortat	68.49315068493150684931506849315068493151	75	6.50684931506849315068493150684931506849	69
49684	05-APR-14	Ramon Sessions	78.86255924170616113744075829383886255924	100	21.13744075829383886255924170616113744076	83
49687	05-APR-14	Brandon Knight	80.09367681498829039812646370023419203747	75	-5.09367681498829039812646370023419203747	71
49685	05-APR-14	Jeff Adrien	62.63736263736263736263736263736263736264	100	37.36263736263736263736263736263736263736	78
49686	05-APR-14	Khris Middleton	88.0462724935732647814910025706940874036	100	11.9537275064267352185089974293059125964	67
49690	05-APR-14	Giannis Antetokounmpo	74.86945169712793733681462140992167101828	100	25.13054830287206266318537859007832898172	58
49689	05-APR-14	John Henson	56.08108108108108108108108108108108108108	75	18.91891891891891891891891891891891891892	58
49591	05-APR-14	Jimmy Butler	83.280590717299578059071729957805907173	50	-33.280590717299578059071729957805907173	83
49592	05-APR-14	Joakim Noah	66.81222707423580786026200873362445414847	100	33.18777292576419213973799126637554585153	74
49593	05-APR-14	Mike Dunleavy	83.63636363636363636363636363636363636364	100	16.36363636363636363636363636363636363636	64
49595	05-APR-14	Carlos Boozer	70.98765432098765432098765432098765432099	100	29.01234567901234567901234567901234567901	48
49596	05-APR-14	D.J. Augustin	85.22427440633245382585751978891820580475	75	-10.22427440633245382585751978891820580475	61
49597	05-APR-14	Taj Gibson	72.21526908635794743429286608260325406758	75	2.78473091364205256570713391739674593242	56
50006	09-APR-14	Rodney Stuckey	79.31034482758620689655172413793103448276	100	20.68965517241379310344827586206896551724	67
50003	09-APR-14	Greg Monroe	71.14351496546431312356101304681504221028	100	28.85648503453568687643898695318495778972	72
50004	09-APR-14	Brandon Jennings	79.41176470588235294117647058823529411765	75	-4.41176470588235294117647058823529411765	65
50005	09-APR-14	Andre Drummond	41.61849710982658959537572254335260115607	14.28571428571428571428571428571428571429	-27.33278282411230388109000825763831544178	60
50008	09-APR-14	Jonas Jerebko	79	100	21	52
50097	09-APR-14	Kyle Korver	88.51351351351351351351351351351351351351	100	11.48648648648648648648648648648648648649	75
50095	09-APR-14	Paul Millsap	74.78202548625083836351441985244802146211	57.14285714285714285714285714285714285714	-17.63916834339369550637156270959087860497	76
50096	09-APR-14	DeMarre Carroll	73.67521367521367521367521367521367521368	50	-23.67521367521367521367521367521367521368	73
50099	09-APR-14	Jeff Teague	85.9571322985957132298595713229859571323	100	14.0428677014042867701404286770140428677	66
50098	09-APR-14	Elton Brand	66.88311688311688311688311688311688311688	50	-16.88311688311688311688311688311688311688	53
50026	09-APR-14	Deron Williams	84.81613285883748517200474495848161328588	66.66666666666666666666666666666666666667	-18.14946619217081850533807829181494661921	67
50025	09-APR-14	Joe Johnson	81.28078817733990147783251231527093596059	87.5	6.21921182266009852216748768472906403941	70
50030	09-APR-14	Mason Plumlee	58.17575083426028921023359288097886540601	66.66666666666666666666666666666666666667	8.49091583240637745643307378568780126066	57
50032	09-APR-14	Marcus Thornton	85.25641025641025641025641025641025641026	100	14.74358974358974358974358974358974358974	51
50028	09-APR-14	Mirza Teletović	74.13127413127413127413127413127413127413	50	-24.13127413127413127413127413127413127413	55
50027	09-APR-14	Alan Anderson	81.01694915254237288135593220338983050847	50	-31.01694915254237288135593220338983050847	53
50105	09-APR-14	LeBron James	72.45833333333333333333333333333333333333	85.71428571428571428571428571428571428571	13.25595238095238095238095238095238095238	78
50106	09-APR-14	Mario Chalmers	79.86301369863013698630136986301369863014	100	20.13698630136986301369863013698630136986	64
50112	09-APR-14	Rashard Lewis	63.26530612244897959183673469387755102041	100	36.73469387755102040816326530612244897959	52
50153	09-APR-14	Robbie Hummel	83.33333333333333333333333333333333333333	100	16.66666666666666666666666666666666666667	67
50152	09-APR-14	Ricky Rubio	83.64611260053619302949061662198391420912	100	16.35388739946380697050938337801608579088	66
50150	09-APR-14	Kevin Love	82.76580958999305072967338429464906184851	100	17.23419041000694927032661570535093815149	66
50151	09-APR-14	Corey Brewer	72.10599721059972105997210599721059972106	50	-22.10599721059972105997210599721059972106	61
50154	09-APR-14	Gorgui Dieng	77.89799072642967542503863987635239567233	100	22.10200927357032457496136012364760432767	58
50218	09-APR-14	Kevin Durant	88.88888888888888888888888888888888888889	90.90909090909090909090909090909090909091	2.02020202020202020202020202020202020202	72
50220	09-APR-14	Serge Ibaka	79.60122699386503067484662576687116564417	100	20.39877300613496932515337423312883435583	58
50223	09-APR-14	Reggie Jackson	86.19302949061662198391420911528150134048	50	-36.19302949061662198391420911528150134048	49
50225	09-APR-14	Steven Adams	57.19794344473007712082262210796915167095	60	2.80205655526992287917737789203084832905	47
50200	09-APR-14	Ray McCallum	64.54545454545454545454545454545454545455	100	35.45454545454545454545454545454545454545	88
50202	09-APR-14	Ben McLemore	79.66101694915254237288135593220338983051	75	-4.66101694915254237288135593220338983051	71
50203	09-APR-14	Travis Outlaw	82.43243243243243243243243243243243243243	50	-32.43243243243243243243243243243243243243	66
50204	09-APR-14	Jason Thompson	63.72315035799522673031026252983293556086	0	-63.72315035799522673031026252983293556086	63
