SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_TURNOVERS_PER36	TURNOVERS_PER36	CHANGE_IN_TP36	COMBINED_MINUTES
50570	12-APR-14	Thaddeus Young	1.72539711520905605258353113018075588826	0.9473684210526315789473684210526315789468	-0.7780286941564244736361627091281243093132	65
50571	12-APR-14	Michael Carter-Williams	3.61725545890289366234688443103142197763	2.91891891891891891891891891891891891892	-0.69833653998397474342796551211250305871	64
50573	12-APR-14	Hollis Thompson	1.16495061987812565665055683967220004203	0	-1.16495061987812565665055683967220004203	52
50574	12-APR-14	Henry Sims	2.20137058513442277279915656299420137058	0	-2.20137058513442277279915656299420137058	50
50576	12-APR-14	Elliot Williams	1.9108280254777070063694267515923566879	1.8	-0.1108280254777070063694267515923566879	49
50656	12-APR-14	James Harden	4.22486067361279379694693481948146353283	3.34883720930232558139534883720930232558	-0.87602346431046821555158598227216120725	89
50659	12-APR-14	Terrence Jones	1.36663336663336663336663336663336663337	1.5	0.13336663336663336663336663336663336663	53
50662	12-APR-14	Omer Asik	1.97585071350164654226125137211855104281	3.78947368421052631578947368421052631579	1.81362297070887977352822231209197527298	43
50661	12-APR-14	Jeremy Lin	2.98940827566727863296144612342889422398	1.16129032258064516129032258064516129032	-1.82811795308663347167112354278373293366	55
50660	12-APR-14	Omri Casspi	1.92067646466680088584658747735051338836	1.63636363636363636363636363636363636364	-0.28431282830316452221022384098687702472	44
50648	12-APR-14	Austin Rivers	1.88359788359788359788359788359788359788	0.7999999999999999999999999999999999999992	-1.08359788359788359788359788359788359788	85
50652	12-APR-14	Darius Miller	1.08014212396367943150414528227398341887	0	-1.08014212396367943150414528227398341887	61
50654	12-APR-14	Jeff Withey	1.28486450760079312623925974884335756775	0	-1.28486450760079312623925974884335756775	44
50649	12-APR-14	Anthony Morrow	0.8112168252378567851777666499749624436672	2.63414634146341463414634146341463414634	1.82292951622555784896857481343967170267	65
50651	12-APR-14	Alexis Ajinca	2.39484978540772532188841201716738197425	2.18181818181818181818181818181818181818	-0.21303160358954350370659383534920015607	55
50650	12-APR-14	Luke Babbitt	1.06666666666666666666666666666666666667	3.1764705882352941176470588235294117647	2.10980392156862745098039215686274509803	53
50653	12-APR-14	Al-Farouq Aminu	1.75977653631284916201117318435754189944	0	-1.75977653631284916201117318435754189944	43
50639	12-APR-14	Tristan Thompson	1.32387096774193548387096774193548387097	1.09090909090909090909090909090909090909	-0.23296187683284457478005865102639296188	68
50640	12-APR-14	Kyrie Irving	2.79459056543499094878074752422532211692	1.16129032258064516129032258064516129032	-1.6333002428543457874904249435801608266	63
50641	12-APR-14	Dion Waiters	2.27006369426751592356687898089171974522	1.33333333333333333333333333333333333333	-0.93673036093418259023354564755838641189	57
50642	12-APR-14	Spencer Hawes	2.23545423613473970738346376318475671997	5.14285714285714285714285714285714285714	2.90740290672240314975939337967238613717	46
50643	12-APR-14	Alonzo Gee	1.54945054945054945054945054945054945055	1.8	0.25054945054945054945054945054945054945	43
50644	12-APR-14	Jarrett Jack	2.60543153703967012654628181430399545002	0	-2.60543153703967012654628181430399545002	67
50645	12-APR-14	Matthew Dellavedova	2.07786170830912260313771063335270191749	3.375	1.29713829169087739686228936664729808251	57
50646	12-APR-14	Tyler Zeller	1.80581417442523275698270948128443853316	0	-1.80581417442523275698270948128443853316	45
50591	12-APR-14	Ramon Sessions	2.50860289057123193392980041293874741913	1.71428571428571428571428571428571428571	-0.79431717628551764821551469865303313342	85
50592	12-APR-14	Khris Middleton	2.02805049088359046283309957924263674614	0.8571428571428571428571428571428571428568	-1.17090763374073331997595672209977960328	73
50594	12-APR-14	Zaza Pachulia	2.53857075248461902508282063416942735447	6	3.46142924751538097491717936583057264553	54
50593	12-APR-14	Jeff Adrien	1.39055793991416309012875536480686695279	5.80645161290322580645161290322580645161	4.41589367298906271632285753841893949882	58
50595	12-APR-14	John Henson	2.0458811261730969760166840458811261731	4.5	2.4541188738269030239833159541188738269	54
50590	12-APR-14	Giannis Antetokounmpo	2.74312333629103815439219165927240461402	3.34883720930232558139534883720930232558	0.60571387301128742700315717793689771156	63
50669	12-APR-14	P.J. Tucker	1.34612031386224934612031386224934612031	3.48387096774193548387096774193548387097	2.13775065387968613775065387968613775066	68
50666	12-APR-14	Eric Bledsoe	3.56571428571428571428571428571428571428	6.14634146341463414634146341463414634146	2.58062717770034843205574912891986062718	78
50672	12-APR-14	Gerald Green	1.9130129779024903542616625745352507892	4	2.0869870220975096457383374254647492108	63
50668	12-APR-14	Channing Frye	1.34255048208113516463525559396034200473	1.02857142857142857142857142857142857143	-0.3139790535097065932066841653889134333	69
50670	12-APR-14	Miles Plumlee	1.94546794399410464259395725865880619012	2.11764705882352941176470588235294117647	0.17217911482942476917074862369413498635	42
50671	12-APR-14	Markieff Morris	2.35594886922320550639134709931170108161	0	-2.35594886922320550639134709931170108161	59
50689	12-APR-14	Alec Burks	2.09554395824969891609795262946607788037	1.5	-0.59554395824969891609795262946607788037	66
50685	12-APR-14	Trey Burke	2.01651705565529622980251346499102333932	0	-2.01651705565529622980251346499102333932	78
50687	12-APR-14	Gordon Hayward	2.49467752035065748278021289918597370069	2.05714285714285714285714285714285714286	-0.43753466320780033992307004204311655783	68
50686	12-APR-14	Enes Kanter	2.59592484784334480021169621593014024874	3.89189189189189189189189189189189189189	1.29596704404854709168019567596175164315	70
50688	12-APR-14	Derrick Favors	2.01306290821588174630457201787555861121	3.1764705882352941176470588235294117647	1.16340768001941237134248680565385315349	62
50691	12-APR-14	Jeremy Evans	1.16295764536970567121320890165111270639	1.71428571428571428571428571428571428571	0.55132806891600861450107681263460157932	45
50690	12-APR-14	Richard Jefferson	1.37410071942446043165467625899280575539	1.38461538461538461538461538461538461539	0.01051466519092418372993912562257886	47
50817	13-APR-14	DeMarcus Cousins	4.14152850788515972503032753740396279822	5.83783783783783783783783783783783783784	1.69630932995267811280751030043387503962	80
50820	13-APR-14	Ray McCallum	1.90494855463008329250367466927976482116	1.28571428571428571428571428571428571429	-0.61923426891579757821796038356547910687	68
50816	13-APR-14	Ben McLemore	1.8721622927064884881661568185477378844	0.9230769230769230769230769230769230769216	-0.9490853696295654112430798954708148074784	71
50821	13-APR-14	Travis Outlaw	1.2	2	0.8	41
50819	13-APR-14	Jason Thompson	1.56186770428015564202334630350194552529	2.66666666666666666666666666666666666667	1.10479896238651102464332036316472114138	40
50815	13-APR-14	Derrick Williams	1.43867403314917127071823204419889502762	1.8	0.36132596685082872928176795580110497238	45
50939	14-APR-14	Jimmy Butler	1.55072737577933119214056300774607972794	1.125	-0.42572737577933119214056300774607972794	77
50937	14-APR-14	Joakim Noah	2.38072012623726868455027973031128962846	0	-2.38072012623726868455027973031128962846	77
50936	14-APR-14	Mike Dunleavy	1.32721712538226299694189602446483180428	0.9230769230769230769230769230769230769216	-0.4041402023053399200188191013879087273584	72
50940	14-APR-14	Kirk Hinrich	1.91084387310802405142027783537217499482	0	-1.91084387310802405142027783537217499482	55
50938	14-APR-14	Carlos Boozer	2.21109123434704830053667262969588550984	1.125	-1.08609123434704830053667262969588550984	56
50942	14-APR-14	Taj Gibson	1.75130711525346669697658558763355308024	3.6	1.84869288474653330302341441236644691976	47
50873	14-APR-14	Kyle Lowry	2.77431799393772389087903003582254064481	0.972972972972972972972972972972972972972	-1.80134502096475091790605706284956767184	71
50876	14-APR-14	Jonas Valan�?iūnas	2.03620926457735048070920214758396803596	2.57142857142857142857142857142857142857	0.53521930685122094786222642384460339261	58
50874	14-APR-14	Terrence Ross	1.24979658258746948738812042310821806347	2.11764705882352941176470588235294117647	0.867850476236059924376585459244723113	57
50875	14-APR-14	Amir Johnson	1.8709209572153734590282813633067440174	2.57142857142857142857142857142857142857	0.70050761421319796954314720812182741117	45
50878	14-APR-14	Patrick Patterson	1.15126163810551882337066522736472810687	1.8	0.64873836189448117662933477263527189313	45
50872	14-APR-14	Greivis Vasquez	2.73652124214136025909697085159077919604	1.8	-0.93652124214136025909697085159077919604	59
50929	14-APR-14	Victor Oladipo	2.84221723200567308828743647323011464366	4.69565217391304347826086956521739130435	1.85343494190737038997343309198727666069	49
50928	14-APR-14	Moe Harkless	1.39936654189461560610423265188597754103	2.66666666666666666666666666666666666667	1.26730012477205106056243401478068912564	51
50927	14-APR-14	Kyle O'Quinn	2.25850945494994438264738598442714126808	2.57142857142857142857142857142857142857	0.31291911647862704592404258700143016049	50
50930	14-APR-14	Arron Afflalo	1.62866741321388577827547592385218365062	3.27272727272727272727272727272727272727	1.64405985951338694899725134887508907665	43
50926	14-APR-14	Dewayne Dedmon	1.97588832487309644670050761421319796954	0	-1.97588832487309644670050761421319796954	49
50935	14-APR-14	Tobias Harris	1.53769779708346261247285138070121005275	4	2.46230220291653738752714861929878994725	45
50931	14-APR-14	Doron Lamb	1.48790322580645161290322580645161290323	1.38461538461538461538461538461538461539	-0.10328784119106699751861042183622828784	53
50934	14-APR-14	Andrew Nicholson	1.92227488151658767772511848341232227488	0	-1.92227488151658767772511848341232227488	47
50933	14-APR-14	E'Twaun Moore	1.44966442953020134228187919463087248322	1.71428571428571428571428571428571428571	0.26462128475551294343240651965484180249	45
50932	14-APR-14	Ronnie Price	2.03773584905660377358490566037735849057	4.32	2.28226415094339622641509433962264150943	47
50967	14-APR-14	Kevin Durant	3.1618569636135508155583437892095357591	5.86046511627906976744186046511627906977	2.69860815266551895188351667590674331067	85
50968	14-APR-14	Serge Ibaka	1.62838290140575690924739409008319785789	0	-1.62838290140575690924739409008319785789	72
50971	14-APR-14	Kendrick Perkins	2.50286568651881385497134313481186145029	4.90909090909090909090909090909090909091	2.40622522257209523593774777427904764062	45
50970	14-APR-14	Thabo Sefolosha	1.14586070959264126149802890932982917214	1.5	0.35413929040735873850197109067017082786	45
50973	14-APR-14	Caron Butler	1.2981700753498385360602798708288482239	2.66666666666666666666666666666666666667	1.36849659131682813060638679583781844277	57
50972	14-APR-14	Derek Fisher	1.29545454545454545454545454545454545455	0	-1.29545454545454545454545454545454545455	44
50969	14-APR-14	Reggie Jackson	2.81343378878814966160132805516536840761	1.38461538461538461538461538461538461539	-1.42881840417276504621671267054998379222	41
51037	14-APR-14	Stephen Curry	3.30722426943182792013025966235324363699	4.28571428571428571428571428571428571428	0.97849001628245779415545462336104207729	87
51040	14-APR-14	David Lee	2.44718792866941015089163237311385459534	1.28571428571428571428571428571428571429	-1.16147364295512443660591808739956888105	61
51038	14-APR-14	Klay Thompson	1.84990868338037522829154906192927112735	1	-0.84990868338037522829154906192927112735	68
51039	14-APR-14	Harrison Barnes	1.38567598621217924166985829184220605132	0	-1.38567598621217924166985829184220605132	53
51042	14-APR-14	Draymond Green	2.48443843031123139377537212449255751015	2.84210526315789473684210526315789473684	0.35766683284666334306673313866533722669	60
51041	14-APR-14	Jermaine O'Neal	2.50944625407166123778501628664495114007	0	-2.50944625407166123778501628664495114007	41
51029	14-APR-14	Kevin Love	2.05264972985400620761007012300264398207	6	3.94735027014599379238992987699735601793	74
51030	14-APR-14	Gorgui Dieng	1.99496221662468513853904282115869017632	3.08571428571428571428571428571428571429	1.09075206908960057574667146455559553797	70
51032	14-APR-14	Ricky Rubio	3.18194070080862533692722371967654986523	7.875	4.69305929919137466307277628032345013477	64
51028	14-APR-14	Corey Brewer	1.77555726364335126825518831667947732513	0	-1.77555726364335126825518831667947732513	71
51031	14-APR-14	Kevin Martin	1.80547112462006079027355623100303951368	3.27272727272727272727272727272727272727	1.46725614810721193699917104172423321359	51
51034	14-APR-14	Luc Richard Mbah a Moute	1.47326732673267326732673267326732673267	2	0.52673267326732673267326732673267326733	43
51033	14-APR-14	Jose Barea	2.68280254777070063694267515923566878981	1.71428571428571428571428571428571428571	-0.9685168334849863512283894449499545041	43
51010	14-APR-14	Marc Gasol	2.32290502793296089385474860335195530726	2.91891891891891891891891891891891891892	0.59601389098595802506417031556696361166	73
51009	14-APR-14	Mike Conley	2.35665024630541871921182266009852216749	0	-2.35665024630541871921182266009852216749	73
51008	14-APR-14	Zach Randolph	2.27152452676572359047425198453083655607	0.9230769230769230769230769230769230769216	-1.34844760368880051355117506145391347915	70
51012	14-APR-14	Courtney Lee	1.23993660855784469096671949286846275753	6.35294117647058823529411764705882352941	5.11300456791274354432739815419036077188	47
51011	14-APR-14	Tayshaun Prince	0.9227550130775937227550130775937227550132	2.57142857142857142857142857142857142857	1.64867355835097770581641549383484867356	49
51013	14-APR-14	Mike Miller	1.42999006951340615690168818272095332671	3.6	2.17000993048659384309831181727904667329	54
51014	14-APR-14	Tony Allen	1.84421809466746554823247453565008987418	5.14285714285714285714285714285714285714	3.29863904818967730891038260720705298296	40
50988	14-APR-14	Wes Johnson	1.31349263127772213478323079124338245815	0.9473684210526315789473684210526315789468	-0.3661242102250905558358623701907508792032	78
50989	14-APR-14	Jodie Meeks	1.37697918519836328055506137697918519836	1.02857142857142857142857142857142857143	-0.34840775662693470912648994840775662693	74
50992	14-APR-14	Kendall Marshall	3.30013221683561040105773468488320846188	4.5	1.19986778316438959894226531511679153812	53
50991	14-APR-14	Jordan Hill	1.96934685215751002122141004480075453902	1.5	-0.46934685215751002122141004480075453902	51
50990	14-APR-14	Ryan Kelly	1.23350253807106598984771573604060913706	4.5	3.26649746192893401015228426395939086294	56
50994	14-APR-14	Robert Sacre	1.28944820909970958373668925459825750242	0	-1.28944820909970958373668925459825750242	60
50993	14-APR-14	Nick Young	1.34121122599704579025110782865583456425	2.11764705882352941176470588235294117647	0.77643583282648362151359805369710661222	60
50995	14-APR-14	Jordan Farmar	2.98445595854922279792746113989637305699	1.63636363636363636363636363636363636364	-1.34809232218558643429109750353273669335	46
51298	16-APR-14	Iman Shumpert	1.55090557411640583787585721821698610867	0	-1.55090557411640583787585721821698610867	61
51299	16-APR-14	J.R. Smith	1.42603982070259564265610340873553632857	2.66666666666666666666666666666666666667	1.2406268459640710240105632579311303381	50
51300	16-APR-14	Amar'e Stoudemire	2.29271279853031230863441518677281077771	1.8	-0.49271279853031230863441518677281077771	41
51302	16-APR-14	Tim Hardaway Jr.	1.60065627563576702214930270713699753897	1.02857142857142857142857142857142857143	-0.57208484706433845072073127856556896754	71
51305	16-APR-14	Shannon Brown	1.84546805349182763744427934621099554235	8.57142857142857142857142857142857142857	6.72596051793674379112714922521757588622	51
51297	16-APR-14	Cole Aldrich	1.98803497468936953520478601012425218592	0.9	-1.08803497468936953520478601012425218592	66
51303	16-APR-14	Toure' Murry	3.08171206225680933852140077821011673152	3.7241379310344827586206896551724137931	0.64242586877767342009928887696229706158	51
51304	16-APR-14	Jeremy Tyler	2.81927710843373493975903614457831325301	1.5	-1.31927710843373493975903614457831325301	44
51252	16-APR-14	Andrei Kirilenko	2.13027522935779816513761467889908256881	2.57142857142857142857142857142857142857	0.44115334207077326343381389252948885976	54
51253	16-APR-14	Mason Plumlee	2.43170933113129644921552436003303055326	6	3.56829066886870355078447563996696944674	48
51247	16-APR-14	Marcus Thornton	1.38521066208082545141874462596732588134	2.57142857142857142857142857142857142857	1.18621790934774597715268394546124554723	72
51251	16-APR-14	Jorge Gutierrez	2.64130434782608695652173913043478260869	1.09090909090909090909090909090909090909	-1.5503952569169960474308300395256916996	60
51249	16-APR-14	Andray Blatche	2.77394636015325670498084291187739463601	1.84615384615384615384615384615384615385	-0.92779251399941055113468906572354848216	58
51248	16-APR-14	Marquis Teague	3.10543130990415335463258785942492012779	3.51219512195121951219512195121951219512	0.40676381204706615756253409179459206733	50
51250	16-APR-14	Jason Collins	1.85089974293059125964010282776349614396	0	-1.85089974293059125964010282776349614396	42
51381	16-APR-14	Aaron Brooks	2.85134037367993501218521527213647441105	0	-2.85134037367993501218521527213647441105	67
51379	16-APR-14	Randy Foye	1.8283146067415730337078651685393258427	4.18604651162790697674418604651162790698	2.35773190488633394303632087797230206428	76
51383	16-APR-14	Quincy Miller	2.11764705882352941176470588235294117647	1.56521739130434782608695652173913043478	-0.55242966751918158567774936061381074169	56
51382	16-APR-14	Timofey Mozgov	2.22393822393822393822393822393822393822	4.32	2.09606177606177606177606177606177606178	57
51380	16-APR-14	Kenneth Faried	1.97874852420306965761511216056670602125	4.73684210526315789473684210526315789474	2.75809358106008823712172994469645187349	66
51384	16-APR-14	Wilson Chandler	1.6491620111731843575418994413407821229	2.32258064516129032258064516129032258064	0.67341863398810596503874571994954045774	57
51385	16-APR-14	Evan Fournier	2.0153625829970055982293972139044395261	0	-2.0153625829970055982293972139044395261	49
51329	16-APR-14	Matt Barnes	1.71590602214420739940588711855252497975	1.09090909090909090909090909090909090909	-0.62499693123511649031497802764343407066	63
51326	16-APR-14	Jamal Crawford	2.16168224299065420560747663551401869159	1.71428571428571428571428571428571428571	-0.44739652870493991989319092122830440588	73
51327	16-APR-14	Darren Collison	2.20743378588916091698197195637658580013	1.94594594594594594594594594594594594595	-0.26148783994321497103602601043063985418	61
51328	16-APR-14	Glen Davis	1.77473467990414241698048613488531324889	1.09090909090909090909090909090909090909	-0.6838255889950515078895770439762223398	45
51623	29-OCT-14	James Harden	4.22486067361279379694693481948146353283	5.68421052631578947368421052631578947368	1.45934985270299567673727570683432594085	69
51627	29-OCT-14	Terrence Jones	1.36663336663336663336663336663336663337	1.38461538461538461538461538461538461539	0.01798201798201798201798201798201798202	57
51626	29-OCT-14	Patrick Beverley	1.6827948171231753321305560111530260784	2.32258064516129032258064516129032258064	0.63978582803811499045008915013729650224	62
51624	29-OCT-14	Trevor Ariza	1.4461028192371475953565505804311774461	0.972972972972972972972972972972972972972	-0.473129846264174622383577607458204473128	67
51625	29-OCT-14	Dwight Howard	3.02224969097651421508034610630407911001	6.75	3.72775030902348578491965389369592088999	53
51630	29-OCT-14	Tarik Black	1.98298253470667263770712046574115539633	0	-1.98298253470667263770712046574115539633	40
51629	29-OCT-14	Jason Terry	1.59625090122566690699351117519826964672	3.42857142857142857142857142857142857143	1.83232052734576166443506025337315892471	42
51628	29-OCT-14	Kostas Papanikolaou	2.80952380952380952380952380952380952381	0	-2.80952380952380952380952380952380952381	42
51647	29-OCT-14	Jeremy Lin	2.98940827566727863296144612342889422398	3.42857142857142857142857142857142857143	0.43916315290414993846712530514253434745	50
51643	29-OCT-14	Kobe Bryant	3.30441799475489207181763163203550534598	2.57142857142857142857142857142857142857	-0.73298942332632064324620306060693391741	57
51646	29-OCT-14	Carlos Boozer	2.21109123434704830053667262969588550984	12.52173913043478260869565217391304347826	10.31064789608773430815897954421715796842	51
51645	29-OCT-14	Jordan Hill	1.96934685215751002122141004480075453902	0	-1.96934685215751002122141004480075453902	48
51644	29-OCT-14	Wes Johnson	1.31349263127772213478323079124338245815	0	-1.31349263127772213478323079124338245815	51
51649	29-OCT-14	Ronnie Price	2.03773584905660377358490566037735849057	0	-2.03773584905660377358490566037735849057	57
51648	29-OCT-14	Ed Davis	1.35870782024628178474332320486166640013	0	-1.35870782024628178474332320486166640013	55
51713	30-OCT-14	Marcin Gortat	1.6818766702959516975155894288825101455	1.94594594594594594594594594594594594595	0.26406927564999424843035651706343580045	77
51712	30-OCT-14	John Wall	3.95732520480091445989712326157363307297	1.94594594594594594594594594594594594595	-2.01137925885496851395117731562768712702	74
51717	30-OCT-14	Drew Gooden	1.50724637681159420289855072463768115942	3.6	2.09275362318840579710144927536231884058	54
51716	30-OCT-14	Paul Pierce	2.33941368078175895765472312703583061889	1.2	-1.13941368078175895765472312703583061889	63
51714	30-OCT-14	Garrett Temple	1.63424124513618677042801556420233463035	0	-1.63424124513618677042801556420233463035	65
51718	30-OCT-14	Otto Porter	0.981049334377447141738449490994518402506	2	1.01895066562255285826155050900548159749	42
51747	30-OCT-14	Ricky Rubio	3.18194070080862533692722371967654986523	1.24137931034482758620689655172413793104	-1.94056139046379775072032716795241193419	65
51744	30-OCT-14	Thaddeus Young	1.72539711520905605258353113018075588826	1.05882352941176470588235294117647058823	-0.66657358579729134670117818900428530003	68
51745	30-OCT-14	Nikola Pekovic	1.90680173661360347322720694645441389291	3.48387096774193548387096774193548387097	1.57706923112833201064376079548106997806	60
51746	30-OCT-14	Corey Brewer	1.77555726364335126825518831667947732513	1.24137931034482758620689655172413793104	-0.53417795329852368204829176495533939409	56
51748	30-OCT-14	Andrew Wiggins	2.06825232678386763185108583247156153051	4.5	2.43174767321613236814891416752843846949	43
51749	30-OCT-14	Mo Williams	3.0694087403598971722365038560411311054	0	-3.0694087403598971722365038560411311054	50
51755	30-OCT-14	Carmelo Anthony	2.19732167258813883574747198688166165619	2.11764705882352941176470588235294117647	-0.07967461376460942398276610452872047972	63
51757	30-OCT-14	Shane Larkin	2.37467018469656992084432717678100263852	3.85714285714285714285714285714285714286	1.48247267244628722201281568036185450434	54
51761	30-OCT-14	Amar'e Stoudemire	2.29271279853031230863441518677281077771	1.5	-0.79271279853031230863441518677281077771	48
51756	30-OCT-14	Iman Shumpert	1.55090557411640583787585721821698610867	1.24137931034482758620689655172413793104	-0.30952626377157825166896066649284817763	49
51760	30-OCT-14	J.R. Smith	1.42603982070259564265610340873553632857	2.88	1.45396017929740435734389659126446367143	47
51758	30-OCT-14	Quincy Acy	1.43849569078088273700705144946461217028	3.27272727272727272727272727272727272727	1.83423158194638999026567582326266055699	43
51737	30-OCT-14	Josh Smith	2.98536585365853658536585365853658536585	3.6	0.61463414634146341463414634146341463415	66
51735	30-OCT-14	Kentavious Caldwell-Pope	1.2365767878077373974208675263774912075	0.8780487804878048780487804878048780487804	-0.3585280073199325193720870385726131587196	77
51738	30-OCT-14	Kyle Singler	1.27741935483870967741935483870967741936	1.5	0.22258064516129032258064516129032258064	54
51736	30-OCT-14	Andre Drummond	2.08396254907882814859559045605557233464	2.32258064516129032258064516129032258064	0.238618096082462173985054705234750246	58
51740	30-OCT-14	D.J. Augustin	2.43765903307888040712468193384223918575	2.18181818181818181818181818181818181818	-0.25584085126069858894286375202405736757	61
51741	30-OCT-14	Caron Butler	1.2981700753498385360602798708288482239	1.16129032258064516129032258064516129032	-0.13687975276919337476995729018368693358	54
51776	30-OCT-14	Gordon Hayward	2.49467752035065748278021289918597370069	2	-0.49467752035065748278021289918597370069	74
51778	30-OCT-14	Trey Burke	2.01651705565529622980251346499102333932	4.23529411764705882352941176470588235294	2.21877706199176259372689829971485901362	72
51779	30-OCT-14	Alec Burks	2.09554395824969891609795262946607788037	2.76923076923076923076923076923076923077	0.6736868109810703146712781397646913504	62
51777	30-OCT-14	Derrick Favors	2.01306290821588174630457201787555861121	1.02857142857142857142857142857142857143	-0.98449147964445317487600058930413003978	62
51780	30-OCT-14	Enes Kanter	2.59592484784334480021169621593014024874	0	-2.59592484784334480021169621593014024874	42
51781	30-OCT-14	Trevor Booker	1.94357976653696498054474708171206225681	1.89473684210526315789473684210526315789	-0.04884292443170182265001023960679909892	42
51802	30-OCT-14	André Roberson	1.02966101694915254237288135593220338983	3.89189189189189189189189189189189189189	2.86223087494273934951901053595968850206	72
51805	30-OCT-14	Russell Westbrook	4.57564044943820224719101123595505617978	12	7.42435955056179775280898876404494382022	42
51801	30-OCT-14	Perry Jones	1.26779163609684519442406456346294937638	4.28571428571428571428571428571428571428	3.0179226496174405198616497222513363379	73
51803	30-OCT-14	Serge Ibaka	1.62838290140575690924739409008319785789	0	-1.62838290140575690924739409008319785789	62
51804	30-OCT-14	Steven Adams	1.90606319385140905209222886421861656704	3.7241379310344827586206896551724137931	1.81807473718307370652846079095379722606	56
51807	30-OCT-14	Lance Thomas	1.2034139402560455192034139402560455192	1.89473684210526315789473684210526315789	0.69132290184921763869132290184921763869	50
51808	30-OCT-14	Kendrick Perkins	2.50286568651881385497134313481186145029	1.89473684210526315789473684210526315789	-0.6081288444135506970766062927065982924	40
51806	30-OCT-14	Sebastian Telfair	2.01034126163391933815925542916235780765	1.89473684210526315789473684210526315789	-0.11560441952865618026451858705709464976	53
51843	31-OCT-14	Kyrie Irving	2.79459056543499094878074752422532211692	4.11428571428571428571428571428571428571	1.31969514885072333693353819006039216879	78
51841	31-OCT-14	LeBron James	3.57043954274673965545000805023345677024	2.57142857142857142857142857142857142857	-0.99901097131816822687857947880488534167	85
51842	31-OCT-14	Kevin Love	2.05264972985400620761007012300264398207	0	-2.05264972985400620761007012300264398207	79
51845	31-OCT-14	Dion Waiters	2.27006369426751592356687898089171974522	1.38461538461538461538461538461538461539	-0.88544830965213130818226359627633512983	64
51844	31-OCT-14	Anderson Varejao	1.63522884882108183079056865464632454924	1.28571428571428571428571428571428571429	-0.34951456310679611650485436893203883495	55
51846	31-OCT-14	Tristan Thompson	1.32387096774193548387096774193548387097	0	-1.32387096774193548387096774193548387097	56
51847	31-OCT-14	Matthew Dellavedova	2.07786170830912260313771063335270191749	0	-2.07786170830912260313771063335270191749	48
51927	31-OCT-14	Chris Paul	2.57507598784194528875379939209726443769	0.972972972972972972972972972972972972972	-1.60210301486897231578082641912429146472	75
51925	31-OCT-14	Blake Griffin	2.66341152743870077486466404840250504193	4.61538461538461538461538461538461538462	1.95197308794591460975072056698211034269	77
51926	31-OCT-14	DeAndre Jordan	1.67274052478134110787172011661807580175	2.84210526315789473684210526315789473684	1.16936473837655362897038514653981893509	73
51928	31-OCT-14	J.J. Redick	1.65599207659293496203367448002641135688	1.09090909090909090909090909090909090909	-0.56508298568384405294276538911732044779	63
51929	31-OCT-14	Matt Barnes	1.71590602214420739940588711855252497975	1.63636363636363636363636363636363636364	-0.07954238578057103576952348218888861611	49
51930	31-OCT-14	Jamal Crawford	2.16168224299065420560747663551401869159	0	-2.16168224299065420560747663551401869159	54
51968	01-NOV-14	Zach Randolph	2.27152452676572359047425198453083655607	1.24137931034482758620689655172413793104	-1.03014521642089600426735543280669862503	62
51965	01-NOV-14	Marc Gasol	2.32290502793296089385474860335195530726	4	1.67709497206703910614525139664804469274	69
51967	01-NOV-14	Mike Conley	2.35665024630541871921182266009852216749	3.1764705882352941176470588235294117647	0.81982034192987539843523616343088959721	67
51966	01-NOV-14	Tony Allen	1.84421809466746554823247453565008987418	1.05882352941176470588235294117647058823	-0.78539456525570084235012159447361928595	66
51973	01-NOV-14	Quincy Pondexter	1.20261437908496732026143790849673202614	0	-1.20261437908496732026143790849673202614	40
51972	01-NOV-14	Kosta Koufos	1.32590529247910863509749303621169916434	3.6	2.27409470752089136490250696378830083566	42
52054	01-NOV-14	Donald Sloan	1.98342999171499585749792874896437448219	1.89473684210526315789473684210526315789	-0.0886931496097326996031919068591113243	73
52058	01-NOV-14	C.J. Miles	1.38439535992372477355792150007945336088	4.90909090909090909090909090909090909091	3.52469554916718431735116940901145573003	54
52055	01-NOV-14	Roy Hibbert	2.06829840246226000293126190825150227173	1.02857142857142857142857142857142857143	-1.0397269738908314315026904796800737003	62
52057	01-NOV-14	Luis Scola	2.22103004291845493562231759656652360515	4.15384615384615384615384615384615384615	1.932816110927698910531528557279630241	45
52056	01-NOV-14	Solomon Hill	1.5013452914798206278026905829596412556	2.11764705882352941176470588235294117647	0.61630176734370878396201529939329992087	51
52059	01-NOV-14	Chris Copeland	2.18252933507170795306388526727509778357	4.23529411764705882352941176470588235294	2.05276478257535087046552649743078456937	65
52060	01-NOV-14	Lavoy Allen	1.41517763296195080933361362203069161236	3.42857142857142857142857142857142857143	2.01339379560947776209495780654073695907	47
52119	01-NOV-14	Mike Dunleavy	1.32721712538226299694189602446483180428	0	-1.32721712538226299694189602446483180428	74
52120	01-NOV-14	Joakim Noah	2.38072012623726868455027973031128962846	2.25	-0.13072012623726868455027973031128962846	69
52118	01-NOV-14	Pau Gasol	2.27389603130240357741755170486305198435	5	2.72610396869759642258244829513694801565	73
52121	01-NOV-14	Kirk Hinrich	1.91084387310802405142027783537217499482	1.28571428571428571428571428571428571429	-0.62512958739373833713456354965788928053	62
