SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_FTR	FT_RATE	CHANGE_IN_FTR	COMBINED_MINUTES
55449	22-NOV-14	Larry Sanders	24.372230428360413589364844903988183161	33.33333333333333333333333333333333333333	8.96110290497291974396848842934515017233	40
55448	22-NOV-14	Khris Middleton	23.59720958447073096754625417045799211404	0	-23.59720958447073096754625417045799211404	40
55452	22-NOV-14	Ersan Ilyasova	21.24206069160197600564573041637261820748	50	28.75793930839802399435426958362738179252	42
55446	22-NOV-14	Giannis Antetokounmpo	45.29863985807214665878178592548787699586	72.72727272727272727272727272727272727273	27.42863286920058061394548680178485027687	51
55351	22-NOV-14	DeMar DeRozan	42.81695094074204325655002637594513803411	38.88888888888888888888888888888888888889	-3.92806205185315436766113748705624914522	71
55352	22-NOV-14	Kyle Lowry	34.10335794236723029292688735413193617528	85.71428571428571428571428571428571428571	51.61092777191848399278739836015377811043	63
55355	22-NOV-14	Terrence Ross	9.91544965411222136817832436587240584166	0	-9.91544965411222136817832436587240584166	42
55354	22-NOV-14	Jonas Valan�?iūnas	40.5542544886807181889149102263856362217	0	-40.5542544886807181889149102263856362217	47
55353	22-NOV-14	Amir Johnson	27.12511938872970391595033428844317096466	28.57142857142857142857142857142857142857	1.44630918269886751262109428298540046391	48
55358	22-NOV-14	Greivis Vasquez	14.71361008933263268523384130320546505518	28.57142857142857142857142857142857142857	13.85781848209593874333758726822310637339	44
55357	22-NOV-14	Patrick Patterson	12.46882793017456359102244389027431421446	50	37.53117206982543640897755610972568578554	46
55356	22-NOV-14	Lou Williams	41.38548820543445804717826216781128695133	78.94736842105263157894736842105263157895	37.56188021561817353176910625324134462762	48
55473	22-NOV-14	Danny Green	10.89341692789968652037617554858934169279	0	-10.89341692789968652037617554858934169279	68
55470	22-NOV-14	Boris Diaw	17.04063068526379624014554275318374772589	0	-17.04063068526379624014554275318374772589	59
55468	22-NOV-14	Tony Parker	26.44653135413511057255377158436837322024	16.66666666666666666666666666666666666667	-9.77986468746844390588710491770170655357	64
55469	22-NOV-14	Kawhi Leonard	30.02343292325717633274751025190392501465	21.05263157894736842105263157894736842105	-8.9708013443098079116948786729565565936	61
55471	22-NOV-14	Tim Duncan	33.54158531823506442795782897305739945334	40	6.45841468176493557204217102694260054666	48
55475	22-NOV-14	Aron Baynes	29.49438202247191011235955056179775280899	25	-4.49438202247191011235955056179775280899	42
55474	22-NOV-14	Manu Ginóbili	31.14621304171729445119481571486431753746	0	-31.14621304171729445119481571486431753746	42
55425	22-NOV-14	Andrew Wiggins	36.87794656888423258250392875851231011001	45.45454545454545454545454545454545454545	8.57659888566122196295061669603314443544	74
55429	22-NOV-14	Corey Brewer	26.63447251114413075780089153046062407132	72.72727272727272727272727272727272727273	46.09280021612859651492638119681210320141	62
55426	22-NOV-14	Gorgui Dieng	37.9917792131532589547856723429242513212	20	-17.9917792131532589547856723429242513212	69
55427	22-NOV-14	Mo Williams	17.91689152725310307609282245008094981112	0	-17.91689152725310307609282245008094981112	65
55428	22-NOV-14	Anthony Bennett	24.74012474012474012474012474012474012474	0	-24.74012474012474012474012474012474012474	62
55430	22-NOV-14	Chase Budinger	21.88728702490170380078636959370904325033	50	28.11271297509829619921363040629095674967	50
55458	22-NOV-14	Brook Lopez	32.71747498075442648190916089299461123941	0	-32.71747498075442648190916089299461123941	60
55456	22-NOV-14	Joe Johnson	16.8325041459369817578772802653399668325	0	-16.8325041459369817578772802653399668325	67
55455	22-NOV-14	Deron Williams	28.82051282051282051282051282051282051282	9.52380952380952380952380952380952380952	-19.2967032967032967032967032967032967033	68
55459	22-NOV-14	Bojan Bogdanović	21.89030362389813907933398628795298726738	28.57142857142857142857142857142857142857	6.68112494753043234923744228347558416119	48
55460	22-NOV-14	Jarrett Jack	25.28089887640449438202247191011235955056	28.57142857142857142857142857142857142857	3.29052969502407704654895666131621187801	56
55457	22-NOV-14	Mirza Teletović	15.02320185614849187935034802784222737819	14.28571428571428571428571428571428571429	-0.7374875704342061650646337421279416639	62
55461	22-NOV-14	Alan Anderson	23.13725490196078431372549019607843137255	0	-23.13725490196078431372549019607843137255	47
55361	22-NOV-14	Kyrie Irving	26.00166944908180300500834724540901502504	50	23.99833055091819699499165275459098497496	78
55362	22-NOV-14	LeBron James	39.42828979793001478560867422375554460325	25	-14.42828979793001478560867422375554460325	76
55363	22-NOV-14	Kevin Love	37.71952817824377457404980340760157273919	43.75	6.03047182175622542595019659239842726081	65
55365	22-NOV-14	Shawn Marion	11.87214611872146118721461187214611872146	0	-11.87214611872146118721461187214611872146	52
55364	22-NOV-14	Anderson Varejao	33.49814585908529048207663782447466007417	66.66666666666666666666666666666666666667	33.1685208075813761845900288421920065925	54
55367	22-NOV-14	Tristan Thompson	43.98762157382847038019451812555260831123	66.66666666666666666666666666666666666667	22.67904509283819628647214854111405835544	47
55366	22-NOV-14	Dion Waiters	21.63604030823947836395969176052163604031	0	-21.63604030823947836395969176052163604031	42
55434	22-NOV-14	John Wall	32.49380677126341866226259289843104872007	37.5	5.00619322873658133773740710156895127993	74
55436	22-NOV-14	Paul Pierce	35.57422969187675070028011204481792717087	43.75	8.17577030812324929971988795518207282913	58
55435	22-NOV-14	Marcin Gortat	26.16487455197132616487455197132616487455	0	-26.16487455197132616487455197132616487455	60
55439	22-NOV-14	Bradley Beal	23.4424738517507958162801273306048203729	21.42857142857142857142857142857142857143	-2.01390242317936724485155590203339180147	66
55441	22-NOV-14	Kris Humphries	32.30054221533694810224632068164213787761	0	-32.30054221533694810224632068164213787761	40
55396	22-NOV-14	Chandler Parsons	20.08210742387957577830995552514539856312	55.55555555555555555555555555555555555556	35.47344813167597977724560003041015699244	63
55395	22-NOV-14	Monta Ellis	25.19776640297812936249418334108887854816	19.04761904761904761904761904761904761905	-6.15014735535908174344656429346983092911	64
55398	22-NOV-14	Jameer Nelson	12.3015873015873015873015873015873015873	0	-12.3015873015873015873015873015873015873	54
55399	22-NOV-14	Tyson Chandler	57.9741379310344827586206896551724137931	42.85714285714285714285714285714285714286	-15.11699507389162561576354679802955665024	48
55397	22-NOV-14	Dirk Nowitzki	23.89544297941244506130002313208420078649	22.22222222222222222222222222222222222222	-1.67322075719022283907780090986197856427	52
55401	22-NOV-14	Brandan Wright	28.57142857142857142857142857142857142857	28.57142857142857142857142857142857142857	0	41
55480	22-NOV-14	Tyreke Evans	29.71754807692307692307692307692307692308	15.38461538461538461538461538461538461538	-14.3329326923076923076923076923076923077	71
55479	22-NOV-14	Anthony Davis	40.12158054711246200607902735562310030395	52.17391304347826086956521739130434782609	12.05233249636579886348619003568124752214	72
55483	22-NOV-14	Eric Gordon	24.55250596658711217183770883054892601432	0	-24.55250596658711217183770883054892601432	43
55481	22-NOV-14	Jrue Holiday	19.19841662543295398317664522513607125186	25	5.80158337456704601682335477486392874814	64
55482	22-NOV-14	Alexis Ajinca	25.64450474898236092265943012211668928087	0	-25.64450474898236092265943012211668928087	40
55485	22-NOV-14	Ryan Anderson	20.35206917850525015441630636195182211242	13.33333333333333333333333333333333333333	-7.01873584517191682108297302861848877909	57
55484	22-NOV-14	Austin Rivers	25.44584602000869943453675511091779034363	0	-25.44584602000869943453675511091779034363	54
55490	22-NOV-14	Gordon Hayward	38.96507115135834411384217335058214747736	87.5	48.53492884864165588615782664941785252264	65
55492	22-NOV-14	Trey Burke	12.47348324140857021637675010606703436572	25	12.52651675859142978362324989393296563428	60
55493	22-NOV-14	Alec Burks	38.94282632146709816612729234088457389428	0	-38.94282632146709816612729234088457389428	56
55491	22-NOV-14	Derrick Favors	35.36352040816326530612244897959183673469	33.33333333333333333333333333333333333333	-2.03018707482993197278911564625850340136	55
55496	22-NOV-14	Joe Ingles	11.47666411629686304514154552410099464422	0	-11.47666411629686304514154552410099464422	45
55497	22-NOV-14	Dante Exum	15.95394736842105263157894736842105263158	0	-15.95394736842105263157894736842105263158	41
55495	22-NOV-14	Trevor Booker	25.71096923969820081253627394080092861288	133.333333333333333333333333333333333333	107.62236409363513252079705939253240472	45
55556	23-NOV-14	Chris Bosh	32.42042931162102146558105107327905255366	0	-32.42042931162102146558105107327905255366	74
55558	23-NOV-14	Shannon Brown	20.19607843137254901960784313725490196078	0	-20.19607843137254901960784313725490196078	54
55557	23-NOV-14	Shawne Williams	12.53132832080200501253132832080200501253	0	-12.53132832080200501253132832080200501253	61
55555	23-NOV-14	Mario Chalmers	35.29980657640232108317214700193423597679	125	89.70019342359767891682785299806576402321	72
55554	23-NOV-14	Luol Deng	26.71885636487406398910823689584751531654	35.71428571428571428571428571428571428571	8.99542934941165029660604881843819896917	71
55559	23-NOV-14	Shabazz Napier	23.73096446700507614213197969543147208122	22.22222222222222222222222222222222222222	-1.508742244782853919909757473209249859	62
55607	24-NOV-14	Chris Paul	31.7554240631163708086785009861932938856	0	-31.7554240631163708086785009861932938856	72
55606	24-NOV-14	Blake Griffin	40.42458100558659217877094972067039106145	13.04347826086956521739130434782608695652	-27.38110274471702696137964537284430410493	71
55608	24-NOV-14	J.J. Redick	24.0265120132560066280033140016570008285	25	0.9734879867439933719966859983429991715	61
55605	24-NOV-14	DeAndre Jordan	76.42241379310344827586206896551724137931	80	3.57758620689655172413793103448275862069	59
55610	24-NOV-14	Jamal Crawford	26.88422688422688422688422688422688422688	0	-26.88422688422688422688422688422688422688	54
55648	24-NOV-14	Damian Lillard	30.92631922888416925338996895932037248816	27.27272727272727272727272727272727272727	-3.65359195615689652611724168659309976089	75
55649	24-NOV-14	LaMarcus Aldridge	27.16947648624667258207630878438331854481	35	7.83052351375332741792369121561668145519	71
55650	24-NOV-14	Wesley Matthews	22.12506624271330153683094859565447800742	25	2.87493375728669846316905140434552199258	69
55651	24-NOV-14	Nicolas Batum	23.001443001443001443001443001443001443	0	-23.001443001443001443001443001443001443	63
55652	24-NOV-14	Robin Lopez	23.81974248927038626609442060085836909871	50	26.18025751072961373390557939914163090129	60
55653	24-NOV-14	Steve Blake	12	0	-12	44
55615	24-NOV-14	Kemba Walker	29.79722117912129177619226436349981224183	72.72727272727272727272727272727272727273	42.9300515481514354965350083637729150309	77
55617	24-NOV-14	Al Jefferson	17.91794585542841194529723695227463019816	28.57142857142857142857142857142857142857	10.65348271600015948327419161915394123041	66
55618	24-NOV-14	Lance Stephenson	21.60264353572903758777364725320115654688	25	3.39735646427096241222635274679884345312	61
55619	24-NOV-14	Marvin Williams	18.29365079365079365079365079365079365079	40	21.70634920634920634920634920634920634921	43
55616	24-NOV-14	Gerald Henderson	30.02947678703021370670596904937361827561	18.18181818181818181818181818181818181818	-11.84765860521203188852415086755543645743	53
55620	24-NOV-14	Cody Zeller	49.25373134328358208955223880597014925373	114.285714285714285714285714285714285714	65.03198294243070362473347547974413646027	60
55623	24-NOV-14	Gary Neal	20.48022598870056497175141242937853107345	71.42857142857142857142857142857142857143	50.94834543987086359967715899919289749798	45
55621	24-NOV-14	Brian Roberts	19.15046796256299496040316774658027357811	0	-19.15046796256299496040316774658027357811	43
55835	25-NOV-14	Jimmy Butler	49.45226917057902973395931142410015649452	153.846153846153846153846153846153846154	104.393884675574816419886842422053689659	84
55837	25-NOV-14	Pau Gasol	30.76923076923076923076923076923076923077	15	-15.76923076923076923076923076923076923077	73
55836	25-NOV-14	Mike Dunleavy	19.79604079184163167366526694661067786443	55.55555555555555555555555555555555555556	35.75951476371392388189028860894487769113	65
55842	25-NOV-14	Nikola Mirotić	30.17751479289940828402366863905325443787	60	29.82248520710059171597633136094674556213	49
55841	25-NOV-14	Aaron Brooks	17.88918205804749340369393139841688654354	50	32.11081794195250659630606860158311345646	46
55973	26-NOV-14	DeMarre Carroll	24.79864349300551080966511233573548113607	18.18181818181818181818181818181818181818	-6.61682531118732899148329415391729931789	74
55975	26-NOV-14	Paul Millsap	38.09402146142054164537557485947879407256	44.44444444444444444444444444444444444444	6.35042298302390279906886958496565037188	69
55976	26-NOV-14	Jeff Teague	33.41565818720671770807606816497900716226	57.14285714285714285714285714285714285714	23.72719895565042514906678897787813569488	66
55974	26-NOV-14	Kyle Korver	12.13114754098360655737704918032786885246	33.33333333333333333333333333333333333333	21.20218579234972677595628415300546448087	62
55977	26-NOV-14	Al Horford	17.20157657657657657657657657657657657658	12.5	-4.70157657657657657657657657657657657658	55
55876	26-NOV-14	John Wall	32.49380677126341866226259289843104872007	0	-32.49380677126341866226259289843104872007	71
55878	26-NOV-14	Marcin Gortat	26.16487455197132616487455197132616487455	20	-6.16487455197132616487455197132616487455	55
55879	26-NOV-14	Paul Pierce	35.57422969187675070028011204481792717087	200	164.425770308123249299719887955182072829	52
55880	26-NOV-14	Kris Humphries	32.30054221533694810224632068164213787761	28.57142857142857142857142857142857142857	-3.72911364390837667367489211021356644904	45
55877	26-NOV-14	Bradley Beal	23.4424738517507958162801273306048203729	20	-3.4424738517507958162801273306048203729	63
55883	26-NOV-14	Otto Porter	16.07230092818759159745969711773326819736	0	-16.07230092818759159745969711773326819736	40
55899	26-NOV-14	Klay Thompson	14.82698961937716262975778546712802768166	0	-14.82698961937716262975778546712802768166	63
55902	26-NOV-14	Draymond Green	28.71179039301310043668122270742358078603	0	-28.71179039301310043668122270742358078603	59
55901	26-NOV-14	Stephen Curry	25.71285642821410705352676338169084542271	38.46153846153846153846153846153846153846	12.74868203332435448493477507984761611575	61
55898	26-NOV-14	Harrison Barnes	24.13333333333333333333333333333333333333	22.22222222222222222222222222222222222222	-1.91111111111111111111111111111111111111	72
55900	26-NOV-14	Andrew Bogut	15.16034985422740524781341107871720116618	28.57142857142857142857142857142857142857	13.41107871720116618075801749271137026239	56
55903	26-NOV-14	Andre Iguodala	27.09705753184014053579270970575318401405	50	22.90294246815985946420729029424681598595	45
55996	26-NOV-14	D.J. Augustin	33.7639198218262806236080178173719376392	21.42857142857142857142857142857142857143	-12.33534839325485205217944638880050906777	72
55995	26-NOV-14	Josh Smith	25.57894736842105263157894736842105263158	11.76470588235294117647058823529411764706	-13.81424148606811145510835913312693498452	70
55997	26-NOV-14	Greg Monroe	36.25486922648859209794101279910962715637	100	63.74513077351140790205898720089037284363	59
55994	26-NOV-14	Andre Drummond	43.78515185601799775028121484814398200225	81.81818181818181818181818181818181818182	38.03302996216382043153696697003783617957	70
55993	26-NOV-14	Kentavious Caldwell-Pope	19.7207084468664850136239782016348773842	36.36363636363636363636363636363636363636	16.64292791676987862273965816200148625216	62
55998	26-NOV-14	Caron Butler	13.27572663000785545954438334642576590731	0	-13.27572663000785545954438334642576590731	45
56025	26-NOV-14	Brandon Knight	26.99115044247787610619469026548672566372	72.72727272727272727272727272727272727273	45.73612228479485116653258246178600160901	62
56028	26-NOV-14	Giannis Antetokounmpo	45.29863985807214665878178592548787699586	16.66666666666666666666666666666666666667	-28.63197319140547999211511925882121032919	57
56026	26-NOV-14	O.J. Mayo	19.54964176049129989764585465711361310133	18.18181818181818181818181818181818181818	-1.36782357867311807946403647529543128315	57
56024	26-NOV-14	Jabari Parker	24.35820895522388059701492537313432835821	8.33333333333333333333333333333333333333	-16.02487562189054726368159203980099502488	63
56027	26-NOV-14	Larry Sanders	24.372230428360413589364844903988183161	10	-14.372230428360413589364844903988183161	54
56003	26-NOV-14	Omri Casspi	29.71729125575279421433267587113740959895	44.44444444444444444444444444444444444444	14.72715318869165023011176857330703484549	77
56005	26-NOV-14	DeMarcus Cousins	48.4976076555023923444976076555023923445	72.22222222222222222222222222222222222222	23.72461456671982987772461456671982987772	72
56006	26-NOV-14	Jason Thompson	31.64652567975830815709969788519637462236	0	-31.64652567975830815709969788519637462236	68
56007	26-NOV-14	Ramon Sessions	52.82924386579869804707060590886329494241	25	-27.82924386579869804707060590886329494241	67
56004	26-NOV-14	Ben McLemore	20.78510317060895822848515349773527931555	0	-20.78510317060895822848515349773527931555	67
56084	26-NOV-14	Ty Lawson	38.21536144578313253012048192771084337349	50	11.78463855421686746987951807228915662651	75
56085	26-NOV-14	Arron Afflalo	24.78523703468024180719058224626153356666	45.45454545454545454545454545454545454545	20.66930841986521273826396320828392097879	67
56086	26-NOV-14	Wilson Chandler	19.44646758922068463219227967953386744355	33.33333333333333333333333333333333333333	13.88686574411264870114105365379946588978	61
56087	26-NOV-14	Timofey Mozgov	36.97421981004070556309362279511533242877	15.38461538461538461538461538461538461538	-21.58960442542532094770900741049994781339	60
56088	26-NOV-14	Kenneth Faried	39.35681470137825421133231240428790199081	50	10.64318529862174578866768759571209800919	53
56419	29-NOV-14	Kemba Walker	29.79722117912129177619226436349981224183	0	-29.79722117912129177619226436349981224183	68
56421	29-NOV-14	Lance Stephenson	21.60264353572903758777364725320115654688	0	-21.60264353572903758777364725320115654688	60
56422	29-NOV-14	Al Jefferson	17.91794585542841194529723695227463019816	44.44444444444444444444444444444444444444	26.52649858901603249914720749216981424628	55
56420	29-NOV-14	Cody Zeller	49.25373134328358208955223880597014925373	66.66666666666666666666666666666666666667	17.41293532338308457711442786069651741294	57
56418	29-NOV-14	Gerald Henderson	30.02947678703021370670596904937361827561	14.28571428571428571428571428571428571429	-15.74376250131592799242025476365933256132	51
56427	29-NOV-14	Brian Roberts	19.15046796256299496040316774658027357811	0	-19.15046796256299496040316774658027357811	47
56423	29-NOV-14	P.J. Hairston	14.54545454545454545454545454545454545455	15.38461538461538461538461538461538461538	0.83916083916083916083916083916083916083	46
56401	29-NOV-14	Jrue Holiday	19.19841662543295398317664522513607125186	0	-19.19841662543295398317664522513607125186	72
56400	29-NOV-14	Tyreke Evans	29.71754807692307692307692307692307692308	0	-29.71754807692307692307692307692307692308	71
56403	29-NOV-14	Omer Asik	56.69291338582677165354330708661417322835	50	-6.69291338582677165354330708661417322835	60
56399	29-NOV-14	Anthony Davis	40.12158054711246200607902735562310030395	50	9.87841945288753799392097264437689969605	71
56402	29-NOV-14	Austin Rivers	25.44584602000869943453675511091779034363	80	54.55415397999130056546324488908220965637	50
56405	29-NOV-14	Ryan Anderson	20.35206917850525015441630636195182211242	36.36363636363636363636363636363636363636	16.01156718513111348194733000168454152394	54
56404	29-NOV-14	John Salmons	15.53973902728351126927639383155397390273	0	-15.53973902728351126927639383155397390273	53
56429	29-NOV-14	Paul Millsap	38.09402146142054164537557485947879407256	50	11.90597853857945835462442514052120592744	61
56432	29-NOV-14	Jeff Teague	33.41565818720671770807606816497900716226	0	-33.41565818720671770807606816497900716226	57
56433	29-NOV-14	Al Horford	17.20157657657657657657657657657657657658	0	-17.20157657657657657657657657657657657658	53
56431	29-NOV-14	Kyle Korver	12.13114754098360655737704918032786885246	40	27.86885245901639344262295081967213114754	55
56430	29-NOV-14	DeMarre Carroll	24.79864349300551080966511233573548113607	33.33333333333333333333333333333333333333	8.53468984032782252366822099759785219726	57
56499	29-NOV-14	O.J. Mayo	19.54964176049129989764585465711361310133	20	0.45035823950870010235414534288638689867	49
56497	29-NOV-14	Brandon Knight	26.99115044247787610619469026548672566372	25	-1.99115044247787610619469026548672566372	56
56495	29-NOV-14	Giannis Antetokounmpo	45.29863985807214665878178592548787699586	25	-20.29863985807214665878178592548787699586	62
56496	29-NOV-14	Jabari Parker	24.35820895522388059701492537313432835821	200	175.641791044776119402985074626865671642	58
56500	29-NOV-14	Ersan Ilyasova	21.24206069160197600564573041637261820748	14.28571428571428571428571428571428571429	-6.95634640588769029136001613065833249319	55
56503	29-NOV-14	Kendall Marshall	10.78260869565217391304347826086956521739	0	-10.78260869565217391304347826086956521739	43
56502	29-NOV-14	Khris Middleton	23.59720958447073096754625417045799211404	80	56.40279041552926903245374582954200788596	43
56501	29-NOV-14	Jerryd Bayless	20.45454545454545454545454545454545454545	0	-20.45454545454545454545454545454545454545	44
56379	29-NOV-14	Monta Ellis	25.19776640297812936249418334108887854816	50	24.80223359702187063750581665891112145184	72
56378	29-NOV-14	Chandler Parsons	20.08210742387957577830995552514539856312	0	-20.08210742387957577830995552514539856312	72
56380	29-NOV-14	Tyson Chandler	57.9741379310344827586206896551724137931	77.77777777777777777777777777777777777778	19.80363984674329501915708812260536398468	67
56381	29-NOV-14	Devin Harris	36.14790286975717439293598233995584988962	23.07692307692307692307692307692307692308	-13.07097979283409746985905926303277296654	64
56382	29-NOV-14	Al-Farouq Aminu	24.48260678115367679436371642448260678115	28.57142857142857142857142857142857142857	4.08882179027489463420771214694596464742	45
56384	29-NOV-14	Jose Barea	15.65600882028665931642778390297684674752	50	34.34399117971334068357221609702315325248	46
56465	29-NOV-14	DeAndre Jordan	76.42241379310344827586206896551724137931	0	-76.42241379310344827586206896551724137931	64
56464	29-NOV-14	Chris Paul	31.7554240631163708086785009861932938856	15.38461538461538461538461538461538461538	-16.37080867850098619329388560157790927022	67
56463	29-NOV-14	Blake Griffin	40.42458100558659217877094972067039106145	11.11111111111111111111111111111111111111	-29.31346989447548106765983860955927995034	65
56466	29-NOV-14	J.J. Redick	24.0265120132560066280033140016570008285	55.55555555555555555555555555555555555556	31.52904354229954892755224155389855472706	55
56467	29-NOV-14	Matt Barnes	17.75869859918662449164030727519204699503	33.33333333333333333333333333333333333333	15.5746347341467088416930260581412863383	48
56468	29-NOV-14	Jamal Crawford	26.88422688422688422688422688422688422688	11.76470588235294117647058823529411764706	-15.11952100187394305041363864893276657982	58
56484	29-NOV-14	Trevor Ariza	17.07095209217707701637355973317161916313	0	-17.07095209217707701637355973317161916313	79
56485	29-NOV-14	James Harden	55.06205094709340300457217504898758981058	92.85714285714285714285714285714285714286	37.79509191004945413828496780815526733228	76
56488	29-NOV-14	Tarik Black	41.98895027624309392265193370165745856354	0	-41.98895027624309392265193370165745856354	48
56487	29-NOV-14	Donatas Motiejūnas	26.24784853700516351118760757314974182444	23.07692307692307692307692307692307692308	-3.17092546008208658811068449622666490136	57
56489	29-NOV-14	Kostas Papanikolaou	8.79120879120879120879120879120879120879	0	-8.79120879120879120879120879120879120879	52
56486	29-NOV-14	Jason Terry	12.10013908205841446453407510431154381085	0	-12.10013908205841446453407510431154381085	57
56445	29-NOV-14	Donald Sloan	23.63896848137535816618911174785100286533	0	-23.63896848137535816618911174785100286533	53
56441	29-NOV-14	Solomon Hill	24.44444444444444444444444444444444444444	36.36363636363636363636363636363636363636	11.91919191919191919191919191919191919192	61
56444	29-NOV-14	Rodney Stuckey	33.57632933104631217838765008576329331046	83.33333333333333333333333333333333333333	49.75700400228702115494568324757004002287	52
56443	29-NOV-14	David West	26.32358385783043317289892632358385783043	0	-26.32358385783043317289892632358385783043	48
56442	29-NOV-14	Ian Mahinmi	55.79133510167992926613616268788682581786	50	-5.79133510167992926613616268788682581786	45
56449	29-NOV-14	Lavoy Allen	16.50082918739635157545605306799336650083	0	-16.50082918739635157545605306799336650083	46
56447	29-NOV-14	C.J. Miles	18.26347305389221556886227544910179640719	0	-18.26347305389221556886227544910179640719	44
56446	29-NOV-14	Chris Copeland	18.09369951534733441033925686591276252019	80	61.90630048465266558966074313408723747981	40
56683	01-DEC-14	Danny Green	10.89341692789968652037617554858934169279	22.22222222222222222222222222222222222222	11.32880529432253570184604667363288052943	61
56680	01-DEC-14	Kawhi Leonard	30.02343292325717633274751025190392501465	53.33333333333333333333333333333333333333	23.30990041007615700058582308142940831868	63
56681	01-DEC-14	Boris Diaw	17.04063068526379624014554275318374772589	16.66666666666666666666666666666666666667	-0.37396401859712957347887608651708105922	54
56682	01-DEC-14	Aron Baynes	29.49438202247191011235955056179775280899	44.44444444444444444444444444444444444444	14.95006242197253433208489388264669163545	48
56679	01-DEC-14	Cory Joseph	24.04775440591245025582717453098351335986	80	55.95224559408754974417282546901648664014	51
56703	01-DEC-14	Luol Deng	26.71885636487406398910823689584751531654	100	73.28114363512593601089176310415248468346	62
56701	01-DEC-14	Chris Bosh	32.42042931162102146558105107327905255366	35.71428571428571428571428571428571428571	3.29385640266469282013323464100666173205	66
56702	01-DEC-14	Dwyane Wade	34.25925925925925925925925925925925925926	38.46153846153846153846153846153846153846	4.2022792022792022792022792022792022792	60
56705	01-DEC-14	Shawne Williams	12.53132832080200501253132832080200501253	0	-12.53132832080200501253132832080200501253	40
56704	01-DEC-14	Norris Cole	15.87403598971722365038560411311053984576	0	-15.87403598971722365038560411311053984576	44
56708	01-DEC-14	Josh McRoberts	21.63080407701019252548131370328425821065	125	103.369195922989807474518686296715741789	49
56706	01-DEC-14	Mario Chalmers	35.29980657640232108317214700193423597679	36.36363636363636363636363636363636363636	1.06382978723404255319148936170212765957	55
56707	01-DEC-14	Shabazz Napier	23.73096446700507614213197969543147208122	0	-23.73096446700507614213197969543147208122	44
56747	01-DEC-14	Thaddeus Young	16.70250896057347670250896057347670250896	22.22222222222222222222222222222222222222	5.51971326164874551971326164874551971326	64
56746	01-DEC-14	Mo Williams	17.91689152725310307609282245008094981112	125	107.083108472746896923907177549919050189	64
56748	01-DEC-14	Gorgui Dieng	37.9917792131532589547856723429242513212	20	-17.9917792131532589547856723429242513212	57
56749	01-DEC-14	Corey Brewer	26.63447251114413075780089153046062407132	22.22222222222222222222222222222222222222	-4.4122502889219085355786693082384018491	43
56745	01-DEC-14	Andrew Wiggins	36.87794656888423258250392875851231011001	81.81818181818181818181818181818181818182	44.94023524929758559931425305966950807181	44
56751	01-DEC-14	Shabazz Muhammad	33.17599460552933243425488873904248145651	63.63636363636363636363636363636363636364	30.46036903083430392938147489732115490713	57
56750	01-DEC-14	Anthony Bennett	24.74012474012474012474012474012474012474	66.66666666666666666666666666666666666667	41.92654192654192654192654192654192654193	41
56905	02-DEC-14	Ty Lawson	38.21536144578313253012048192771084337349	43.75	5.53463855421686746987951807228915662651	82
56907	02-DEC-14	Wilson Chandler	19.44646758922068463219227967953386744355	7.69230769230769230769230769230769230769	-11.75415989691299232449997198722617513586	67
56906	02-DEC-14	Arron Afflalo	24.78523703468024180719058224626153356666	14.28571428571428571428571428571428571429	-10.49952274896595609290486796054724785237	68
56909	02-DEC-14	Kenneth Faried	39.35681470137825421133231240428790199081	0	-39.35681470137825421133231240428790199081	53
56908	02-DEC-14	Timofey Mozgov	36.97421981004070556309362279511533242877	50	13.02578018995929443690637720488466757123	52
56910	02-DEC-14	J.J. Hickson	43.5133457479826194909993792675356921167	12.5	-31.0133457479826194909993792675356921167	52
57117	03-DEC-14	Jabari Parker	24.35820895522388059701492537313432835821	83.33333333333333333333333333333333333333	58.97512437810945273631840796019900497512	60
57115	03-DEC-14	Brandon Knight	26.99115044247787610619469026548672566372	43.75	16.75884955752212389380530973451327433628	69
57116	03-DEC-14	O.J. Mayo	19.54964176049129989764585465711361310133	85.71428571428571428571428571428571428571	66.16464395379441438806843105717210118438	53
57119	03-DEC-14	Giannis Antetokounmpo	45.29863985807214665878178592548787699586	50	4.70136014192785334121821407451212300414	43
57118	03-DEC-14	Larry Sanders	24.372230428360413589364844903988183161	33.33333333333333333333333333333333333333	8.96110290497291974396848842934515017233	45
57121	03-DEC-14	Zaza Pachulia	42.680667078443483631871525633106856084	33.33333333333333333333333333333333333333	-9.34733374511015029853819229977352275067	51
57122	03-DEC-14	Jared Dudley	19.00328587075575027382256297918948521358	0	-19.00328587075575027382256297918948521358	46
57120	03-DEC-14	Khris Middleton	23.59720958447073096754625417045799211404	46.15384615384615384615384615384615384615	22.55663656937542287860759198338816173211	48
57028	03-DEC-14	Jeff Green	29.44630872483221476510067114093959731544	45.45454545454545454545454545454545454545	16.00823672971323978035387431360585723001	72
57029	03-DEC-14	Rajon Rondo	15.51453260015710919088766692851531814611	0	-15.51453260015710919088766692851531814611	68
57030	03-DEC-14	Jared Sullinger	22.3858615611192930780559646539027982327	16.66666666666666666666666666666666666667	-5.71919489445262641138929798723613156603	60
57032	03-DEC-14	Avery Bradley	12.17647058823529411764705882352941176471	0	-12.17647058823529411764705882352941176471	56
57031	03-DEC-14	Tyler Zeller	31.08591885441527446300715990453460620525	0	-31.08591885441527446300715990453460620525	51
