SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_THREE_ATT_PER36	THREE_ATT_PER36	CHANGE_IN_THPAP36	COMBINED_MINUTES
76871	13-APR-15	Markel Brown	3.95545657015590200445434298440979955456	2.11764705882352941176470588235294117647	-1.83780951133237259268963710205685837809	40
76872	13-APR-15	Bojan Bogdanović	5.73788395904436860068259385665529010239	6.54545454545454545454545454545454545454	0.80757058641017685386286068879925535215	59
76873	13-APR-15	Jarrett Jack	2.74363713920090999573439499502346082753	1.44	-1.30363713920090999573439499502346082753	49
76816	13-APR-15	Khris Middleton	4.44740532959326788218793828892005610098	4.5	0.05259467040673211781206171107994389902	62
76815	13-APR-15	Giannis Antetokounmpo	1.68101153504880212954747116237799467613	0	-1.68101153504880212954747116237799467613	64
76818	13-APR-15	Ersan Ilyasova	4.86176836861768368617683686176836861768	4	-0.86176836861768368617683686176836861768	55
76817	13-APR-15	Michael Carter-Williams	2.49245517486241789454997337120539676904	0	-2.49245517486241789454997337120539676904	57
76819	13-APR-15	Zaza Pachulia	0.0511121628017037387600567912920018930431	0	-0.0511121628017037387600567912920018930431	43
76820	13-APR-15	O.J. Mayo	5.23908523908523908523908523908523908524	2.76923076923076923076923076923076923077	-2.46985446985446985446985446985446985447	46
76821	13-APR-15	John Henson	0.0500521376433785192909280500521376433785	0	-0.0500521376433785192909280500521376433785	40
76810	13-APR-15	Iman Shumpert	4.5577633198522947072270089678213469316	4.5	-0.0577633198522947072270089678213469316	62
76809	13-APR-15	Matthew Dellavedova	4.35793143521208599651365485183033120279	1.16129032258064516129032258064516129032	-3.19664111263144083522333227118516991247	63
76811	13-APR-15	Tristan Thompson	0.015483870967741935483870967741935483871	0	-0.015483870967741935483870967741935483871	47
76807	13-APR-15	Timofey Mozgov	0.3057915057915057915057915057915057915058	0	-0.3057915057915057915057915057915057915058	47
76788	13-APR-15	Kemba Walker	5.77913788580921570341872868759290023608	3.85714285714285714285714285714285714286	-1.92199502866635856056158583045004309322	59
76786	13-APR-15	Bismack Biyombo	0.005206073752711496746203904555314533622576	0	-0.005206073752711496746203904555314533622576	59
76787	13-APR-15	Gerald Henderson	2.36803076078000549299642955232079099149	2.4	0.03196923921999450700357044767920900851	56
76785	13-APR-15	Jeffery Taylor	3.49570815450643776824034334763948497854	4.8	1.30429184549356223175965665236051502146	55
76789	13-APR-15	Marvin Williams	5.07059629883481836874571624400274160384	4.15384615384615384615384615384615384615	-0.91675014498866452259187009015658775769	45
76792	13-APR-15	Noah Vonleh	1.55538098978790259230164964650432050275	3.27272727272727272727272727272727272727	1.71734628293937013497107762622295222452	51
76790	13-APR-15	Troy Daniels	10.40152671755725190839694656488549618321	7.71428571428571428571428571428571428571	-2.6872410032715376226826608505997818975	56
76791	13-APR-15	Brian Roberts	4.15103902686264571718195641155600608211	15.42857142857142857142857142857142857143	11.27753240170878285424661501701542248932	48
76797	13-APR-15	Greg Monroe	0.0428061831153388822829964328180737217598	0	-0.0428061831153388822829964328180737217598	59
76795	13-APR-15	Andre Drummond	0.0797342192691029900332225913621262458472	0	-0.0797342192691029900332225913621262458472	71
76794	13-APR-15	Reggie Jackson	4.35806410420125143659813561486400204316	1.67441860465116279069767441860465116279	-2.68364549955008864590046119625935088037	73
76798	13-APR-15	Kentavious Caldwell-Pope	5.59624853458382180539273153575615474795	2.88	-2.71624853458382180539273153575615474795	53
76801	13-APR-15	Quincy Miller	4.04705882352941176470588235294117647059	12	7.95294117647058823529411764705882352941	42
76799	13-APR-15	Jodie Meeks	6.41095890410958904109589041095890410959	2.48275862068965517241379310344827586207	-3.92820028341993386868209730751062824752	56
76800	13-APR-15	Anthony Tolliver	6.62115277000559597090095131505316172356	5.76	-0.86115277000559597090095131505316172356	44
76968	13-APR-15	Ben McLemore	5.08323941394300434712606665593302205764	4.64516129032258064516129032258064516129	-0.43807812362042370196477633335237689635	69
76966	13-APR-15	Omri Casspi	3.67465270787195490235554660761022750151	4.86486486486486486486486486486486486486	1.19021215699290996250931825725463736335	72
76971	13-APR-15	Derrick Williams	3.28839779005524861878453038674033149171	4.96551724137931034482758620689655172414	1.67711945132406172604305582015622023243	58
76969	13-APR-15	Ray McCallum	2.85742283194512493875551200391964723175	1.28571428571428571428571428571428571429	-1.57170854623083922446979771820536151746	57
76967	13-APR-15	Jason Thompson	0.0560311284046692607003891050583657587549	0	-0.0560311284046692607003891050583657587549	57
76973	13-APR-15	Nik Stauskas	5.90660882878285276856340903291656034703	3.42857142857142857142857142857142857143	-2.4780374002114241971348376043451317756	42
76972	13-APR-15	Andre Miller	0.9527410207939508506616257088846880907356	0	-0.9527410207939508506616257088846880907356	47
77002	13-APR-15	Kenneth Faried	0.0708382526564344746162927981109799291617	1.02857142857142857142857142857142857143	0.9577331759149940968122786304604486422683	66
77004	13-APR-15	Wilson Chandler	5.36983240223463687150837988826815642458	10.28571428571428571428571428571428571429	4.91588188347964884277733439744612928971	65
77001	13-APR-15	Randy Foye	6.63370786516853932584269662921348314607	11.07692307692307692307692307692307692308	4.44321521175453759723422644770959377701	68
77006	13-APR-15	Will Barton	4.47957426827359524182188135858506808577	4.15384615384615384615384615384615384615	-0.32572811442744139566803520473891423962	44
77005	13-APR-15	Gary Harris	5.13201762789806476336462923931787698793	6.17142857142857142857142857142857142857	1.03941094353050666520679933211069444064	48
77003	13-APR-15	Erick Green	4.55696202531645569620253164556962025316	1.02857142857142857142857142857142857143	-3.52839059674502712477396021699819168173	44
76928	13-APR-15	Russell Westbrook	4.76979775280898876404494382022471910112	4.73684210526315789473684210526315789474	-0.03295564754583086930810171496156120638	78
76927	13-APR-15	Dion Waiters	4.61808917197452229299363057324840764331	4.61538461538461538461538461538461538462	-0.00270455658990690837824595786379225869	78
76929	13-APR-15	Enes Kanter	0.3048425509394019581899973537973008732469	0	-0.3048425509394019581899973537973008732469	68
76930	13-APR-15	Steven Adams	0.0102476515798462852263023057216054654142	1.02857142857142857142857142857142857143	1.01832377699158228620226912284982310602	60
76931	13-APR-15	André Roberson	2.25762711864406779661016949152542372881	3.42857142857142857142857142857142857143	1.17094430992736077481840193704600484262	45
76932	13-APR-15	Anthony Morrow	6.2193289934902353530295443164747120681	8.12903225806451612903225806451612903226	1.90970326457428077600271374804141696416	60
76933	13-APR-15	Nick Collison	0.569533044143914263842817045164582801736	1.44	0.870466955856085736157182954835417198264	49
76854	13-APR-15	John Jenkins	4.92894280762564991334488734835355285962	10.8	5.87105719237435008665511265164644714038	45
76853	13-APR-15	Kent Bazemore	4.7937007874015748031496062992125984252	9	4.2062992125984251968503937007874015748	44
76849	13-APR-15	Mike Muscala	3.43529411764705882352941176470588235294	0	-3.43529411764705882352941176470588235294	52
76850	13-APR-15	Mike Scott	4.62857142857142857142857142857142857143	6.54545454545454545454545454545454545454	1.91688311688311688311688311688311688311	52
76852	13-APR-15	Shelvin Mack	4.19661781285231116121758737316798196167	9	4.80338218714768883878241262683201803833	42
76899	13-APR-15	Anthony Davis	1.11319340329835082458770614692653673163	0	-1.11319340329835082458770614692653673163	76
76900	13-APR-15	Tyreke Evans	3.41367048597392335045436586329514026076	1.16129032258064516129032258064516129032	-2.25238016339327818916404328264997897044	71
76902	13-APR-15	Quincy Pondexter	4.73202614379084967320261437908496732026	6	1.26797385620915032679738562091503267974	58
76901	13-APR-15	Eric Gordon	7.14400291651476485599708348523514400292	9.93103448275862068965517241379310344828	2.78703156624385583365808892855795944536	61
76903	13-APR-15	Omer Asik	0.0131723380900109769484083424807903402854	0	-0.0131723380900109769484083424807903402854	51
76906	13-APR-15	Ryan Anderson	7.53520060560181680545041635124905374716	4	-3.53520060560181680545041635124905374716	45
76776	13-APR-15	James Harden	7.53961715531863338987157741700993457718	7.78378378378378378378378378378378378378	0.2441666284651503939122063667738492066	75
76777	13-APR-15	Trevor Ariza	6.48424543946932006633499170812603648425	8	1.51575456053067993366500829187396351575	74
76778	13-APR-15	Terrence Jones	2.1038961038961038961038961038961038961	2.32258064516129032258064516129032258064	0.21868454126518642647674905739421868454	56
76779	13-APR-15	Jason Terry	6.04758471521268925739005046863734679164	10.28571428571428571428571428571428571429	4.23812957050159645689566381707693892265	53
76782	13-APR-15	Corey Brewer	4.02613374327440430438124519600307455803	1.5	-2.52613374327440430438124519600307455803	53
76781	13-APR-15	Josh Smith	3.4847560975609756097560975609756097561	6.96774193548387096774193548387096774194	3.48298583792289535798583792289535798584	58
76783	13-APR-15	Pablo Prigioni	4.05221932114882506527415143603133159269	3.6	-0.45221932114882506527415143603133159269	44
76937	13-APR-15	Rajon Rondo	2.21263940520446096654275092936802973978	3.375	1.16236059479553903345724907063197026022	62
76940	13-APR-15	Richard Jefferson	4.43165467625899280575539568345323741007	4.23529411764705882352941176470588235294	-0.19636055861193398222598391874735505713	44
76941	13-APR-15	Al-Farouq Aminu	3.29329608938547486033519553072625698324	1.24137931034482758620689655172413793104	-2.0519167790406472741282989790021190522	55
76939	13-APR-15	Charlie Villanueva	9.88121990369181380417335473515248796148	9.81818181818181818181818181818181818182	-0.06303808550999562235517291697066977966	42
76943	13-APR-15	Jose Barea	5.87579617834394904458598726114649681529	1.56521739130434782608695652173913043478	-4.31057878703960121849903073940736638051	41
76936	13-APR-15	Raymond Felton	3.88610284742881427964300892477688057799	2.91891891891891891891891891891891891892	-0.96718392850989536072409000585796165907	55
76959	13-APR-15	Jabari Brown	3.95012468827930174563591022443890274314	4.69565217391304347826086956521739130435	0.74552748563374173262495934077848856121	88
76961	13-APR-15	Ryan Kelly	3.76142131979695431472081218274111675127	2.66666666666666666666666666666666666667	-1.0947546531302876480541455160744500846	66
76958	13-APR-15	Jordan Clarkson	4.74557051736357193479801559177888022679	3.82978723404255319148936170212765957447	-0.91578328332101874330865388965122065232	86
76962	13-APR-15	Tarik Black	0.1450962830273175100761307657859381997313	0	-0.1450962830273175100761307657859381997313	57
76964	13-APR-15	Ed Davis	0	0	0	45
77067	14-APR-15	Blake Griffin	1.44443265046173442309733573930580617769	0	-1.44443265046173442309733573930580617769	69
77068	14-APR-15	Chris Paul	4.71610942249240121580547112462006079027	13.65517241379310344827586206896551724138	8.93906299130070223247039094434545645111	66
77066	14-APR-15	DeAndre Jordan	0.016399416909620991253644314868804664723	0	-0.016399416909620991253644314868804664723	67
77069	14-APR-15	J.J. Redick	7.23010894684714427203697589963684384285	9.39130434782608695652173913043478260869	2.16119540097894268448476323079793876584	56
77070	14-APR-15	Matt Barnes	5.8525519848771266540642722117202268431	8.18181818181818181818181818181818181818	2.32926619694105516411754597009795497508	52
77071	14-APR-15	Jamal Crawford	6.62803738317757009345794392523364485981	8.68965517241379310344827586206896551724	2.06161778923622300999033193683532065743	52
77324	15-APR-15	Kyle Lowry	6.60016533480297602645356847616423257096	8.75675675675675675675675675675675675676	2.1565914219537807303031882805925241858	72
77330	15-APR-15	Greivis Vasquez	4.8352067060392455705848733092017527148	5.76	0.9247932939607544294151266907982472852	57
77327	15-APR-15	Jonas Valan�?iūnas	0.1977775003121488325633662130103633412411	0	-0.1977775003121488325633662130103633412411	56
77326	15-APR-15	Terrence Ross	6.61513425549227013832384052074857607811	14.18181818181818181818181818181818181818	7.56668392632591167985797766106960574007	61
77328	15-APR-15	Tyler Hansbrough	0.1701818181818181818181818181818181818182	0	-0.1701818181818181818181818181818181818182	45
77329	15-APR-15	Patrick Patterson	4.35244906220483065713129132370800161922	4.15384615384615384615384615384615384615	-0.19860290835867681097744516986184777307	53
77179	15-APR-15	Evan Turner	1.95070279079242208189040537787736809941	2	0.04929720920757791810959462212263190059	49
77178	15-APR-15	Marcus Smart	5.38196392785571142284569138276553106212	7.5	2.11803607214428857715430861723446893788	54
77180	15-APR-15	Brandon Bass	0.230215827338129496402877697841726618705	0	-0.230215827338129496402877697841726618705	42
77181	15-APR-15	Tyler Zeller	0.143644309329279878396351890556716701501	0	-0.143644309329279878396351890556716701501	40
77185	15-APR-15	Jonas Jerebko	3.85985647952722667792317433516251582946	4.69565217391304347826086956521739130435	0.83579569438581680033769523005487547489	40
77182	15-APR-15	Jared Sullinger	2.78980124472997390082312788596667335876	3.85714285714285714285714285714285714286	1.0673416124128832420340149711761837841	42
77263	15-APR-15	Marcin Gortat	0.0249430862120162328021379788181728199545	0	-0.0249430862120162328021379788181728199545	58
77262	15-APR-15	Otto Porter	4.13281127642913077525450274079874706343	1.8	-2.33281127642913077525450274079874706343	63
77261	15-APR-15	Kris Humphries	1.21868050407709414381022979985174203113	1.24137931034482758620689655172413793104	0.02269880626773344239666675187239589991	48
77259	15-APR-15	Rasual Butler	5.51480637813211845102505694760820045558	6.4	0.88519362186788154897494305239179954442	60
77260	15-APR-15	Ramon Sessions	2.22986923606331727460426703372333103923	1.94594594594594594594594594594594594595	-0.28392329011737132865832108777738509328	51
77264	15-APR-15	Kevin Seraphin	0.0622119815668202764976958525345622119816	0	-0.0622119815668202764976958525345622119816	53
77155	15-APR-15	George Hill	4.61662739818243015819589363850555368563	5.68421052631578947368421052631578947368	1.06758312813335931548831688781023578805	86
77156	15-APR-15	C.J. Miles	9.08437946925154934053710471952963610361	13.09090909090909090909090909090909090909	4.00652962165754156855380437137945480548	75
77157	15-APR-15	David West	0.2287529785544082605242255758538522637014	1.28571428571428571428571428571428571429	1.05696130715987745376148870986043345059	69
77158	15-APR-15	Roy Hibbert	0.0474864429136743368019932580976110215448	0	-0.0474864429136743368019932580976110215448	62
77159	15-APR-15	Solomon Hill	3.6	0	-3.6	43
77160	15-APR-15	Rodney Stuckey	2.52746887966804979253112033195020746888	3.85714285714285714285714285714285714286	1.32967397747480735032602252519264967398	62
77510	28-OCT-15	Marcus Morris	5.04251719860155633246870418405323108154	1.02857142857142857142857142857142857143	-4.01394577003012776104013275548180251011	72
77508	28-OCT-15	Andre Drummond	0.0797342192691029900332225913621262458472	0	-0.0797342192691029900332225913621262458472	73
77509	28-OCT-15	Kentavious Caldwell-Pope	5.59624853458382180539273153575615474795	5	-0.59624853458382180539273153575615474795	73
77512	28-OCT-15	Ersan Ilyasova	4.86176836861768368617683686176836861768	6.54545454545454545454545454545454545454	1.68368617683686176836861768368617683686	56
77511	28-OCT-15	Reggie Jackson	4.35806410420125143659813561486400204316	3.48387096774193548387096774193548387097	-0.87419313645931595272716787292851817219	63
77513	28-OCT-15	Stanley Johnson	4.3500908540278619018776499091459721381	5.4	1.0499091459721380981223500908540278619	44
77586	28-OCT-15	Mo Williams	5.06683804627249357326478149100257069409	9.39130434782608695652173913043478260869	4.3244663015535933832569576394322119146	60
77583	28-OCT-15	LeBron James	4.15005635163419739172436000644018676542	3.48387096774193548387096774193548387097	-0.66618538389226190785339226450470289445	67
77584	28-OCT-15	Kevin Love	6.42694562593401540406943326819174617772	8.68965517241379310344827586206896551724	2.26270954647977769937884259387721933952	64
77582	28-OCT-15	J.R. Smith	6.92755133951839883248201813822578963828	2.11764705882352941176470588235294117647	-4.80990428069486942071731225587284846181	64
77585	28-OCT-15	Timofey Mozgov	0.3057915057915057915057915057915057915058	1.44	1.13420849420849420849420849420849420849	46
77587	28-OCT-15	Tristan Thompson	0.015483870967741935483870967741935483871	0	-0.015483870967741935483870967741935483871	45
77476	28-OCT-15	Jimmy Butler	2.94502172680899300963536746646514264122	3.1764705882352941176470588235294117647	0.23144886142630110801169135706426912348	71
77478	28-OCT-15	Pau Gasol	1.01017328116266070430408049189491335942	0	-1.01017328116266070430408049189491335942	62
77479	28-OCT-15	Derrick Rose	3.20578512396694214876033057851239669421	1.24137931034482758620689655172413793104	-1.96440581362211456255343402678825876317	61
77480	28-OCT-15	Tony Snell	4.93849958779884583676834295136026380874	6.54545454545454545454545454545454545454	1.6069549576556996177771115940942816458	51
77477	28-OCT-15	Nikola Mirotić	7.68710359408033826638477801268498942918	9.6	1.91289640591966173361522198731501057082	55
77482	28-OCT-15	Taj Gibson	0.1718572402818822459649920436462832461923	0	-0.1718572402818822459649920436462832461923	40
77675	28-OCT-15	Anthony Davis	1.11319340329835082458770614692653673163	4.3902439024390243902439024390243902439	3.27705049914067356565619629209785351227	76
77676	28-OCT-15	Eric Gordon	7.14400291651476485599708348523514400292	7.02439024390243902439024390243902439024	-0.11961267261232583160683958279611961268	74
77677	28-OCT-15	Dante Cunningham	1.91479591836734693877551020408163265306	3.48387096774193548387096774193548387097	1.56907504937458854509545753785385121791	58
77681	28-OCT-15	Ishmael Smith	2.02395209580838323353293413173652694611	3.7241379310344827586206896551724137931	1.70018583522609952508775552343588684699	67
77680	28-OCT-15	Ryan Anderson	7.53520060560181680545041635124905374716	8.30769230769230769230769230769230769231	0.77249170209049088685727595644325394515	68
77682	28-OCT-15	Alonzo Gee	2.37362637362637362637362637362637362637	2	-0.37362637362637362637362637362637362637	45
77748	29-OCT-15	George Hill	4.61662739818243015819589363850555368563	7.38461538461538461538461538461538461538	2.76798798643295445718872174610983092975	77
77749	29-OCT-15	Paul George	6.75606002308580223162754905732974220854	8.22857142857142857142857142857142857143	1.47251140548562633980102237124168636289	72
77754	29-OCT-15	C.J. Miles	9.08437946925154934053710471952963610361	10.28571428571428571428571428571428571429	1.20133481646273637374860956618464961068	57
77750	29-OCT-15	Monta Ellis	3.35563380281690140845070422535211267606	4.5	1.14436619718309859154929577464788732394	61
77751	29-OCT-15	Ian Mahinmi	0.020396600566572237960339943342776203966	0	-0.020396600566572237960339943342776203966	55
77753	29-OCT-15	Rodney Stuckey	2.52746887966804979253112033195020746888	1.38461538461538461538461538461538461539	-1.14285349505266517714650494733482285349	50
77752	29-OCT-15	Jordan Hill	0.1103513322329639236029238387172836595142	0	-0.1103513322329639236029238387172836595142	43
77741	29-OCT-15	Courtney Lee	3.56767036450079239302694136291600633915	4.96551724137931034482758620689655172414	1.39784687687851795180064484398054538499	60
77740	29-OCT-15	Zach Randolph	0.87197231833910034602076124567474048443	0	-0.87197231833910034602076124567474048443	61
77738	29-OCT-15	Marc Gasol	1.55865921787709497206703910614525139665	0	-1.55865921787709497206703910614525139665	63
77739	29-OCT-15	Mike Conley	4.74876847290640394088669950738916256158	1.2	-3.54876847290640394088669950738916256158	59
77743	29-OCT-15	Jeff Green	3.99872813990461049284578696343402225755	2.48275862068965517241379310344827586207	-1.51596951921495532043199385998574639548	49
77742	29-OCT-15	Tony Allen	0.8951467944877171959257040143798681845428	1.63636363636363636363636363636363636364	0.7412168418759191677106596219837681790972	45
77771	29-OCT-15	Sasha Vujacic	5.4523570712136409227683049147442326981	8.64	3.1876429287863590772316950852557673019	54
77769	29-OCT-15	Carmelo Anthony	5.49330418147034708936867996720415414048	7.875	2.38169581852965291063132003279584585952	61
77770	29-OCT-15	Kristaps Porziņģis	5.14785142024763292061179898033503277494	5.53846153846153846153846153846153846154	0.3906101182139055409266625581265056866	50
77772	29-OCT-15	Robin Lopez	0.0633384649219265449747085990763140532219	0	-0.0633384649219265449747085990763140532219	41
77775	29-OCT-15	Langston Galloway	5.57672727272727272727272727272727272727	5.76	0.18327272727272727272727272727272727273	50
77774	29-OCT-15	Jerian Grant	3.7037037037037037037037037037037037037	0	-3.7037037037037037037037037037037037037	53
77776	29-OCT-15	Kyle O'Quinn	0.6166852057842046718576195773081201334832	0	-0.6166852057842046718576195773081201334832	45
77777	29-OCT-15	Lance Thomas	2.09103840682788051209103840682788051209	4.90909090909090909090909090909090909091	2.81805250226302857881805250226302857882	42
77781	29-OCT-15	Raymond Felton	3.88610284742881427964300892477688057799	2.88	-1.00610284742881427964300892477688057799	58
77784	29-OCT-15	Zaza Pachulia	0.0511121628017037387600567912920018930431	0	-0.0511121628017037387600567912920018930431	43
77782	29-OCT-15	Dirk Nowitzki	4.75471698113207547169811320754716981132	4.32	-0.43471698113207547169811320754716981132	46
77783	29-OCT-15	Jeremy Evans	0.3618090452261306532663316582914572864316	1.5	1.13819095477386934673366834170854271357	50
77787	29-OCT-15	Jose Barea	5.87579617834394904458598726114649681529	5.14285714285714285714285714285714285714	-0.73293903548680618744313011828935395815	46
77786	29-OCT-15	Devin Harris	5.45792462570986060918946824987093443469	9.39130434782608695652173913043478260869	3.933379722116226347332270880563848174	46
77791	29-OCT-15	Blake Griffin	1.44443265046173442309733573930580617769	0	-1.44443265046173442309733573930580617769	65
77793	29-OCT-15	Chris Paul	4.71610942249240121580547112462006079027	6	1.28389057750759878419452887537993920973	61
77794	29-OCT-15	J.J. Redick	7.23010894684714427203697589963684384285	6	-1.23010894684714427203697589963684384285	55
77792	29-OCT-15	DeAndre Jordan	0.016399416909620991253644314868804664723	0	-0.016399416909620991253644314868804664723	53
77795	29-OCT-15	Lance Stephenson	3.04458254525803836800864631180761956228	6.85714285714285714285714285714285714286	3.81256031188481877484849654533523758058	40
77798	29-OCT-15	Paul Pierce	5.54657980456026058631921824104234527687	5.4	-0.14657980456026058631921824104234527687	44
77796	29-OCT-15	Austin Rivers	3.96825396825396825396825396825396825397	6	2.03174603174603174603174603174603174603	40
77924	30-OCT-15	Paul Millsap	2.77922077922077922077922077922077922078	3.89189189189189189189189189189189189189	1.11267111267111267111267111267111267111	72
77925	30-OCT-15	Al Horford	1.99740932642487046632124352331606217617	5.14285714285714285714285714285714285714	3.14544781643227239082161361954108068097	66
77926	30-OCT-15	Jeff Teague	3.5969459892544066358752003016306909228	4.23529411764705882352941176470588235294	0.63834812839265218765421146307519143014	64
77928	30-OCT-15	Kent Bazemore	4.7937007874015748031496062992125984252	5.80645161290322580645161290322580645161	1.01275082550165100330200660401320802641	56
77930	30-OCT-15	Lamar Patterson	4.30674846625766871165644171779141104295	3.42857142857142857142857142857142857143	-0.87817703768624014022787028921998247152	42
77927	30-OCT-15	Dennis Schröder	4.282574568288854003139717425431711146	3.27272727272727272727272727272727272727	-1.00984729556158127586699015270443841873	51
78078	31-OCT-15	Rudy Gobert	0.0166769610870907967881408276714021000618	0	-0.0166769610870907967881408276714021000618	63
78080	31-OCT-15	Gordon Hayward	4.54978083907326236693800876643706950532	3.85714285714285714285714285714285714286	-0.69263798193040522408086590929421236246	59
78077	31-OCT-15	Derrick Favors	0.2433826057064283258851839119972499140598	0	-0.2433826057064283258851839119972499140598	60
78079	31-OCT-15	Rodney Hood	6.68071312803889789303079416531604538087	3.7241379310344827586206896551724137931	-2.95657519700441513441010451014363158777	52
78081	31-OCT-15	Raulzinho Neto	3.83068783068783068783068783068783068783	1.8	-2.03068783068783068783068783068783068783	41
78083	31-OCT-15	Alec Burks	3.20835006021678040947410678442392613408	0	-3.20835006021678040947410678442392613408	48
78084	31-OCT-15	Trey Burke	5.55834829443447037701974865350089766607	5.14285714285714285714285714285714285714	-0.41549115157732751987689151064375480893	48
78082	31-OCT-15	Trevor Booker	0.9630350194552529182879377431906614785996	1.28571428571428571428571428571428571429	0.3226792662590327959977765425236242356904	46
78113	31-OCT-15	John Wall	3.31263097732901505048580682034673271099	4	0.68736902267098494951419317965326728901	70
78114	31-OCT-15	Otto Porter	4.13281127642913077525450274079874706343	4.11428571428571428571428571428571428571	-0.01852556214341648954021702651303277772	66
78112	31-OCT-15	Bradley Beal	5.60130253383535158237508904039890098708	5.83783783783783783783783783783783783784	0.23653530400248625546274879743893685076	67
78115	31-OCT-15	Marcin Gortat	0.0249430862120162328021379788181728199545	0	-0.0249430862120162328021379788181728199545	52
78118	31-OCT-15	Jared Dudley	4.50374479889042995839112343966712898752	4	-0.50374479889042995839112343966712898752	43
78119	31-OCT-15	Nenê	0.1113784805775180474389824682021313166036	0	-0.1113784805775180474389824682021313166036	40
78150	31-OCT-15	Brook Lopez	2.00756558877364246491763270286760219646	0	-2.00756558877364246491763270286760219646	60
78149	31-OCT-15	Thaddeus Young	1.76154829286105532225670987767025744021	0	-1.76154829286105532225670987767025744021	60
78147	31-OCT-15	Jarrett Jack	2.74363713920090999573439499502346082753	3.08571428571428571428571428571428571429	0.34207714651337571855131929069082488676	62
78148	31-OCT-15	Joe Johnson	4.86244019138755980861244019138755980861	2.25	-2.61244019138755980861244019138755980861	57
78152	31-OCT-15	Bojan Bogdanović	5.73788395904436860068259385665529010239	3.1764705882352941176470588235294117647	-2.56141337080907448303553503312587833769	54
78123	31-OCT-15	Draymond Green	3.91214739252628291870511085666701363589	4.86486486486486486486486486486486486486	0.95271747233858194615975400819785122897	68
78124	31-OCT-15	Stephen Curry	9.2892278687119718913360185105835975662	14	4.7107721312880281086639814894164024338	63
78125	31-OCT-15	Harrison Barnes	3.33665262351589429337418613558023745691	2.25	-1.08665262351589429337418613558023745691	58
78127	31-OCT-15	Festus Ezeli	0	0	0	40
78126	31-OCT-15	Klay Thompson	7.5998671758260003320604349991698489125	6.66666666666666666666666666666666666667	-0.93320050915933366539376833250318224583	51
78128	31-OCT-15	Andre Iguodala	3.24792083377197599747341825455311085377	2.4	-0.84792083377197599747341825455311085377	60
78129	31-OCT-15	Shaun Livingston	0.1283613133264002377061357896300698261774	0	-0.1283613133264002377061357896300698261774	42
78190	31-OCT-15	Rudy Gay	3.29219330855018587360594795539033457249	5.80645161290322580645161290322580645161	2.51425830435303993284566494783547187912	62
78191	31-OCT-15	Willie Cauley-Stein	0.0977375565610859728506787330316742081448	0	-0.0977375565610859728506787330316742081448	53
78192	31-OCT-15	DeMarcus Cousins	2.53295592397897290739991912656692276587	7.2	4.66704407602102709260008087343307723413	43
78189	31-OCT-15	Rajon Rondo	2.21263940520446096654275092936802973978	4.36363636363636363636363636363636363636	2.15099695843190266982088543426833389658	57
78194	31-OCT-15	Darren Collison	3.32517249054084130870242599599376808369	2.05714285714285714285714285714285714286	-1.26802963339798416584528313885091094083	59
78196	31-OCT-15	Marco Belinelli	5.73245382585751978891820580474934036939	2.57142857142857142857142857142857142857	-3.16102525442894836034677723332076894082	50
78197	31-OCT-15	Omri Casspi	3.67465270787195490235554660761022750151	1.71428571428571428571428571428571428571	-1.9603669935862406166412608933245132158	43
78195	31-OCT-15	Kosta Koufos	0	0	0	50
78179	31-OCT-15	Damian Lillard	7.32659718354682154507120693770387461214	8	0.67340281645317845492879306229612538786	73
78180	31-OCT-15	C.J. McCollum	5.78082992402104032729398012857977790766	6.35294117647058823529411764705882352941	0.57211125244954790800013751847904562175	67
78181	31-OCT-15	Al-Farouq Aminu	3.29329608938547486033519553072625698324	4.23529411764705882352941176470588235294	0.9419980282615839631942162339796253697	66
78183	31-OCT-15	Mason Plumlee	0.0654004954582989265070189925681255161024	0	-0.0654004954582989265070189925681255161024	53
78182	31-OCT-15	Meyers Leonard	3.83381540888772022087825400999211149093	4.64516129032258064516129032258064516129	0.81134588143486042428303631258853367036	49
78184	31-OCT-15	Moe Harkless	2.82983011805355600345522602936942124964	5.14285714285714285714285714285714285714	2.3130270248035868536876311134877216075	52
78186	31-OCT-15	Allen Crabbe	5.93147350683392623104287586594270735817	8.47058823529411764705882352941176470588	2.53911472846019141601594766346905734771	40
78185	31-OCT-15	Ed Davis	0	0	0	41
78172	31-OCT-15	Markieff Morris	2.76892822025565388397246804326450344149	9.39130434782608695652173913043478260869	6.6223761275704330725492710871702791672	57
78169	31-OCT-15	Brandon Knight	5.35676046671242278654770075497597803706	9.52941176470588235294117647058823529412	4.17265129799345956639347571561225725706	67
78168	31-OCT-15	Eric Bledsoe	4.01571428571428571428571428571428571428	5.68421052631578947368421052631578947368	1.6684962406015037593984962406015037594	71
78170	31-OCT-15	Tyson Chandler	0.004648160103292446739832149774047772756632	1.09090909090909090909090909090909090909	1.08626093080579846235107694113504313633	59
78171	31-OCT-15	P.J. Tucker	3.09328683522231909328683522231909328683	2.32258064516129032258064516129032258064	-0.77070619006102877070619006102877070619	55
78174	31-OCT-15	T.J. Warren	1.84993968636911942098914354644149577805	3.78947368421052631578947368421052631579	1.93953399784140689480033013776903053774	41
78410	02-NOV-15	LaMarcus Aldridge	0.6904740158918622705269887660973604895416	0	-0.6904740158918622705269887660973604895416	67
