SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_STEALS_PER36	STEALS_PER36	CHANGE_IN_SP36	COMBINED_MINUTES
20086	12-MAR-13	C.J. Watson	1.46419873356064296151972722844617632733	1.09090909090909090909090909090909090909	-0.37328964265155205242881813753708541824	46
20118	12-MAR-13	Tiago Splitter	1.08727924238546199129767084719733811108	1.63636363636363636363636363636363636364	0.54908439397817437233869278916629825256	56
20117	12-MAR-13	Danny Green	1.47159353348729792147806004618937644342	1.5	0.02840646651270207852193995381062355658	51
20116	12-MAR-13	Cory Joseph	1.21561521989787514412782078734969527261	0	-1.21561521989787514412782078734969527261	45
20122	12-MAR-13	Manu Ginóbili	1.76304182509505703422053231939163498099	0	-1.76304182509505703422053231939163498099	46
20121	12-MAR-13	Boris Diaw	0.7598636142230881636629322942036044812484	6.26086956521739130434782608695652173913	5.50100595099430314068489379275291725788	41
20115	12-MAR-13	Stephen Jackson	1.28977871443624868282402528977871443625	1.38461538461538461538461538461538461539	0.09483667017913593256059009483667017914	42
20246	13-MAR-13	Jeff Green	0.8928457869634340222575516693163751987264	2.32258064516129032258064516129032258064	1.42973485819785630032309349197394738191	61
20241	13-MAR-13	Courtney Lee	1.30839936608557844690966719492868462758	2.76923076923076923076923076923076923077	1.46083140314519078385956357430208460319	68
20242	13-MAR-13	Avery Bradley	1.42122263428639789448498624237348965187	1.28571428571428571428571428571428571429	-0.13550834857211218019927195665920393758	56
20243	13-MAR-13	Brandon Bass	0.6388489208633093525179856115107913669048	1.33333333333333333333333333333333333333	0.6944844124700239808153477218225419664252	51
20245	13-MAR-13	Kevin Garnett	1.55686065136145221569674319273892151628	5.4	3.84313934863854778430325680726107848372	41
20247	13-MAR-13	Jordan Crawford	0.7321178120617110799438990182328190743332	1.5	0.7678821879382889200561009817671809256668	52
20248	13-MAR-13	Jason Terry	1.30425378514780100937274693583273251622	0	-1.30425378514780100937274693583273251622	47
20214	13-MAR-13	Metta World Peace	1.66534152511745572822551499819298879653	1.71428571428571428571428571428571428571	0.04894418916825855748877071609272548918	81
20217	13-MAR-13	Dwight Howard	0.9419035846724351050679851668726823238556	1.89473684210526315789473684210526315789	0.9528332574328280528267516752325808340344	76
20215	13-MAR-13	Kobe Bryant	1.31450474077062739560217873713939882994	1.89473684210526315789473684210526315789	0.58023210133463576229255810496586432795	74
20216	13-MAR-13	Steve Nash	0.605042016806722689075630252100840336134	0	-0.605042016806722689075630252100840336134	70
20220	13-MAR-13	Jodie Meeks	1.4025974025974025974025974025974025974	0	-1.4025974025974025974025974025974025974	49
20219	13-MAR-13	Steve Blake	1.07899415798831597663195326390652781306	0	-1.07899415798831597663195326390652781306	57
20169	13-MAR-13	Martell Webster	0.7034120734908136482939632545931758530192	0	-0.7034120734908136482939632545931758530192	75
20166	13-MAR-13	John Wall	1.72832920556296437416650790626786054486	3.34883720930232558139534883720930232558	1.62050800373936120722884093094144178072	80
20170	13-MAR-13	Emeka Okafor	0.8055077452667814113597246127366609294336	0	-0.8055077452667814113597246127366609294336	55
20168	13-MAR-13	Nenê	1.47267102096940529391543485733929185287	3.1764705882352941176470588235294117647	1.70379956726588882373162396619011991183	65
20167	13-MAR-13	Garrett Temple	1.52084491384102279043913285158421345192	0	-1.52084491384102279043913285158421345192	62
20171	13-MAR-13	Trevor Ariza	1.81426202321724709784411276948590381426	0	-1.81426202321724709784411276948590381426	42
20222	13-MAR-13	Al Horford	0.9909326424870466321243523316062176165788	0.8780487804878048780487804878048780487804	-0.1128838619992417540755718438013395677984	73
20225	13-MAR-13	Anthony Tolliver	0.6849468382764409625069949636261891438156	0	-0.6849468382764409625069949636261891438156	49
20227	13-MAR-13	Kyle Korver	0.9285560112238290524498165335635657241536	0	-0.9285560112238290524498165335635657241536	53
20223	13-MAR-13	Devin Harris	1.62312854930304594734124935467217346412	0	-1.62312854930304594734124935467217346412	53
20228	13-MAR-13	Ivan Johnson	1.61570827489481065918653576437587657784	0	-1.61570827489481065918653576437587657784	45
20176	13-MAR-13	LeBron James	1.48671711479632909354371276767026243761	1.94594594594594594594594594594594594595	0.45922883114961685240223317827568350834	67
20175	13-MAR-13	Dwyane Wade	1.53508103992167953877950614598063744153	0	-1.53508103992167953877950614598063744153	69
20178	13-MAR-13	Mario Chalmers	2.05714285714285714285714285714285714286	1.125	-0.93214285714285714285714285714285714286	58
20177	13-MAR-13	Chris Bosh	0.9480812641083521444695259593679458239288	2.25	1.30191873589164785553047404063205417607	56
20179	13-MAR-13	Udonis Haslem	0.7540628385698808234019501625135427952332	0	-0.7540628385698808234019501625135427952332	42
20180	13-MAR-13	Ray Allen	1.04497607655502392344497607655502392344	0	-1.04497607655502392344497607655502392344	53
20181	13-MAR-13	Shane Battier	1.0007722007722007722007722007722007722	1.38461538461538461538461538461538461539	0.38384318384318384318384318384318384319	45
20154	13-MAR-13	Monta Ellis	1.89084507042253521126760563380281690141	1.67441860465116279069767441860465116279	-0.21642646577137242056993121519816573862	84
20158	13-MAR-13	Mike Dunleavy	0.7645259938837920489296636085626911314984	0	-0.7645259938837920489296636085626911314984	64
20157	13-MAR-13	Larry Sanders	1.06208718626155878467635402906208718626	1.24137931034482758620689655172413793104	0.17929212408326880153054252266205074478	59
20155	13-MAR-13	Brandon Jennings	1.46001719690455717970765262252794496991	1.75609756097560975609756097560975609756	0.29608036407105257638990835308181112765	68
20156	13-MAR-13	Ersan Ilyasova	1.11581569115815691158156911581569115816	2.05714285714285714285714285714285714286	0.9413271659847002312755737413271659847	58
20159	13-MAR-13	J.J. Redick	0.6536810828656322218553978210630571145584	0	-0.6536810828656322218553978210630571145584	59
20196	13-MAR-13	Ricky Rubio	2.34097035040431266846361185983827493261	2.91891891891891891891891891891891891892	0.57794856851460625045530705908064398631	72
20195	13-MAR-13	Luke Ridnour	1.08091024020227560050568900126422250316	0	-1.08091024020227560050568900126422250316	64
20199	13-MAR-13	Mickael Gelabale	0.935064935064935064935064935064935064936	0	-0.935064935064935064935064935064935064936	42
20198	13-MAR-13	Derrick Williams	0.8154696132596685082872928176795580110504	0	-0.8154696132596685082872928176795580110504	52
20197	13-MAR-13	Greg Stiemsma	1.19557195571955719557195571955719557196	1.02857142857142857142857142857142857143	-0.16700052714812862414338429098576700053	59
20200	13-MAR-13	Alexey Shved	1.29294677628732150584162700129813933362	0	-1.29294677628732150584162700129813933362	58
20201	13-MAR-13	Jose Barea	0.7165605095541401273885350318471337579616	0	-0.7165605095541401273885350318471337579616	52
20202	13-MAR-13	Dante Cunningham	1.0423469387755102040816326530612244898	0	-1.0423469387755102040816326530612244898	50
20326	13-MAR-13	Marc Gasol	0.9720670391061452513966480446927374301692	4.61538461538461538461538461538461538462	3.64331757627847013321873657069187795445	76
20324	13-MAR-13	Mike Conley	1.6354679802955665024630541871921182266	0.9	-0.7354679802955665024630541871921182266	75
20323	13-MAR-13	Zach Randolph	0.8573173213922247099531854264197028292288	0.9	0.0426826786077752900468145735802971707712	68
20325	13-MAR-13	Tayshaun Prince	0.7658238884045335658238884045335658238888	0.9230769230769230769230769230769230769216	0.1572530346723895110991885185433572530328	66
20327	13-MAR-13	Tony Allen	2.29179149191132414619532654284002396645	0	-2.29179149191132414619532654284002396645	55
20328	13-MAR-13	Jerryd Bayless	1.208602902605350585766742437489071516	0	-1.208602902605350585766742437489071516	45
20408	14-MAR-13	Iman Shumpert	1.64585897661332864427641990504659750308	0	-1.64585897661332864427641990504659750308	56
20406	14-MAR-13	Raymond Felton	1.36166595835104122396940076498087547811	3.7241379310344827586206896551724137931	2.36247197268344153465128889019153831499	58
20410	14-MAR-13	J.R. Smith	1.22714479307828625039091003856979047222	0	-1.22714479307828625039091003856979047222	67
20405	14-MAR-13	Kenyon Martin	1.50357995226730310262529832935560859189	1.16129032258064516129032258064516129032	-0.34228962968665794133497574871044730157	52
20409	14-MAR-13	Chris Copeland	0.5162972620599739243807040417209908735348	1.71428571428571428571428571428571428571	1.19798845222574036133358167256472341218	41
20411	14-MAR-13	Jason Kidd	2.2758620689655172413793103448275862069	1.05882352941176470588235294117647058823	-1.21703853955375253549695740365111561867	43
20556	15-MAR-13	Dirk Nowitzki	0.8082639401285970275113312954569410772636	2.18181818181818181818181818181818181818	1.37355424168958479067048688636124074092	68
20558	15-MAR-13	Mike James	1.08469055374592833876221498371335504886	1.71428571428571428571428571428571428571	0.62959516053978594695207073057235923685	56
20557	15-MAR-13	O.J. Mayo	1.10905310905310905310905310905310905311	0	-1.10905310905310905310905310905310905311	63
20555	15-MAR-13	Jae Crowder	1.53037353791975852094076216828071940636	2.11764705882352941176470588235294117647	0.58727352090377089082394371407222177011	57
20560	15-MAR-13	Vince Carter	1.29037875489769264257727470613844144536	0	-1.29037875489769264257727470613844144536	52
20562	15-MAR-13	Darren Collison	1.52236812819942132205653238370799020699	1.56521739130434782608695652173913043478	0.04284926310492650403042413803114022779	49
20561	15-MAR-13	Brandan Wright	1.02430939226519337016574585635359116022	0	-1.02430939226519337016574585635359116022	50
20650	16-MAR-13	Gerald Henderson	0.8750343312276847020049436967865970887128	1.05882352941176470588235294117647058823	0.1837891981840800038774092443898734995172	77
20652	16-MAR-13	Kemba Walker	1.50773804319314505552155285476960741453	1.33333333333333333333333333333333333333	-0.1744047098598117221882195214362740812	68
20649	16-MAR-13	Josh McRoberts	0.9701995335579165586939621663643430940656	1.89473684210526315789473684210526315789	0.9245373085473465992007746757409200638244	76
20653	16-MAR-13	Michael Kidd-Gilchrist	0.9664075106351767639724218864603197887628	0	-0.9664075106351767639724218864603197887628	53
20651	16-MAR-13	Bismack Biyombo	0.4529284164859002169197396963123644251644	1.16129032258064516129032258064516129032	0.7083619060947449443705828843327968651556	54
20654	16-MAR-13	Ben Gordon	0.7826086956521739130434782608695652173924	0	-0.7826086956521739130434782608695652173924	51
20640	16-MAR-13	Garrett Temple	1.52084491384102279043913285158421345192	2	0.47915508615897720956086714841578654808	81
20641	16-MAR-13	John Wall	1.72832920556296437416650790626786054486	3.375	1.64667079443703562583349209373213945514	66
20639	16-MAR-13	Martell Webster	0.7034120734908136482939632545931758530192	0	-0.7034120734908136482939632545931758530192	71
20642	16-MAR-13	Emeka Okafor	0.8055077452667814113597246127366609294336	0	-0.8055077452667814113597246127366609294336	54
20643	16-MAR-13	Nenê	1.47267102096940529391543485733929185287	0	-1.47267102096940529391543485733929185287	46
20644	16-MAR-13	Trevor Booker	1.184824902723735408560311284046692607	0	-1.184824902723735408560311284046692607	49
20645	16-MAR-13	Kevin Seraphin	0.4251152073732718894009216589861751152088	0	-0.4251152073732718894009216589861751152088	40
20671	16-MAR-13	George Hill	1.24806462470548636822618646920228879165	2.76923076923076923076923076923076923077	1.52116614452528286254304430002848043912	78
20674	16-MAR-13	David West	1.11040508339952343129467831612390786338	0	-1.11040508339952343129467831612390786338	65
20673	16-MAR-13	Lance Stephenson	0.9921642799243447716833288300459335314768	0	-0.9921642799243447716833288300459335314768	66
20670	16-MAR-13	Paul George	1.89072720277029626779530588687956906503	0.8780487804878048780487804878048780487804	-1.01267842228249138974652539907469101625	77
20672	16-MAR-13	Roy Hibbert	0.5276271434852704089110362010845669060524	0	-0.5276271434852704089110362010845669060524	60
20628	16-MAR-13	Markieff Morris	1.30186823992133726647000983284169124877	0	-1.30186823992133726647000983284169124877	63
20627	16-MAR-13	Goran Dragić	1.28695652173913043478260869565217391304	0	-1.28695652173913043478260869565217391304	71
20629	16-MAR-13	Jermaine O'Neal	0.5863192182410423452768729641693811074912	0	-0.5863192182410423452768729641693811074912	55
20630	16-MAR-13	Wes Johnson	1.33924738875375590213192159107168407497	1.56521739130434782608695652173913043478	0.22597000255059192395503493066744635981	43
20633	16-MAR-13	Jared Dudley	1.25325936199722607489597780859916782247	1.44	0.18674063800277392510402219140083217753	47
20634	16-MAR-13	Michael Beasley	0.9102079395085066162570888468809073724016	1.56521739130434782608695652173913043478	0.6550094517958412098298676748582230623784	43
20689	16-MAR-13	Shaun Livingston	1.29965829742980240677462487000445699005	1.09090909090909090909090909090909090909	-0.20874920652071149768371577909536608096	71
20692	16-MAR-13	Dion Waiters	1.26114649681528662420382165605095541401	1.24137931034482758620689655172413793104	-0.01976718647045903799692510432681748297	66
20690	16-MAR-13	Alonzo Gee	1.50824175824175824175824175824175824176	3.375	1.86675824175824175824175824175824175824	65
20693	16-MAR-13	Tyler Zeller	0.499334980049401482044461333840015200456	0	-0.499334980049401482044461333840015200456	47
20691	16-MAR-13	Tristan Thompson	0.6309677419354838709677419354838709677412	3.6	2.96903225806451612903225806451612903226	60
20696	16-MAR-13	Luke Walton	1.5804878048780487804878048780487804878	4.90909090909090909090909090909090909091	3.32860310421286031042128603104212860311	41
20710	16-MAR-13	Marc Gasol	0.9720670391061452513966480446927374301692	0	-0.9720670391061452513966480446927374301692	81
20711	16-MAR-13	Zach Randolph	0.8573173213922247099531854264197028292288	1.84615384615384615384615384615384615385	0.9888365247616214438929684197341433246212	78
20712	16-MAR-13	Mike Conley	1.6354679802955665024630541871921182266	0.972972972972972972972972972972972972972	-0.662495007322593529490081214219145253628	76
20713	16-MAR-13	Tayshaun Prince	0.7658238884045335658238884045335658238888	1.09090909090909090909090909090909090909	0.3250852025045573432670206863755250852012	68
20714	16-MAR-13	Tony Allen	2.29179149191132414619532654284002396645	0	-2.29179149191132414619532654284002396645	55
20715	16-MAR-13	Jerryd Bayless	1.208602902605350585766742437489071516	0	-1.208602902605350585766742437489071516	47
21021	18-MAR-13	Dwyane Wade	1.53508103992167953877950614598063744153	3	1.46491896007832046122049385401936255847	71
21018	18-MAR-13	LeBron James	1.48671711479632909354371276767026243761	1.71428571428571428571428571428571428571	0.2275685994893851921705729466154518481	76
21019	18-MAR-13	Chris Bosh	0.9480812641083521444695259593679458239288	0	-0.9480812641083521444695259593679458239288	66
21020	18-MAR-13	Mario Chalmers	2.05714285714285714285714285714285714286	1.94594594594594594594594594594594594595	-0.11119691119691119691119691119691119691	62
21023	18-MAR-13	Ray Allen	1.04497607655502392344497607655502392344	2.4	1.35502392344497607655502392344497607656	55
21024	18-MAR-13	Shane Battier	1.0007722007722007722007722007722007722	0	-1.0007722007722007722007722007722007722	41
21116	18-MAR-13	Raymond Felton	1.36166595835104122396940076498087547811	2.57142857142857142857142857142857142857	1.20976261307753020460202780644769595046	83
21118	18-MAR-13	Kenyon Martin	1.50357995226730310262529832935560859189	1.71428571428571428571428571428571428571	0.21070576201841118308898738493010569382	49
21117	18-MAR-13	Chris Copeland	0.5162972620599739243807040417209908735348	0	-0.5162972620599739243807040417209908735348	57
21123	18-MAR-13	Kurt Thomas	0.8744939271255060728744939271255060728748	0	-0.8744939271255060728744939271255060728748	44
21121	18-MAR-13	J.R. Smith	1.22714479307828625039091003856979047222	1.16129032258064516129032258064516129032	-0.0658544704976410891005874579246291819	67
21122	18-MAR-13	Jason Kidd	2.2758620689655172413793103448275862069	1.28571428571428571428571428571428571429	-0.99014778325123152709359605911330049261	53
21083	18-MAR-13	Greivis Vasquez	0.823013907410935416269765669651362164222	2.25	1.42698609258906458373023433034863783578	71
21085	18-MAR-13	Robin Lopez	0.3641961733010776336045744446888058060248	0	-0.3641961733010776336045744446888058060248	56
21084	18-MAR-13	Anthony Davis	1.4100449775112443778110944527736131934	2.25	0.8399550224887556221889055472263868066	65
21087	18-MAR-13	Al-Farouq Aminu	1.41201117318435754189944134078212290503	2.76923076923076923076923076923076923077	1.35721959604641168886978942844864632574	45
21089	18-MAR-13	Ryan Anderson	0.6177138531415594246782740348221044663144	1.24137931034482758620689655172413793104	0.6236654572032681615286225169020334647256	54
21086	18-MAR-13	Roger Mason	0.8157635467980295566502463054187192118236	3.6	2.78423645320197044334975369458128078818	43
21052	18-MAR-13	Derrick Williams	0.8154696132596685082872928176795580110504	0	-0.8154696132596685082872928176795580110504	63
21055	18-MAR-13	Ricky Rubio	2.34097035040431266846361185983827493261	1.71428571428571428571428571428571428571	-0.6266846361185983827493261455525606469	56
21053	18-MAR-13	Luke Ridnour	1.08091024020227560050568900126422250316	0	-1.08091024020227560050568900126422250316	56
21056	18-MAR-13	Andrei Kirilenko	1.60183486238532110091743119266055045872	0	-1.60183486238532110091743119266055045872	41
21054	18-MAR-13	Nikola Pekovic	0.6876989869753979739507959479015918958016	0	-0.6876989869753979739507959479015918958016	48
21061	18-MAR-13	Dante Cunningham	1.0423469387755102040816326530612244898	0	-1.0423469387755102040816326530612244898	43
21057	18-MAR-13	Mickael Gelabale	0.935064935064935064935064935064935064936	2.25	1.31493506493506493506493506493506493506	50
21058	18-MAR-13	Jose Barea	0.7165605095541401273885350318471337579616	0	-0.7165605095541401273885350318471337579616	42
21072	18-MAR-13	Stephen Curry	1.88499442968549147313394463964349987145	0	-1.88499442968549147313394463964349987145	84
21073	18-MAR-13	Klay Thompson	0.9473684210526315789473684210526315789468	1.09090909090909090909090909090909090909	0.1435406698564593301435406698564593301432	75
21075	18-MAR-13	David Lee	0.8230452674897119341563786008230452674884	0	-0.8230452674897119341563786008230452674884	65
21074	18-MAR-13	Andrew Bogut	0.8686909310275487633219384677257188819628	1.16129032258064516129032258064516129032	0.2925993915530963979683841129194424083572	64
21077	18-MAR-13	Jarrett Jack	1.03910137921228494241433243281672117162	1.16129032258064516129032258064516129032	0.1221889433683602188759901478284401187	62
20975	18-MAR-13	Dirk Nowitzki	0.8082639401285970275113312954569410772636	0	-0.8082639401285970275113312954569410772636	64
20974	18-MAR-13	O.J. Mayo	1.10905310905310905310905310905310905311	0	-1.10905310905310905310905310905310905311	65
20977	18-MAR-13	Mike James	1.08469055374592833876221498371335504886	3	1.91530944625407166123778501628664495114	56
20976	18-MAR-13	Jae Crowder	1.53037353791975852094076216828071940636	1.33333333333333333333333333333333333333	-0.19704020458642518760742883494738607303	56
20981	18-MAR-13	Brandan Wright	1.02430939226519337016574585635359116022	1.71428571428571428571428571428571428571	0.68997632202052091554853985793212312549	51
20980	18-MAR-13	Vince Carter	1.29037875489769264257727470613844144536	1.5	0.20962124510230735742272529386155855464	51
20979	18-MAR-13	Darren Collison	1.52236812819942132205653238370799020699	0	-1.52236812819942132205653238370799020699	52
20986	18-MAR-13	Al Horford	0.9909326424870466321243523316062176165788	2	1.00906735751295336787564766839378238342	78
20988	18-MAR-13	Josh Smith	1.36097560975609756097560975609756097561	1.16129032258064516129032258064516129032	-0.19968528717545239968528717545239968529	64
20989	18-MAR-13	Kyle Korver	0.9285560112238290524498165335635657241536	0	-0.9285560112238290524498165335635657241536	54
20987	18-MAR-13	Jeff Teague	1.53379206334244509378829295880855877086	2.25	0.71620793665755490621170704119144122914	69
20991	18-MAR-13	John Jenkins	0.7487001733102253032928942807625649913352	0	-0.7487001733102253032928942807625649913352	49
21000	18-MAR-13	Joe Johnson	0.6997607655502392344497607655502392344484	0	-0.6997607655502392344497607655502392344484	62
20997	18-MAR-13	Deron Williams	1.0569793480965414282159741229161482956	2.57142857142857142857142857142857142857	1.51444922333203000035545444851242313297	66
21001	18-MAR-13	Brook Lopez	0.7028676021964612568639414276998169615628	0	-0.7028676021964612568639414276998169615628	58
20999	18-MAR-13	Reggie Evans	1.3235294117647058823529411764705882353	2.66666666666666666666666666666666666667	1.34313725490196078431372549019607843137	59
20998	18-MAR-13	Gerald Wallace	1.91891891891891891891891891891891891892	2.57142857142857142857142857142857142857	0.65250965250965250965250965250965250965	52
21005	18-MAR-13	C.J. Watson	1.46419873356064296151972722844617632733	1.8	0.33580126643935703848027277155382367267	42
21095	18-MAR-13	Dwight Howard	0.9419035846724351050679851668726823238556	0.972972972972972972972972972972972972972	0.0310693883005378679049878061002906491164	78
21094	18-MAR-13	Metta World Peace	1.66534152511745572822551499819298879653	4.61538461538461538461538461538461538462	2.95004309026715965638986961719162658809	79
21097	18-MAR-13	Steve Nash	0.605042016806722689075630252100840336134	1.125	0.519957983193277310924369747899159663866	67
21096	18-MAR-13	Jodie Meeks	1.4025974025974025974025974025974025974	1.09090909090909090909090909090909090909	-0.31168831168831168831168831168831168831	61
21098	18-MAR-13	Earl Clark	0.9511774842044801838024124066628374497408	1.2	0.2488225157955198161975875933371625502592	57
21100	18-MAR-13	Antawn Jamison	0.7376074025115664243225380039656311962972	0	-0.7376074025115664243225380039656311962972	58
21099	18-MAR-13	Steve Blake	1.07899415798831597663195326390652781306	1.05882352941176470588235294117647058823	-0.02017062857655127074960032273005722483	69
21151	19-MAR-13	Roy Hibbert	0.5276271434852704089110362010845669060524	0	-0.5276271434852704089110362010845669060524	52
21148	19-MAR-13	Paul George	1.89072720277029626779530588687956906503	0	-1.89072720277029626779530588687956906503	53
21149	19-MAR-13	Tyler Hansbrough	0.9818181818181818181818181818181818181828	1.33333333333333333333333333333333333333	0.3515151515151515151515151515151515151472	50
21147	19-MAR-13	George Hill	1.24806462470548636822618646920228879165	0	-1.24806462470548636822618646920228879165	53
21150	19-MAR-13	Lance Stephenson	0.9921642799243447716833288300459335314768	1.38461538461538461538461538461538461539	0.3924511046910398437012865545694510839132	48
21152	19-MAR-13	Jeff Ayres	0.5159235668789808917197452229299363057312	3.42857142857142857142857142857142857143	2.9126478616924476797088262056414922657	46
21153	19-MAR-13	Gerald Green	0.8902139600140301648544370396352157137832	0	-0.8902139600140301648544370396352157137832	43
21182	19-MAR-13	Damian Lillard	0.9709602991486991805235102235659161428904	0.7999999999999999999999999999999999999992	-0.1709602991486991805235102235659161428912	87
21184	19-MAR-13	Wesley Matthews	1.20632037776970577551761714493280058118	1.67441860465116279069767441860465116279	0.46809822688145701518005727367185058161	83
21183	19-MAR-13	LaMarcus Aldridge	0.7200657594300849392638597132158187962384	0.8372093023255813953488372093023255813956	0.1171435428954964560849774960865067851572	82
21185	19-MAR-13	Nicolas Batum	1.08143553389455028799291094373061586176	1.75609756097560975609756097560975609756	0.6746620270810594681046500318791402358	80
21186	19-MAR-13	J.J. Hickson	0.8566013897662665824384080859128237523688	0	-0.8566013897662665824384080859128237523688	46
21163	19-MAR-13	Danilo Gallinari	0.9098660170523751522533495736906211936668	3.27272727272727272727272727272727272727	2.3628612556748975750193776990366515336	72
21160	19-MAR-13	Andre Iguodala	1.55005790083166649120960101063269817876	1	-0.55005790083166649120960101063269817876	74
21161	19-MAR-13	Ty Lawson	1.42378087802380647638551132727505439652	0	-1.42378087802380647638551132727505439652	72
21162	19-MAR-13	Kenneth Faried	1.10507674144037780401416765053128689492	0	-1.10507674144037780401416765053128689492	49
21167	19-MAR-13	Wilson Chandler	0.88491620111731843575418994413407821229	1.56521739130434782608695652173913043478	0.68030119018702939033276657760505222249	62
21165	19-MAR-13	Andre Miller	1.19578719956791790440183634890629219552	1.56521739130434782608695652173913043478	0.36943019173642992168512017283283823926	52
21166	19-MAR-13	Corey Brewer	2.03382013835511145272867025365103766334	6.26086956521739130434782608695652173913	4.22704942686227985161915583330548407579	48
21286	20-MAR-13	Arron Afflalo	0.4756998880179171332586786114221724524088	1.24137931034482758620689655172413793104	0.7656794223269104529482179403019654786312	62
21288	20-MAR-13	Jameer Nelson	0.9787514847564999340108222251550745677704	1.5	0.5212485152435000659891777748449254322296	57
21285	20-MAR-13	Tobias Harris	0.8488985417313062364256903506050263729452	0	-0.8488985417313062364256903506050263729452	63
21284	20-MAR-13	Moe Harkless	1.48747480564353584797005470774546501584	3.08571428571428571428571428571428571429	1.59823948007074986631565957796882069845	66
21287	20-MAR-13	E'Twaun Moore	1.21833499928602027702413251463658432101	0	-1.21833499928602027702413251463658432101	47
21290	20-MAR-13	Beno Udrih	1.05734265734265734265734265734265734266	0	-1.05734265734265734265734265734265734266	41
21289	20-MAR-13	Kyle O'Quinn	1.0571746384872080088987764182424916574	0	-1.0571746384872080088987764182424916574	42
21367	20-MAR-13	Kevin Durant	1.11632909123498834916651729700663201291	0	-1.11632909123498834916651729700663201291	91
21368	20-MAR-13	Russell Westbrook	1.99982022471910112359550561797752808989	2.63414634146341463414634146341463414634	0.63432611674431351055083584543710605645	78
21371	20-MAR-13	Thabo Sefolosha	1.80814717477003942181340341655716162943	0	-1.80814717477003942181340341655716162943	48
21370	20-MAR-13	Serge Ibaka	0.5164004972745529310509706416754327244912	1.63636363636363636363636363636363636364	1.11996313908908343258539299468820363915	46
21369	20-MAR-13	Kendrick Perkins	0.7625218041365561923747819586344380762516	0	-0.7625218041365561923747819586344380762516	56
21373	20-MAR-13	Nick Collison	0.9461597346261801479969379943863230415924	1.24137931034482758620689655172413793104	0.2952195757186474382099585573378148894476	55
21372	20-MAR-13	Kevin Martin	1.03951367781155015197568389057750759878	2.18181818181818181818181818181818181818	1.1423045040066316662061342912406742194	56
21374	20-MAR-13	Reggie Jackson	1.04354488571063721108415272634401736687	0	-1.04354488571063721108415272634401736687	42
21265	20-MAR-13	Monta Ellis	1.89084507042253521126760563380281690141	0	-1.89084507042253521126760563380281690141	84
21267	20-MAR-13	Larry Sanders	1.06208718626155878467635402906208718626	1.02857142857142857142857142857142857143	-0.03351575769013021324778260049065861483	75
21266	20-MAR-13	Brandon Jennings	1.46001719690455717970765262252794496991	0.9230769230769230769230769230769230769216	-0.5369402738276341027845756994510218929884	78
21271	20-MAR-13	Mike Dunleavy	0.7645259938837920489296636085626911314984	1.28571428571428571428571428571428571429	0.5211882918304936653560506771515945827916	55
21270	20-MAR-13	J.J. Redick	0.6536810828656322218553978210630571145584	1.2	0.5463189171343677781446021789369428854416	56
21441	20-MAR-13	Chris Paul	2.29787234042553191489361702127659574468	5.80645161290322580645161290322580645161	3.50857927247769389155799588194921070693	75
21442	20-MAR-13	Blake Griffin	1.04702260906485511092240738775076955737	1.38461538461538461538461538461538461539	0.33759277555052950446220799686461505802	64
21443	20-MAR-13	Caron Butler	1.04628632938643702906350914962325080732	0	-1.04628632938643702906350914962325080732	49
21445	20-MAR-13	DeAndre Jordan	0.8724489795918367346938775510204081632656	0	-0.8724489795918367346938775510204081632656	45
21446	20-MAR-13	Jamal Crawford	1.06822429906542056074766355140186915888	0	-1.06822429906542056074766355140186915888	63
21448	20-MAR-13	Matt Barnes	1.22981366459627329192546583850931677019	1.63636363636363636363636363636363636364	0.40654997176736307171089779785431959345	54
21475	21-MAR-13	Jrue Holiday	1.69347496206373292867981790591805766313	3.78947368421052631578947368421052631579	2.09599872214679338710965577829246865266	71
21474	21-MAR-13	Spencer Hawes	0.6124532153793807417488941816944538958844	0	-0.6124532153793807417488941816944538958844	70
21477	21-MAR-13	Evan Turner	1.10002037074760643715624363414137298839	2.32258064516129032258064516129032258064	1.22256027441368388542440152714894959225	58
21476	21-MAR-13	Thaddeus Young	1.87328829651268942851926236991053496439	2.11764705882352941176470588235294117647	0.24435876231083998324544351244240621208	59
21473	21-MAR-13	Damien Wilkins	0.880093131548311990686845168800931315484	3.69230769230769230769230769230769230769	2.81221456075938031700546252350676099221	56
21598	22-MAR-13	Nicolas Batum	1.08143553389455028799291094373061586176	3.69230769230769230769230769230769230769	2.61087215841314201969939674857707644593	78
21596	22-MAR-13	Wesley Matthews	1.20632037776970577551761714493280058118	1.8	0.59367962223029422448238285506719941882	79
21599	22-MAR-13	Damian Lillard	0.9709602991486991805235102235659161428904	0	-0.9709602991486991805235102235659161428904	76
21597	22-MAR-13	LaMarcus Aldridge	0.7200657594300849392638597132158187962384	0	-0.7200657594300849392638597132158187962384	73
21600	22-MAR-13	J.J. Hickson	0.8566013897662665824384080859128237523688	1.28571428571428571428571428571428571429	0.4291128959480191318473061998014619619212	62
21601	22-MAR-13	Meyers Leonard	0.4259794898764133578753615566657901656576	0	-0.4259794898764133578753615566657901656576	55
21602	22-MAR-13	Eric Maynor	0.9292543021032504780114722753346080305944	0	-0.9292543021032504780114722753346080305944	46
21704	22-MAR-13	Nikola Pekovic	0.6876989869753979739507959479015918958016	2.57142857142857142857142857142857142857	1.88372958445317345462063262352697953277	48
