SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_TWO_ATT_PER36	TWO_ATT_PER36	CHANGE_IN_TPAP36	COMBINED_MINUTES
6112	08-DEC-12	Tony Allen	10.03535050928699820251647693229478729778	4.5	-5.53535050928699820251647693229478729778	46
6113	08-DEC-12	Quincy Pondexter	4.6928104575163398692810457516339869281	0	-4.6928104575163398692810457516339869281	46
6060	08-DEC-12	Ryan Anderson	7.17183951551854655563966691900075700227	15.6	8.42816048448145344436033308099924299773	64
6059	08-DEC-12	Greivis Vasquez	8.21642217565250523909316060201943227281	5.80645161290322580645161290322580645161	-2.4099705627492794326415476987936258212	54
6062	08-DEC-12	Xavier Henry	10.07160699417152373022481265611990008326	3.42857142857142857142857142857142857143	-6.64303556560009515879624122754847151183	42
6061	08-DEC-12	Robin Lopez	11.00505828018473718935561908950956674731	12	0.99494171981526281064438091049043325269	50
6067	08-DEC-12	Austin Rivers	8.1957671957671957671957671957671957672	9	0.8042328042328042328042328042328042328	50
6066	08-DEC-12	Jason Smith	12.11562284927735719201651754989676531315	19.63636363636363636363636363636363636364	7.52074078708627917161984608646687105049	50
6064	08-DEC-12	Darius Miller	2.85669166995657323332017370706671930517	3	0.14330833004342676667982629293328069483	51
6065	08-DEC-12	Brian Roberts	8.52103395843892549417131272174353775976	4.5	-4.02103395843892549417131272174353775976	50
6009	08-DEC-12	Michael Kidd-Gilchrist	10.08126741968607892034619334017896435382	9.69230769230769230769230769230769230769	-0.38895972737838661265388564787127204613	58
6007	08-DEC-12	Jeffery Taylor	6.62446351931330472103004291845493562232	6.75	0.12553648068669527896995708154506437768	59
6008	08-DEC-12	Kemba Walker	10.98539826877677712686893416105622103699	16.25806451612903225806451612903225806452	5.27266624735225513119558196797603702753	57
6006	08-DEC-12	Bismack Biyombo	6.26290672451193058568329718004338394794	3.27272727272727272727272727272727272727	-2.99017945178465785841056990731611122067	62
6011	08-DEC-12	Gerald Henderson	11.04916231804449327107937379840703103543	12.46153846153846153846153846153846153846	1.41237614349396826738216466313143050303	50
6012	08-DEC-12	Ramon Sessions	10.13971094287680660701995870612525808672	18	7.86028905712319339298004129387474191328	45
6150	08-DEC-12	James Harden	10.26702204991519263387448509813423794524	6.26086956521739130434782608695652173913	-4.00615248469780132952665901117771620611	80
6152	08-DEC-12	Patrick Patterson	5.38712724328700580218593981918769396842	8.68965517241379310344827586206896551724	3.30252792912678730126233604288127154882	62
6154	08-DEC-12	Jeremy Lin	8.61234288942239796638892811749752859765	2	-6.61234288942239796638892811749752859765	44
6151	08-DEC-12	Chandler Parsons	7.70030211480362537764350453172205438066	9.42857142857142857142857142857142857143	1.72826931376780319378506689684937419077	66
6153	08-DEC-12	Omer Asik	7.51481888035126234906695938529088913282	7.2	-0.31481888035126234906695938529088913282	44
6156	08-DEC-12	Toney Douglas	6.5015873015873015873015873015873015873	3.08571428571428571428571428571428571429	-3.41587301587301587301587301587301587301	57
6155	08-DEC-12	Carlos Delfino	4.42003231017770597738287560581583198708	1.02857142857142857142857142857142857143	-3.39146088160627740595430417724440341565	53
5998	08-DEC-12	Gary Neal	9.31322505800464037122969837587006960557	5.4	-3.91322505800464037122969837587006960557	46
5994	08-DEC-12	Tony Parker	13.16624040920716112531969309462915601023	15.23076923076923076923076923076923076923	2.064528821562069643911076136140074759	51
5995	08-DEC-12	Tim Duncan	14.0629316960859554873369148119723714505	13.5	-0.5629316960859554873369148119723714505	47
5997	08-DEC-12	Danny Green	3.88267898383371824480369515011547344111	1.5	-2.38267898383371824480369515011547344111	42
5999	08-DEC-12	Nando De Colo	6.61077844311377245508982035928143712575	5.53846153846153846153846153846153846154	-1.07231690465223399355135882081989866421	47
5996	08-DEC-12	Boris Diaw	7.3882123721383341451534339990258158792	6	-1.3882123721383341451534339990258158792	41
6160	08-DEC-12	DeMarcus Cousins	16.48241002830570157703194500606550748079	16.94117647058823529411764705882352941177	0.45876644228253371708570205275802193098	66
6159	08-DEC-12	John Salmons	5.27726043857014118353860018023430459598	6	0.72273956142985881646139981976569540402	64
6163	08-DEC-12	Jason Thompson	9.21712062256809338521400778210116731518	12.41379310344827586206896551724137931035	3.19667248088018247685495773514021199517	57
6161	08-DEC-12	Francisco Garcia	3.72631578947368421052631578947368421053	9.29032258064516129032258064516129032258	5.56400679117147707979626485568760611205	53
6162	08-DEC-12	Aaron Brooks	8.23233143785540211210398050365556458164	7.2	-1.03233143785540211210398050365556458164	49
6164	08-DEC-12	Isaiah Thomas	10.54167578210457230365346751257930430978	8	-2.54167578210457230365346751257930430978	47
6166	08-DEC-12	Marcus Thornton	8.11779879621668099742046431642304385211	12.70588235294117647058823529411764705882	4.58808355672449547316777097769460320671	41
6270	09-DEC-12	Shannon Brown	10.61812778603268945022288261515601783061	7.38461538461538461538461538461538461538	-3.23351240141730483483826723054063321523	79
6274	09-DEC-12	Markieff Morris	11.51229105211406096361848574237954768928	11.25	-0.26229105211406096361848574237954768928	62
6273	09-DEC-12	Marcin Gortat	10.91081856874195783430664159160645352865	9	-1.91081856874195783430664159160645352865	56
6271	09-DEC-12	Jared Dudley	4.61359223300970873786407766990291262136	8.52631578947368421052631578947368421052	3.91272355646397547266223811957077158916	56
6277	09-DEC-12	Michael Beasley	14.52079395085066162570888468809073724008	4.8	-9.72079395085066162570888468809073724008	45
6276	09-DEC-12	Luis Scola	12.71459227467811158798283261802575107296	18	5.28540772532188841201716738197424892704	40
6272	09-DEC-12	Sebastian Telfair	6.58945191313340227507755946225439503619	2.91891891891891891891891891891891891892	-3.67053299421448335615864054333547611727	59
6193	09-DEC-12	Chris Paul	10.07781155015197568389057750759878419453	10.28571428571428571428571428571428571429	0.20790273556231003039513677811550151976	58
6192	09-DEC-12	Blake Griffin	15.65566288079821674981424477231716378304	13.65517241379310344827586206896551724138	-2.00049046700511330153838270335164654166	58
6194	09-DEC-12	DeAndre Jordan	7.59293002915451895043731778425655976676	9.33333333333333333333333333333333333333	1.74040330417881438289601554907677356657	53
6195	09-DEC-12	Caron Butler	6.41334768568353067814854682454251883746	9.69230769230769230769230769230769230769	3.27896000662416162954376086776517347023	46
6197	09-DEC-12	Jamal Crawford	9.60981308411214953271028037383177570093	10.125	0.51518691588785046728971962616822429907	65
6198	09-DEC-12	Matt Barnes	4.90467188765865514447745071563597083446	3.27272727272727272727272727272727272727	-1.63194461493138241720472344290869810719	50
6199	09-DEC-12	Lamar Odom	6.15903614457831325301204819277108433735	3.42857142857142857142857142857142857143	-2.73046471600688468158347676419965576592	42
6252	09-DEC-12	Raymond Felton	8.38419039524011899702507437314067148321	17.33333333333333333333333333333333333333	8.94914293809321433630825896019266185012	65
6250	09-DEC-12	Tyson Chandler	6.46559070367979341510652033570045190446	7.78378378378378378378378378378378378378	1.31819308010399036867726344808333187932	74
6251	09-DEC-12	Jason Kidd	1.28735632183908045977011494252873563219	3.1764705882352941176470588235294117647	1.88911426639621365787694388100067613251	63
6253	09-DEC-12	Ronnie Brewer	5.0750988142292490118577075098814229249	2.66666666666666666666666666666666666667	-2.40843214756258234519104084321475625823	43
6254	09-DEC-12	J.R. Smith	6.30834983842385072448660481601167517982	12.70588235294117647058823529411764705882	6.397532514517325746101630478105971879	69
6255	09-DEC-12	Steve Novak	1.70981210855949895615866388308977035491	1.8	0.09018789144050104384133611691022964509	51
6408	10-DEC-12	DeMar DeRozan	15.44306824976509780473221149739472110703	11.72093023255813953488372093023255813953	-3.7221380172069582698484905671621629675	85
6412	10-DEC-12	Andrea Bargnani	12.53237924865831842576028622540250447227	4.5	-8.03237924865831842576028622540250447227	41
6411	10-DEC-12	Kyle Lowry	7.28465141912372554422705979608707632957	8.47058823529411764705882352941176470588	1.18593681617039210283176373332468837631	49
6410	10-DEC-12	Jonas Valan�?iūnas	11.31826694968160819078536646272942939193	6.35294117647058823529411764705882352941	-4.96532577321101995549124881567060586252	53
6414	10-DEC-12	Ed Davis	8.90068766991843914920837997761074684152	10.5	1.59931233008156085079162002238925315848	41
6413	10-DEC-12	Jose Calderon	4.98828841540849442641456187385353464089	3.375	-1.61328841540849442641456187385353464089	48
6477	11-DEC-12	Brandon Knight	10.27865477007549759780370624571036376115	10.42105263157894736842105263157894736842	0.14239786150344977061734638586858360727	76
6478	11-DEC-12	Tayshaun Prince	8.21063644289450741063644289450741063644	9	0.78936355710549258936355710549258936356	69
6481	11-DEC-12	Greg Monroe	13.94314128202356501999783807155983136958	12	-1.94314128202356501999783807155983136958	62
6480	11-DEC-12	Kyle Singler	5.76366723259762308998302207130730050934	12.85714285714285714285714285714285714286	7.09347562454523405287412078583555663352	57
6479	11-DEC-12	Jason Maxiell	8.5235514797832430179241350562734472697	12.375	3.8514485202167569820758649437265527303	58
6482	11-DEC-12	Rodney Stuckey	11.40647302904564315352697095435684647303	11.57142857142857142857142857142857142857	0.16495554238292827504445761707172495554	59
6572	12-DEC-12	Gerald Wallace	4.7972972972972972972972972972972972973	7.2	2.4027027027027027027027027027027027027	68
6568	12-DEC-12	Joe Johnson	8.12081339712918660287081339712918660287	6.69767441860465116279069767441860465116	-1.42313897852453544008011572271058195171	83
6569	12-DEC-12	Deron Williams	8.22294103010699178900223936302562826574	9.47368421052631578947368421052631578948	1.25074318041932400047144484750068752374	77
6570	12-DEC-12	Reggie Evans	5.4264705882352941176470588235294117647	3.1764705882352941176470588235294117647	-2.25	67
6571	12-DEC-12	Andray Blatche	14.43678160919540229885057471264367816092	15.27272727272727272727272727272727272727	0.83594566353187042842215256008359456635	62
6526	12-DEC-12	Alonzo Gee	6.3956043956043956043956043956043956044	8.12903225806451612903225806451612903226	1.73342786246012052463665366891173342786	71
6529	12-DEC-12	Kyrie Irving	12.86891704823767436907677563624747098285	11.57142857142857142857142857142857142857	-1.29748847680910294050534706481889955428	66
6528	12-DEC-12	C.J. Miles	6.20117590974098204354044176068647703798	11.57142857142857142857142857142857142857	5.37025266168758938503098681074209439059	65
6527	12-DEC-12	Anderson Varejao	9.93619972260748959778085991678224687933	11.17241379310344827586206896551724137931	1.23621407049595867808120904873499449998	64
6530	12-DEC-12	Tristan Thompson	8.74064516129032258064516129032258064516	5.76	-2.98064516129032258064516129032258064516	59
6535	12-DEC-12	Tyler Zeller	11.3205396161884856545696370891126733802	6.35294117647058823529411764705882352941	-4.96759843971789741927551944205384985079	44
6704	12-DEC-12	Ty Lawson	9.24766414949443235632919493152438243952	11.67567567567567567567567567567567567567	2.42801152618124331934648074415129323615	77
6705	12-DEC-12	Andre Iguodala	5.38161911780187388146120644278345088957	7.2	1.81838088219812611853879355721654911043	70
6706	12-DEC-12	Danilo Gallinari	7.77222898903775883069427527405602923264	8.22857142857142857142857142857142857143	0.45634243953366974073429615451539933879	65
6703	12-DEC-12	Kenneth Faried	12.26446280991735537190082644628099173554	15.15789473684210526315789473684210526316	2.89343192692474989125706829056111352762	61
6709	12-DEC-12	Andre Miller	8.12746421820145827707264380232244126384	8.57142857142857142857142857142857142857	0.44396435322711315149878476910613016473	52
6708	12-DEC-12	Corey Brewer	8.38893159108378170637970791698693312836	9.69230769230769230769230769230769230769	1.30337610122391060131259977532075917933	51
6723	12-DEC-12	Jordan Crawford	10.14866760168302945301542776998597475456	8.30769230769230769230769230769230769231	-1.84097529399072176070773546229366706225	81
6724	12-DEC-12	Bradley Beal	10.51022692581662765849191004375699603134	7.57894736842105263157894736842105263158	-2.93127955739557502691296267533594339976	77
6727	12-DEC-12	Chris Singleton	7.64567769477054429028815368196371398079	8.57142857142857142857142857142857142857	0.92575087665802713828327488946485744778	52
6726	12-DEC-12	Emeka Okafor	11.75215146299483648881239242685025817556	12.70588235294117647058823529411764705882	0.95373088994633998177584286726738888326	59
6725	12-DEC-12	Martell Webster	4.13648293963254593175853018372703412073	7.57894736842105263157894736842105263158	3.44246442878850669982041718469401851085	56
6731	12-DEC-12	Cartier Martin	4.80597014925373134328358208955223880597	7.2	2.39402985074626865671641791044776119403	46
6728	12-DEC-12	Nenê	12.64145754554829838432451014094190443451	14.08695652173913043478260869565217391305	1.44549897619083205045809855471026947854	43
6643	12-DEC-12	Ryan Anderson	7.17183951551854655563966691900075700227	7.875	0.70316048448145344436033308099924299773	70
6642	12-DEC-12	Austin Rivers	8.1957671957671957671957671957671957672	8.52631578947368421052631578947368421052	0.33054859370648844333054859370648844332	72
6644	12-DEC-12	Greivis Vasquez	8.21642217565250523909316060201943227281	5.625	-2.59142217565250523909316060201943227281	62
6645	12-DEC-12	Al-Farouq Aminu	6.22206703910614525139664804469273743017	8.18181818181818181818181818181818181818	1.95975114271203656678517013712544438801	49
6646	12-DEC-12	Robin Lopez	11.00505828018473718935561908950956674731	14.4	3.39494171981526281064438091049043325269	42
6648	12-DEC-12	Anthony Davis	16.64392803598200899550224887556221889055	10.28571428571428571428571428571428571429	-6.35821375026772328121653458984793317626	53
6647	12-DEC-12	Brian Roberts	8.52103395843892549417131272174353775976	9.93103448275862068965517241379310344828	1.41000052431969519548385969204956568852	47
6604	12-DEC-12	Blake Griffin	15.65566288079821674981424477231716378304	16.10526315789473684210526315789473684211	0.44960027709652009229101838557757305907	75
6605	12-DEC-12	Chris Paul	10.07781155015197568389057750759878419453	9.29032258064516129032258064516129032258	-0.78748896950681439356799686243749387195	65
6606	12-DEC-12	DeAndre Jordan	7.59293002915451895043731778425655976676	6.54545454545454545454545454545454545454	-1.04747548369997349589186323880201431222	46
6607	12-DEC-12	Caron Butler	6.41334768568353067814854682454251883746	6	-0.41334768568353067814854682454251883746	41
6609	12-DEC-12	Jamal Crawford	9.60981308411214953271028037383177570093	8.72727272727272727272727272727272727273	-0.8825403568394222599830076465590484282	64
6611	12-DEC-12	Matt Barnes	4.90467188765865514447745071563597083446	10.5	5.59532811234134485552254928436402916554	49
6610	12-DEC-12	Lamar Odom	6.15903614457831325301204819277108433735	7.5	1.34096385542168674698795180722891566265	48
6586	12-DEC-12	Joakim Noah	8.47970162100129106297518290058815091092	8.18181818181818181818181818181818181818	-0.29788343918310924479336471876996909274	87
6588	12-DEC-12	Marco Belinelli	6.9102902374670184696569920844327176781	13.2	6.2897097625329815303430079155672823219	71
6590	12-DEC-12	Carlos Boozer	16.37924865831842576028622540250447227191	8.30769230769230769230769230769230769231	-8.0715563506261180679785330948121645796	66
6587	12-DEC-12	Luol Deng	9.06205445833820264111253944139301156947	15.56756756756756756756756756756756756757	6.5055131092293649264550281261745559981	77
6589	12-DEC-12	Nate Robinson	9.41557983785689108212900951709552344025	7.71428571428571428571428571428571428571	-1.70129412357117679641472380280980915454	47
6591	12-DEC-12	Jimmy Butler	10.09333081428301530323068203287360665029	7.44827586206896551724137931034482758621	-2.64505495221404978598930272252877906408	44
6796	13-DEC-12	Al Horford	11.80569948186528497409326424870466321243	10.4516129032258064516129032258064516129	-1.35408657863947852248036102289821159953	73
6797	13-DEC-12	Josh Smith	12.1554878048780487804878048780487804878	12	-0.1554878048780487804878048780487804878	66
6798	13-DEC-12	Jeff Teague	10.14270902064285041002922047318314638515	4	-6.14270902064285041002922047318314638515	59
6803	13-DEC-12	Devin Harris	5.76768198244708311822405782137325761487	4.5	-1.26768198244708311822405782137325761487	54
6802	13-DEC-12	Lou Williams	8.61945525291828793774319066147859922179	4.32	-4.29945525291828793774319066147859922179	59
6799	13-DEC-12	Kyle Korver	2.89833800992877185409022231815238506367	6.85714285714285714285714285714285714286	3.95880484721408528876692053899047207919	44
6786	13-DEC-12	Bismack Biyombo	6.26290672451193058568329718004338394794	4.15384615384615384615384615384615384615	-2.10906057066577673952945102619723010179	65
6787	13-DEC-12	Byron Mullens	8.73053892215568862275449101796407185629	12.85714285714285714285714285714285714286	4.12660393498716852010265183917878528657	52
6783	13-DEC-12	Kemba Walker	10.98539826877677712686893416105622103699	11.61290322580645161290322580645161290323	0.62750495702967448603429164539539186624	67
6785	13-DEC-12	Michael Kidd-Gilchrist	10.08126741968607892034619334017896435382	12	1.91873258031392107965380665982103564618	60
6784	13-DEC-12	Jeffery Taylor	6.62446351931330472103004291845493562232	2.4	-4.22446351931330472103004291845493562232	45
6791	13-DEC-12	Ben Gordon	9.8645096056622851365015166835187057634	12.70588235294117647058823529411764705882	2.84137274727889133408671861059894129542	40
6790	13-DEC-12	Ramon Sessions	10.13971094287680660701995870612525808672	8.18181818181818181818181818181818181818	-1.95789276105862478883814052430707626854	44
6788	13-DEC-12	Gerald Henderson	11.04916231804449327107937379840703103543	11.61290322580645161290322580645161290323	0.5637409077619583418238520080445818678	52
6829	13-DEC-12	Tony Parker	13.16624040920716112531969309462915601023	14.59459459459459459459459459459459459459	1.42835418538743346927490149996543858436	73
6830	13-DEC-12	Gary Neal	9.31322505800464037122969837587006960557	3.27272727272727272727272727272727272727	-6.0404977852773676439569711031427968783	67
6831	13-DEC-12	Tim Duncan	14.0629316960859554873369148119723714505	15.6	1.5370683039140445126630851880276285495	63
6832	13-DEC-12	Danny Green	3.88267898383371824480369515011547344111	2.48275862068965517241379310344827586207	-1.39992036314406307238990204666719757904	60
6834	13-DEC-12	Manu Ginóbili	7.5996958174904942965779467680608365019	4.8	-2.7996958174904942965779467680608365019	58
6836	13-DEC-12	Boris Diaw	7.3882123721383341451534339990258158792	5.4	-1.9882123721383341451534339990258158792	43
6835	13-DEC-12	Tiago Splitter	10.04351164576401330944458663936524187356	9.93103448275862068965517241379310344828	-0.11247716300539261978941422557213842528	49
6871	14-DEC-12	Kobe Bryant	13.82771837805124066975993544482549929393	17.18181818181818181818181818181818181818	3.35409980376694114842188273699268252425	88
6873	14-DEC-12	Dwight Howard	11.1582200247218788627935723114956736712	9	-2.1582200247218788627935723114956736712	70
6872	14-DEC-12	Metta World Peace	5.88073726057101554029634983736899168775	4.61538461538461538461538461538461538462	-1.26535264518640015568096522198437630313	72
6874	14-DEC-12	Chris Duhon	1.5180722891566265060240963855421686747	0	-1.5180722891566265060240963855421686747	60
6875	14-DEC-12	Devin Ebanks	9.72262773722627737226277372262773722628	12	2.27737226277372262773722627737226277372	61
6876	14-DEC-12	Jodie Meeks	6.1547767301191958726205301547767301192	8.4	2.2452232698808041273794698452232698808	58
7141	15-DEC-12	George Hill	6.85425782564792998990238976775496465836	3.69230769230769230769230769230769230769	-3.16195013334023768221008207544727235067	78
7140	15-DEC-12	Paul George	10.22931896883416698730280877260484801847	7.36363636363636363636363636363636363636	-2.86568260519780335093917240896848438211	83
7144	15-DEC-12	Roy Hibbert	11.22790561336655430162685035907958376081	9.6	-1.62790561336655430162685035907958376081	49
7142	15-DEC-12	David West	12.64336775218427323272438443208895949166	19.2	6.55663224781572676727561556791104050834	63
7143	15-DEC-12	Gerald Green	7.71518765345492809540512101017186951947	1.33333333333333333333333333333333333333	-6.38185432012159476207178767683853618614	59
7146	15-DEC-12	Sam Young	5.75692963752665245202558635394456289979	1.44	-4.31692963752665245202558635394456289979	51
7145	15-DEC-12	Tyler Hansbrough	7.92	11.52	3.6	40
7162	15-DEC-12	Martell Webster	4.13648293963254593175853018372703412073	7.5	3.36351706036745406824146981627296587927	62
7160	15-DEC-12	Jordan Crawford	10.14866760168302945301542776998597475456	7.2	-2.94866760168302945301542776998597475456	71
7159	15-DEC-12	Bradley Beal	10.51022692581662765849191004375699603134	11.36842105263157894736842105263157894737	0.85819412681495128887651100887458291603	60
7163	15-DEC-12	Emeka Okafor	11.75215146299483648881239242685025817556	12.52173913043478260869565217391304347826	0.7695876674399461198832597470627853027	40
7161	15-DEC-12	Chris Singleton	7.64567769477054429028815368196371398079	4.8	-2.84567769477054429028815368196371398079	46
7165	15-DEC-12	Kevin Seraphin	13.97695852534562211981566820276497695852	13.09090909090909090909090909090909090909	-0.88604943443653121072475911185588604943	59
7164	15-DEC-12	Cartier Martin	4.80597014925373134328358208955223880597	4	-0.80597014925373134328358208955223880597	59
7184	15-DEC-12	Derek Fisher	4	3.7241379310344827586206896551724137931	-0.2758620689655172413793103448275862069	62
7183	15-DEC-12	Shawn Marion	8.9773920986526604247545101621374743092	14.4	5.4226079013473395752454898378625256908	64
7182	15-DEC-12	O.J. Mayo	8.05594405594405594405594405594405594406	10.63636363636363636363636363636363636364	2.58041958041958041958041958041958041958	73
7185	15-DEC-12	Chris Kaman	15.24705882352941176470588235294117647059	16.61538461538461538461538461538461538461	1.36832579185520361990950226244343891402	53
7186	15-DEC-12	Dahntay Jones	6.44711538461538461538461538461538461539	6.75	0.30288461538461538461538461538461538461	40
7189	15-DEC-12	Vince Carter	6.31084022638223770134958641706573791903	4.23529411764705882352941176470588235294	-2.07554610873517887782017465235985556609	43
7187	15-DEC-12	Darren Collison	8.72156688181615846872913420876919652793	6.17142857142857142857142857142857142857	-2.55013831038758704015770563734062509936	57
7188	15-DEC-12	Elton Brand	9.7474402730375426621160409556313993174	15.23076923076923076923076923076923076923	5.48332895773168810711472827513783145183	41
7256	15-DEC-12	Brandon Jennings	8.6311263972484952708512467755803955288	8.12903225806451612903225806451612903226	-0.50209413918397914181898871106426649654	73
7255	15-DEC-12	Monta Ellis	11.77816901408450704225352112676056338028	12.375	0.59683098591549295774647887323943661972	72
7257	15-DEC-12	Luc Richard Mbah a Moute	6.55247524752475247524752475247524752475	8.64	2.08752475247524752475247524752475247525	61
7258	15-DEC-12	Larry Sanders	10.68428005284015852047556142668428005284	6.35294117647058823529411764705882352941	-4.33133887636957028518144377962545652343	47
7254	15-DEC-12	Marquis Daniels	9.2037283621837549933422103861517976032	9	-0.2037283621837549933422103861517976032	64
7261	15-DEC-12	Ersan Ilyasova	9.25529265255292652552926525529265255293	3.6	-5.65529265255292652552926525529265255293	45
7259	15-DEC-12	Doron Lamb	5.22580645161290322580645161290322580645	12	6.77419354838709677419354838709677419355	41
7104	15-DEC-12	Alonzo Gee	6.3956043956043956043956043956043956044	7.90243902439024390243902439024390243902	1.50683462878584829804341999463950683462	78
7105	15-DEC-12	Kyrie Irving	12.86891704823767436907677563624747098285	15.69230769230769230769230769230769230769	2.82339064407001793861553205606022132484	75
7106	15-DEC-12	Anderson Varejao	9.93619972260748959778085991678224687933	6	-3.93619972260748959778085991678224687933	69
7103	15-DEC-12	C.J. Miles	6.20117590974098204354044176068647703798	7.90243902439024390243902439024390243902	1.70126311464926185889858262955742540104	73
7107	15-DEC-12	Tristan Thompson	8.74064516129032258064516129032258064516	10.58823529411764705882352941176470588235	1.84759013282732447817836812144212523719	42
7109	15-DEC-12	Tyler Zeller	11.3205396161884856545696370891126733802	12	0.6794603838115143454303629108873266198	47
7108	15-DEC-12	Daniel Gibson	3.03488372093023255813953488372093023256	5.29411764705882352941176470588235294118	2.25923392612859097127222982216142270862	61
7151	15-DEC-12	Brandon Knight	10.27865477007549759780370624571036376115	13.09090909090909090909090909090909090909	2.81225432083359331128720284519872714794	80
7152	15-DEC-12	Tayshaun Prince	8.21063644289450741063644289450741063644	7.875	-0.33563644289450741063644289450741063644	76
7150	15-DEC-12	Greg Monroe	13.94314128202356501999783807155983136958	16.36363636363636363636363636363636363636	2.42049508161279861636579829207653226678	76
7154	15-DEC-12	Jason Maxiell	8.5235514797832430179241350562734472697	4.32	-4.2035514797832430179241350562734472697	63
7153	15-DEC-12	Kyle Singler	5.76366723259762308998302207130730050934	7.2	1.43633276740237691001697792869269949066	62
7155	15-DEC-12	Rodney Stuckey	11.40647302904564315352697095435684647303	14.625	3.21852697095435684647302904564315352697	72
7156	15-DEC-12	Andre Drummond	12.80821504077318030806402899426155240109	8.68965517241379310344827586206896551724	-4.11855986835938720461575313219258688385	47
7203	15-DEC-12	Joe Johnson	8.12081339712918660287081339712918660287	11.07692307692307692307692307692307692308	2.95610967979389032020610967979389032021	91
7204	15-DEC-12	Gerald Wallace	4.7972972972972972972972972972972972973	1.89473684210526315789473684210526315789	-2.90256045519203413940256045519203413941	88
7205	15-DEC-12	Deron Williams	8.22294103010699178900223936302562826574	6	-2.22294103010699178900223936302562826574	79
7207	15-DEC-12	Reggie Evans	5.4264705882352941176470588235294117647	1.63636363636363636363636363636363636364	-3.79010695187165775401069518716577540106	56
7206	15-DEC-12	Brook Lopez	15.11165344722391702257474069554606467358	24.48	9.36834655277608297742525930445393532642	49
7211	15-DEC-12	C.J. Watson	5.5411592791037506088650754992693619094	4.8	-0.7411592791037506088650754992693619094	40
7208	15-DEC-12	Andray Blatche	14.43678160919540229885057471264367816092	15.65217391304347826086956521739130434783	1.21539230384807596201899050474762618691	47
7224	15-DEC-12	Paul Pierce	7.0123778501628664495114006514657980456	9.6	2.5876221498371335504885993485342019544	71
7222	15-DEC-12	Rajon Rondo	9.14498141263940520446096654275092936803	6.35294117647058823529411764705882352941	-2.79204023616881696916684889569210583862	70
7223	15-DEC-12	Kevin Garnett	12.39722370528563801388147357180993059263	15.6	3.20277629471436198611852642819006940737	57
7225	15-DEC-12	Courtney Lee	6.94516640253565768621236133122028526149	10.8	3.85483359746434231378763866877971473851	57
7226	15-DEC-12	Brandon Bass	10.44028776978417266187050359712230215827	10	-0.44028776978417266187050359712230215827	41
7228	15-DEC-12	Jason Terry	3.28334534967555875991348233597692862293	4.64516129032258064516129032258064516129	1.36181594064702188524780798660371653836	57
7227	15-DEC-12	Jeff Green	9.64578696343402225755166931637519872814	11.25	1.60421303656597774244833068362480127186	57
7196	15-DEC-12	Andrei Kirilenko	7.26605504587155963302752293577981651376	6.14634146341463414634146341463414634146	-1.1197135824569254866860595211456701723	80
7197	15-DEC-12	Luke Ridnour	7.82806573957016434892541087231352718078	9	1.17193426042983565107458912768647281922	78
7194	15-DEC-12	Alexey Shved	7.64863695369969710082215491129381220251	5.72727272727272727272727272727272727273	-1.92136422642696982809488218402108492978	79
7195	15-DEC-12	Nikola Pekovic	13.98321273516642547033285094066570188133	17.5813953488372093023255813953488372093	3.59818261367078383199273045468313532797	75
7199	15-DEC-12	Jose Barea	9.72229299363057324840764331210191082802	13.5	3.77770700636942675159235668789808917198	47
7198	15-DEC-12	Dante Cunningham	7.1586734693877551020408163265306122449	9.69230769230769230769230769230769230769	2.53363422291993720565149136577708006279	46
7078	15-DEC-12	Stephen Curry	9.21210043705544605364641357442797154855	9	-0.21210043705544605364641357442797154855	79
7079	15-DEC-12	David Lee	13.70644718792866941015089163237311385459	15.27272727272727272727272727272727272727	1.56628008479860331712183564035415887268	74
7081	15-DEC-12	Klay Thompson	9.6739166528308152083679229619790801926	9.39130434782608695652173913043478260869	-0.28261230500472825184618383154429758391	56
7080	15-DEC-12	Harrison Barnes	9.58942933741861355802374569130601302183	11.61290322580645161290322580645161290323	2.0234738883878380548794801151455998814	48
7083	15-DEC-12	Jarrett Jack	9.1010948386179439783876013081188681928	9.93103448275862068965517241379310344828	0.82993964414067671126757110567423525548	65
7084	15-DEC-12	Carl Landry	11.7966101694915254237288135593220338983	12.41379310344827586206896551724137931035	0.61718293395675043834015195791934541205	52
7121	15-DEC-12	Arron Afflalo	8.69563269876819708846584546472564389698	11.67567567567567567567567567567567567567	2.98004297690747858720983021095003177869	72
7124	15-DEC-12	Nikola Vu�?ević	15.31481481481481481481481481481481481481	11.61290322580645161290322580645161290323	-3.70191158900836320191158900836320191158	65
7123	15-DEC-12	Jameer Nelson	6.12432361092780783951431965157714134882	10.4516129032258064516129032258064516129	4.32728929229799861209858357422931026408	61
7122	15-DEC-12	Glen Davis	13.03937007874015748031496062992125984252	11.64705882352941176470588235294117647059	-1.39231125521074571560907827698008337193	62
7125	15-DEC-12	Moe Harkless	6.72214224013820904117477684998560322488	1.71428571428571428571428571428571428571	-5.00785652585249475546049113569988893917	45
7126	15-DEC-12	J.J. Redick	7.11521954440409376031693628260151865302	1.16129032258064516129032258064516129032	-5.9539292218234485990266137019563573627	58
7127	15-DEC-12	E'Twaun Moore	7.61844923604169641582179066114522347565	11.45454545454545454545454545454545454546	3.83609621850375812963275479340023106981	47
