SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_FGP	FG_PERCENTAGE	CHANGE_IN_FGP	COMBINED_MINUTES
8665	26-DEC-12	LeBron James	53.91818629866929521931986200098570724495	47.36842105263157894736842105263157894737	-6.54976524603771627195144094835412829758	81
8666	26-DEC-12	Dwyane Wade	48.50948509485094850948509485094850948509	52.63157894736842105263157894736842105263	4.12209385251747254314648409641991156754	75
8667	26-DEC-12	Mario Chalmers	41.68278529980657640232108317214700193424	50	8.31721470019342359767891682785299806576	71
8668	26-DEC-12	Chris Bosh	49.59289415247964470762398223538119911177	50	0.40710584752035529237601776461880088823	61
8669	26-DEC-12	Udonis Haslem	46.58493870402802101576182136602451838879	0	-46.58493870402802101576182136602451838879	43
8670	26-DEC-12	Shane Battier	40.74074074074074074074074074074074074074	60	19.25925925925925925925925925925925925926	48
8762	26-DEC-12	Chandler Parsons	47.79336298323640095791994526171741361615	41.66666666666666666666666666666666666667	-6.12669631656973429125327859505074694948	72
8761	26-DEC-12	James Harden	44.30111038536903984323971260613977792293	50	5.69888961463096015676028739386022207707	74
8763	26-DEC-12	Omer Asik	53.45581802274715660542432195975503062117	66.66666666666666666666666666666666666667	13.2108486439195100612423447069116360455	70
8765	26-DEC-12	Jeremy Lin	44.35813573180703188879803761242845461979	33.33333333333333333333333333333333333333	-11.02480239847369855546470427909512128646	61
8764	26-DEC-12	Marcus Morris	43.22580645161290322580645161290322580645	33.33333333333333333333333333333333333333	-9.89247311827956989247311827956989247312	58
8766	26-DEC-12	Carlos Delfino	40.43478260869565217391304347826086956522	30.76923076923076923076923076923076923077	-9.66555183946488294314381270903010033445	61
8767	26-DEC-12	Toney Douglas	39.78947368421052631578947368421052631579	22.22222222222222222222222222222222222222	-17.56725146198830409356725146198830409357	45
8831	26-DEC-12	Kenneth Faried	54.32618683001531393568147013782542113323	69.23076923076923076923076923076923076923	14.904582400753916833549299092943809636	72
8834	26-DEC-12	Ty Lawson	44.4277108433734939759036144578313253012	40	-4.4277108433734939759036144578313253012	66
8832	26-DEC-12	Andre Iguodala	47.12340799297321036451471234079929732104	33.33333333333333333333333333333333333333	-13.79007465963987703118137900746596398771	65
8835	26-DEC-12	Kosta Koufos	53.53535353535353535353535353535353535354	66.66666666666666666666666666666666666667	13.13131313131313131313131313131313131313	47
8833	26-DEC-12	Danilo Gallinari	42.19959266802443991853360488798370672098	60	17.80040733197556008146639511201629327902	60
8838	26-DEC-12	Andre Miller	50.53533190578158458244111349036402569593	28.57142857142857142857142857142857142857	-21.96390333435301315386968491893545426736	42
8836	26-DEC-12	Corey Brewer	42.90490341753343239227340267459138187221	56.25	13.34509658246656760772659732540861812779	45
8837	26-DEC-12	JaVale McGee	59.3621399176954732510288065843621399177	50	-9.3621399176954732510288065843621399177	41
9070	28-DEC-12	Darren Collison	47.52244762221483205853009644163618224144	45.45454545454545454545454545454545454545	-2.06790216766937751307555098709072769599	73
9069	28-DEC-12	O.J. Mayo	42.32343909928352098259979529170931422723	46.15384615384615384615384615384615384615	3.83040705456263286355405086213683961892	74
9071	28-DEC-12	Shawn Marion	50.60882800608828006088280060882800608828	37.5	-13.10882800608828006088280060882800608828	62
9072	28-DEC-12	Chris Kaman	52.2613065326633165829145728643216080402	42.85714285714285714285714285714285714286	-9.40416367552045944005743000717875089734	49
9076	28-DEC-12	Dirk Nowitzki	46.77307425399028452463566967383761276891	20	-26.77307425399028452463566967383761276891	44
9074	28-DEC-12	Vince Carter	40.65173116089613034623217922606924643585	37.5	-3.15173116089613034623217922606924643585	45
9103	28-DEC-12	Chris Paul	47.11538461538461538461538461538461538462	44.44444444444444444444444444444444444444	-2.67094017094017094017094017094017094018	67
9102	28-DEC-12	Blake Griffin	49.74301675977653631284916201117318435754	70	20.25698324022346368715083798882681564246	65
9105	28-DEC-12	Caron Butler	41.08405341712490180675569520816967792616	45.45454545454545454545454545454545454545	4.37049203742055273869885024637577661929	55
9106	28-DEC-12	Willie Green	41.64383561643835616438356164383561643836	66.66666666666666666666666666666666666667	25.02283105022831050228310502283105022831	40
9104	28-DEC-12	DeAndre Jordan	69.09482758620689655172413793103448275862	75	5.90517241379310344827586206896551724138	51
9109	28-DEC-12	Lamar Odom	38.86925795053003533568904593639575971731	100	61.13074204946996466431095406360424028269	43
9107	28-DEC-12	Jamal Crawford	41.49184149184149184149184149184149184149	27.27272727272727272727272727272727272727	-14.21911421911421911421911421911421911422	50
9108	28-DEC-12	Matt Barnes	42.6570266606416629010393131495707184817	40	-2.6570266606416629010393131495707184817	48
9238	29-DEC-12	Arron Afflalo	43.74801145402481705377028316894686605154	33.33333333333333333333333333333333333333	-10.41467812069148372043694983561353271821	76
9240	29-DEC-12	Nikola Vu�?ević	50.05759041695461875143976042386546878599	57.14285714285714285714285714285714285714	7.08526672590252410570309671899167407115	63
9243	29-DEC-12	J.J. Redick	46.56172328086164043082021541010770505385	16.66666666666666666666666666666666666667	-29.89505661419497376415354874344103838718	62
9239	29-DEC-12	Ishmael Smith	44.06047516198704103671706263498920086393	50	5.93952483801295896328293736501079913607	46
9331	29-DEC-12	Bradley Beal	44.86130059117780809458844929513415188722	33.33333333333333333333333333333333333333	-11.52796725784447476125511596180081855389	65
9330	29-DEC-12	Emeka Okafor	47.97891036906854130052724077328646748682	45.45454545454545454545454545454545454545	-2.52436491452308675507269531874101294137	66
9332	29-DEC-12	Nenê	52.64434740417273168364871421639980591946	36.36363636363636363636363636363636363636	-16.2807110405363680472850778527634422831	54
9329	29-DEC-12	Martell Webster	42.84164859002169197396963123644251626898	40	-2.84164859002169197396963123644251626898	60
9328	29-DEC-12	Garrett Temple	40.83885209713024282560706401766004415011	27.27272727272727272727272727272727272727	-13.56612482440297009833433674493277142284	76
9333	29-DEC-12	Kevin Seraphin	48.44903988183161004431314623338257016248	45.45454545454545454545454545454545454545	-2.99449442728615549885860077883711561703	60
9294	29-DEC-12	Sebastian Telfair	37.46312684365781710914454277286135693215	0	-37.46312684365781710914454277286135693215	53
9287	29-DEC-12	Luis Scola	46.40221402214022140221402214022140221402	61.53846153846153846153846153846153846154	15.13624751632131705932443939824013624752	78
9288	29-DEC-12	Jared Dudley	46.05695509309967141292442497261774370208	61.53846153846153846153846153846153846154	15.48150644536186704861403656584379475946	73
9291	29-DEC-12	Marcin Gortat	56.04431410883023786249592701205604431411	50	-6.04431410883023786249592701205604431411	61
9289	29-DEC-12	Shannon Brown	43.13725490196078431372549019607843137255	52.94117647058823529411764705882352941176	9.80392156862745098039215686274509803921	65
9208	29-DEC-12	Paul George	42.93577981651376146788990825688073394495	53.84615384615384615384615384615384615385	10.9103740296400846859562455892731122089	78
9211	29-DEC-12	Lance Stephenson	45.51838083436596447748864105741429161504	46.15384615384615384615384615384615384615	0.63546531948018936866520509643186223111	69
9210	29-DEC-12	David West	50.68493150684931506849315068493150684932	61.11111111111111111111111111111111111111	10.42617960426179604261796042617960426179	66
9209	29-DEC-12	George Hill	45.8802816901408450704225352112676056338	63.63636363636363636363636363636363636364	17.75608194622279129321382842509603072984	66
9212	29-DEC-12	Roy Hibbert	44.82919981282171268132896583996256434254	0	-44.82919981282171268132896583996256434254	53
9213	29-DEC-12	Gerald Green	40.74524098825435398946942081814499797489	27.27272727272727272727272727272727272727	-13.47251371552708126219669354541772524762	45
9199	29-DEC-12	Kemba Walker	41.90762298159969958693203154337213668795	46.66666666666666666666666666666666666667	4.75904368506696707973463512329452997872	73
9201	29-DEC-12	Gerald Henderson	43.55195283714075165806927044952100221076	60	16.44804716285924834193072955047899778924	59
9200	29-DEC-12	Hakim Warrick	40.83333333333333333333333333333333333333	44.44444444444444444444444444444444444444	3.61111111111111111111111111111111111111	56
9202	29-DEC-12	Bismack Biyombo	51.99335548172757475083056478405315614618	0	-51.99335548172757475083056478405315614618	52
9203	29-DEC-12	Michael Kidd-Gilchrist	47.25956566701137538779731127197518097208	78.57142857142857142857142857142857142857	31.31186290441719604077411729945339045649	45
9204	29-DEC-12	Ramon Sessions	41.96294441662493740610916374561842764146	11.11111111111111111111111111111111111111	-30.85183330551382629499805263450731653035	56
9205	29-DEC-12	Brendan Haywood	41.1042944785276073619631901840490797546	66.66666666666666666666666666666666666667	25.56237218813905930470347648261758691207	43
9206	29-DEC-12	Jeffery Taylor	41.60305343511450381679389312977099236641	100	58.39694656488549618320610687022900763359	40
9257	29-DEC-12	Joe Johnson	44.8313985627418463239358761746821448314	46.15384615384615384615384615384615384615	1.32244759110430752221796997916400901475	75
9258	29-DEC-12	Deron Williams	42.52991452991452991452991452991452991453	41.66666666666666666666666666666666666667	-0.86324786324786324786324786324786324786	69
9260	29-DEC-12	Brook Lopez	51.14190402874005645368231973312804721581	65	13.85809597125994354631768026687195278419	63
9259	29-DEC-12	Gerald Wallace	43.84615384615384615384615384615384615385	16.66666666666666666666666666666666666667	-27.17948717948717948717948717948717948718	61
9261	29-DEC-12	Keith Bogans	39.71962616822429906542056074766355140187	33.33333333333333333333333333333333333333	-6.38629283489096573208722741433021806854	42
9262	29-DEC-12	Reggie Evans	46.35922330097087378640776699029126213592	20	-26.35922330097087378640776699029126213592	49
9219	29-DEC-12	Lou Williams	41.26604956703493580173186025679307255897	41.17647058823529411764705882352941176471	-0.08957897879964168408480143326366079426	79
9217	29-DEC-12	Jeff Teague	45.0728574956779451716473203260064213386	46.15384615384615384615384615384615384615	1.08098865816820867450652582783973250755	77
9220	29-DEC-12	Al Horford	52.56193693693693693693693693693693693694	76.92307692307692307692307692307692307692	24.36113998613998613998613998613998613998	72
9221	29-DEC-12	Kyle Korver	45.90163934426229508196721311475409836066	50	4.09836065573770491803278688524590163934	65
9218	29-DEC-12	Zaza Pachulia	48.36318715256331068560840024706609017912	63.63636363636363636363636363636363636364	15.27317648380032567802796338929754618452	64
9250	29-DEC-12	Kyrie Irving	46.36894824707846410684474123539232053422	31.25	-15.11894824707846410684474123539232053422	73
9253	29-DEC-12	Tyler Zeller	50.47732696897374701670644391408114558473	42.85714285714285714285714285714285714286	-7.62018411183088987384930105693828844187	64
9249	29-DEC-12	Tristan Thompson	52.38726790450928381962864721485411140584	45.45454545454545454545454545454545454545	-6.93272244996382927417410176030865686039	72
9252	29-DEC-12	Dion Waiters	41.79016004742145820983995257854179016005	25	-16.79016004742145820983995257854179016005	68
9251	29-DEC-12	Alonzo Gee	42.66917293233082706766917293233082706767	44.44444444444444444444444444444444444444	1.77527151211361737677527151211361737677	64
9254	29-DEC-12	C.J. Miles	41.80389221556886227544910179640718562874	73.33333333333333333333333333333333333333	31.52944111776447105788423153692614770459	56
9255	29-DEC-12	Luke Walton	41.98473282442748091603053435114503816794	50	8.01526717557251908396946564885496183206	49
9348	29-DEC-12	LeBron James	53.91818629866929521931986200098570724495	55	1.08181370133070478068013799901429275505	80
9350	29-DEC-12	Chris Bosh	49.59289415247964470762398223538119911177	35.71428571428571428571428571428571428571	-13.87860843819393042190969652109548482606	74
9352	29-DEC-12	Mario Chalmers	41.68278529980657640232108317214700193424	20	-21.68278529980657640232108317214700193424	57
9353	29-DEC-12	Ray Allen	45.70815450643776824034334763948497854077	16.66666666666666666666666666666666666667	-29.0414878397711015736766809728183118741	49
9351	29-DEC-12	Shane Battier	40.74074074074074074074074074074074074074	25	-15.74074074074074074074074074074074074074	56
9227	29-DEC-12	DeMar DeRozan	44.20608405134517320203973975734130473009	50	5.79391594865482679796026024265869526991	82
9228	29-DEC-12	Jose Calderon	46.44351464435146443514644351464435146444	60	13.55648535564853556485355648535564853556	54
9226	29-DEC-12	Ed Davis	57.82664941785252263906856403622250970246	63.63636363636363636363636363636363636364	5.80971421851111372456779960014112666118	63
9231	29-DEC-12	Amir Johnson	57.54536771728748806112702960840496657116	50	-7.54536771728748806112702960840496657116	61
9235	29-DEC-12	Alan Anderson	39.4509803921568627450980392156862745098	50	10.5490196078431372549019607843137254902	56
9232	29-DEC-12	Kyle Lowry	42.05763276970707311264586806382472017147	50	7.94236723029292688735413193617527982853	51
9233	29-DEC-12	Terrence Ross	42.42890084550345887778631821675634127594	60	17.57109915449654112221368178324365872406	46
9187	29-DEC-12	Greivis Vasquez	42.19653179190751445086705202312138728324	53.84615384615384615384615384615384615385	11.64962205424633170297910182303245887061	84
9191	29-DEC-12	Austin Rivers	42.01826881252718573292735972161809482384	0	-42.01826881252718573292735972161809482384	54
9188	29-DEC-12	Anthony Davis	51.40577507598784194528875379939209726444	36.36363636363636363636363636363636363636	-15.04213871235147830892511743575573362808	72
9189	29-DEC-12	Robin Lopez	52.68240343347639484978540772532188841202	57.14285714285714285714285714285714285714	4.46045370938074800735744941753525444512	54
9190	29-DEC-12	Lance Thomas	42.62607040913415794481446241674595623216	25	-17.62607040913415794481446241674595623216	41
9192	29-DEC-12	Ryan Anderson	42.18653489808523780111179740580605311921	42.85714285714285714285714285714285714286	0.67060795905761934174534545133680402365	59
9269	29-DEC-12	Ty Lawson	44.4277108433734939759036144578313253012	14.28571428571428571428571428571428571429	-30.14199655765920826161790017211703958691	65
9267	29-DEC-12	Andre Iguodala	47.12340799297321036451471234079929732104	50	2.87659200702678963548528765920070267896	75
9268	29-DEC-12	Danilo Gallinari	42.19959266802443991853360488798370672098	25	-17.19959266802443991853360488798370672098	63
9271	29-DEC-12	Kenneth Faried	54.32618683001531393568147013782542113323	71.42857142857142857142857142857142857143	17.1023845985561146357471012907460074382	58
9270	29-DEC-12	Kosta Koufos	53.53535353535353535353535353535353535354	66.66666666666666666666666666666666666667	13.13131313131313131313131313131313131313	51
9273	29-DEC-12	Andre Miller	50.53533190578158458244111349036402569593	40	-10.53533190578158458244111349036402569593	53
9272	29-DEC-12	Corey Brewer	42.90490341753343239227340267459138187221	50	7.09509658246656760772659732540861812779	52
9316	29-DEC-12	Chandler Parsons	47.79336298323640095791994526171741361615	38.46153846153846153846153846153846153846	-9.33182452169793941945840680017895207769	78
9318	29-DEC-12	James Harden	44.30111038536903984323971260613977792293	35.29411764705882352941176470588235294118	-9.00699273831021631382794790025742498175	72
9319	29-DEC-12	Jeremy Lin	44.35813573180703188879803761242845461979	37.5	-6.85813573180703188879803761242845461979	60
9317	29-DEC-12	Marcus Morris	43.22580645161290322580645161290322580645	64.28571428571428571428571428571428571429	21.05990783410138248847926267281105990784	62
9320	29-DEC-12	Omer Asik	53.45581802274715660542432195975503062117	50	-3.45581802274715660542432195975503062117	45
9321	29-DEC-12	Toney Douglas	39.78947368421052631578947368421052631579	46.15384615384615384615384615384615384615	6.36437246963562753036437246963562753036	61
9371	29-DEC-12	Jrue Holiday	45.7446808510638297872340425531914893617	56.52173913043478260869565217391304347826	10.77705827937095282146160962072155411656	81
9373	29-DEC-12	Thaddeus Young	48.8172043010752688172043010752688172043	53.33333333333333333333333333333333333333	4.51612903225806451612903225806451612903	71
9372	29-DEC-12	Evan Turner	43.43612334801762114537444933920704845815	28.57142857142857142857142857142857142857	-14.86469477658904971680302076777847702958	68
9374	29-DEC-12	Lavoy Allen	49.08789386401326699834162520729684908789	44.44444444444444444444444444444444444444	-4.64344941956882255389718076285240464345	61
9378	29-DEC-12	Dorell Wright	40.0990099009900990099009900990099009901	14.28571428571428571428571428571428571429	-25.81329561527581329561527581329561527581	44
9377	29-DEC-12	Nick Young	41.15308151093439363817097415506958250497	44.44444444444444444444444444444444444444	3.29136293351005080627347028937486193947	50
9401	29-DEC-12	Klay Thompson	46.21107266435986159169550173010380622837	44.44444444444444444444444444444444444444	-1.76662821991541714725105728565936178393	65
9399	29-DEC-12	Stephen Curry	47.6571619142904785726196431549107887277	61.53846153846153846153846153846153846154	13.88129962417105988891881838355074973384	74
9400	29-DEC-12	David Lee	52.51396648044692737430167597765363128492	66.66666666666666666666666666666666666667	14.15270018621973929236499068901303538175	70
9402	29-DEC-12	Harrison Barnes	45.14666666666666666666666666666666666667	83.33333333333333333333333333333333333333	38.18666666666666666666666666666666666666	42
9404	29-DEC-12	Jarrett Jack	42.7398444252376836646499567847882454624	42.85714285714285714285714285714285714286	0.11729843190517347820718607235461168046	66
9405	29-DEC-12	Carl Landry	54.21558164354322305229455709711846318036	25	-29.21558164354322305229455709711846318036	51
9381	29-DEC-12	Damian Lillard	43.19555628165332462016010455807874530306	44.44444444444444444444444444444444444444	1.24888816279111982428433988636569914138	76
9380	29-DEC-12	Nicolas Batum	42.62626262626262626262626262626262626263	35.29411764705882352941176470588235294118	-7.33214497920380273321449792038027332145	77
9382	29-DEC-12	LaMarcus Aldridge	48.53593611357586512866015971606033717835	53.84615384615384615384615384615384615385	5.3102177325779810251859941300935089755	62
9383	29-DEC-12	J.J. Hickson	53.44506517690875232774674115456238361266	63.63636363636363636363636363636363636364	10.19129845945488403588962248180125275098	52
9386	29-DEC-12	Will Barton	43.11889250814332247557003257328990228013	0	-43.11889250814332247557003257328990228013	41
9413	30-DEC-12	Brandon Jennings	38.86323268206039076376554174067495559503	25	-13.86323268206039076376554174067495559503	80
9412	30-DEC-12	Monta Ellis	44.29967426710097719869706840390879478827	54.54545454545454545454545454545454545455	10.24578027835356825584838614154575066628	78
9414	30-DEC-12	Luc Richard Mbah a Moute	44.17831004657351962741184298070525615436	33.33333333333333333333333333333333333333	-10.84497671324018629407850964737192282103	54
9416	30-DEC-12	Larry Sanders	49.33530280649926144756277695716395864106	50	0.66469719350073855243722304283604135894	52
9415	30-DEC-12	Marquis Daniels	34.58333333333333333333333333333333333333	33.33333333333333333333333333333333333333	-1.25	45
9417	30-DEC-12	Mike Dunleavy	43.13137372525494901019796040791841631674	42.85714285714285714285714285714285714286	-0.27423086811209186734081755077555917388	54
9418	30-DEC-12	Ersan Ilyasova	44.88355681016231474947071277346506704305	75	30.11644318983768525052928722653493295695	41
9458	30-DEC-12	Jason Terry	41.44645340751043115438108484005563282337	58.33333333333333333333333333333333333333	16.88687992582290217895224849327770050996	73
9464	30-DEC-12	Courtney Lee	45.98408104196816208393632416787264833575	0	-45.98408104196816208393632416787264833575	61
9460	30-DEC-12	Paul Pierce	42.4836601307189542483660130718954248366	53.33333333333333333333333333333333333333	10.84967320261437908496732026143790849673	58
9459	30-DEC-12	Kevin Garnett	46.30053394355453852021357742181540808543	53.84615384615384615384615384615384615385	7.54561990259930763363257642433843806842	51
9462	30-DEC-12	Jeff Green	43.5682326621923937360178970917225950783	29.41176470588235294117647058823529411765	-14.15646795631004079484142650348730096065	65
9465	30-DEC-12	Brandon Bass	51.13268608414239482200647249190938511327	60	8.86731391585760517799352750809061488673	46
9463	30-DEC-12	Jared Sullinger	43.59351988217967599410898379970544918999	40	-3.59351988217967599410898379970544918999	48
9593	31-DEC-12	Tony Parker	49.43956376855498333838230839139654650106	69.23076923076923076923076923076923076923	19.79120546221424743084846083937268426817	59
9594	31-DEC-12	Tim Duncan	49.74619289340101522842639593908629441624	58.33333333333333333333333333333333333333	8.58714043993231810490693739424703891709	54
9595	31-DEC-12	Kawhi Leonard	49.38488576449912126537785588752196836555	80	30.61511423550087873462214411247803163445	51
9596	31-DEC-12	Tiago Splitter	55.40417801998183469573115349682107175295	71.42857142857142857142857142857142857143	16.02439340858959387569741793175035681848	49
9597	31-DEC-12	Danny Green	41.30094043887147335423197492163009404389	100	58.69905956112852664576802507836990595611	43
9598	31-DEC-12	Stephen Jackson	36.80555555555555555555555555555555555556	16.66666666666666666666666666666666666667	-20.13888888888888888888888888888888888889	51
9601	31-DEC-12	Manu Ginóbili	43.05386796273795058728230052652895909275	75	31.94613203726204941271769947347104090725	45
9689	01-JAN-13	Jeff Teague	45.0728574956779451716473203260064213386	25	-20.0728574956779451716473203260064213386	74
9691	01-JAN-13	Lou Williams	41.26604956703493580173186025679307255897	30.76923076923076923076923076923076923077	-10.4968187978041665709626294875623033282	69
9688	01-JAN-13	Al Horford	52.56193693693693693693693693693693693694	58.82352941176470588235294117647058823529	6.26159247482776894541600423953365129835	72
9692	01-JAN-13	Kyle Korver	45.90163934426229508196721311475409836066	50	4.09836065573770491803278688524590163934	57
9690	01-JAN-13	Josh Smith	42.87719298245614035087719298245614035088	55	12.12280701754385964912280701754385964912	60
9694	01-JAN-13	John Jenkins	43.76731301939058171745152354570637119114	75	31.23268698060941828254847645429362880886	43
9852	02-JAN-13	Darren Collison	47.52244762221483205853009644163618224144	44.44444444444444444444444444444444444444	-3.078003177770387614085651997191737797	79
9851	02-JAN-13	O.J. Mayo	42.32343909928352098259979529170931422723	57.14285714285714285714285714285714285714	14.81941804357362187454306185114782862991	82
9853	02-JAN-13	Vince Carter	40.65173116089613034623217922606924643585	31.25	-9.40173116089613034623217922606924643585	66
9854	02-JAN-13	Shawn Marion	50.60882800608828006088280060882800608828	25	-25.60882800608828006088280060882800608828	62
9855	02-JAN-13	Chris Kaman	52.2613065326633165829145728643216080402	46.15384615384615384615384615384615384615	-6.10746037881716273676072671047545419405	54
9856	02-JAN-13	Dirk Nowitzki	46.77307425399028452463566967383761276891	46.66666666666666666666666666666666666667	-0.10640758732361785796900300717094610224	46
9809	02-JAN-13	Bradley Beal	44.86130059117780809458844929513415188722	40	-4.86130059117780809458844929513415188722	63
9813	02-JAN-13	Martell Webster	42.84164859002169197396963123644251626898	0	-42.84164859002169197396963123644251626898	45
9811	02-JAN-13	Emeka Okafor	47.97891036906854130052724077328646748682	33.33333333333333333333333333333333333333	-14.64557703573520796719390743995313415349	49
9810	02-JAN-13	Nenê	52.64434740417273168364871421639980591946	46.15384615384615384615384615384615384615	-6.49050125032657783749486806255365207331	50
9812	02-JAN-13	Garrett Temple	40.83885209713024282560706401766004415011	0	-40.83885209713024282560706401766004415011	45
9816	02-JAN-13	Shelvin Mack	44.4742129939718687206965840589417280643	33.33333333333333333333333333333333333333	-11.14087966063853538736325072560839473097	51
9815	02-JAN-13	Kevin Seraphin	48.44903988183161004431314623338257016248	61.53846153846153846153846153846153846154	13.08942165662992841722531530507896829906	56
9814	02-JAN-13	Jordan Crawford	42.12629896083133493205435651478816946443	46.66666666666666666666666666666666666667	4.54036770583533173461231015187849720224	59
9768	02-JAN-13	DeMarcus Cousins	46.98564593301435406698564593301435406699	41.17647058823529411764705882352941176471	-5.80917534477905994933858710948494230228	70
9766	02-JAN-13	Jason Thompson	49.09365558912386706948640483383685800604	50	0.90634441087613293051359516616314199396	69
9769	02-JAN-13	John Salmons	39.26453143534994068801897983392645314353	50	10.73546856465005931198102016607354685647	60
9770	02-JAN-13	Isaiah Thomas	43.03278688524590163934426229508196721311	37.5	-5.53278688524590163934426229508196721311	45
9767	02-JAN-13	Francisco Garcia	37.21881390593047034764826175869120654397	46.15384615384615384615384615384615384615	8.93503224791568349850558439515494730218	58
9773	02-JAN-13	James Johnson	48.68632707774798927613941018766756032172	33.33333333333333333333333333333333333333	-15.35299374441465594280607685433422698839	41
9771	02-JAN-13	Aaron Brooks	41.79419525065963060686015831134564643799	60	18.20580474934036939313984168865435356201	51
9787	02-JAN-13	Nicolas Batum	42.62626262626262626262626262626262626263	33.33333333333333333333333333333333333333	-9.2929292929292929292929292929292929293	75
9785	02-JAN-13	Damian Lillard	43.19555628165332462016010455807874530306	46.15384615384615384615384615384615384615	2.95828987219282922599374159576740854309	77
9786	02-JAN-13	LaMarcus Aldridge	48.53593611357586512866015971606033717835	58.33333333333333333333333333333333333333	9.79739721975746820467317361727299615498	73
9789	02-JAN-13	Wesley Matthews	42.23635400105988341282458929517753047165	57.14285714285714285714285714285714285714	14.90650314179725944431826784767961238549	57
9788	02-JAN-13	J.J. Hickson	53.44506517690875232774674115456238361266	25	-28.44506517690875232774674115456238361266	52
9873	02-JAN-13	Greivis Vasquez	42.19653179190751445086705202312138728324	40	-2.19653179190751445086705202312138728324	74
9874	02-JAN-13	Anthony Davis	51.40577507598784194528875379939209726444	36.36363636363636363636363636363636363636	-15.04213871235147830892511743575573362808	63
9875	02-JAN-13	Robin Lopez	52.68240343347639484978540772532188841202	50	-2.68240343347639484978540772532188841202	44
9879	02-JAN-13	Ryan Anderson	42.18653489808523780111179740580605311921	40	-2.18653489808523780111179740580605311921	61
9883	02-JAN-13	Roger Mason	40.15748031496062992125984251968503937008	0	-40.15748031496062992125984251968503937008	41
9983	02-JAN-13	Chris Paul	47.11538461538461538461538461538461538462	50	2.88461538461538461538461538461538461538	73
9984	02-JAN-13	Blake Griffin	49.74301675977653631284916201117318435754	18.18181818181818181818181818181818181818	-31.56119857795835449466734382935500253936	63
9985	02-JAN-13	DeAndre Jordan	69.09482758620689655172413793103448275862	33.33333333333333333333333333333333333333	-35.76149425287356321839080459770114942529	48
9987	02-JAN-13	Jamal Crawford	41.49184149184149184149184149184149184149	47.05882352941176470588235294117647058824	5.56698203757027286439051144933497874675	63
9982	02-JAN-13	Matt Barnes	42.6570266606416629010393131495707184817	57.14285714285714285714285714285714285714	14.48583048221547995610354399328642437544	67
9988	02-JAN-13	Lamar Odom	38.86925795053003533568904593639575971731	50	11.13074204946996466431095406360424028269	43
9943	02-JAN-13	Evan Turner	43.43612334801762114537444933920704845815	37.5	-5.93612334801762114537444933920704845815	75
9940	02-JAN-13	Jrue Holiday	45.7446808510638297872340425531914893617	37.5	-8.2446808510638297872340425531914893617	78
9941	02-JAN-13	Thaddeus Young	48.8172043010752688172043010752688172043	60	11.1827956989247311827956989247311827957	72
9944	02-JAN-13	Jason Richardson	39.17274939172749391727493917274939172749	50	10.82725060827250608272506082725060827251	46
9942	02-JAN-13	Lavoy Allen	49.08789386401326699834162520729684908789	45.45454545454545454545454545454545454545	-3.63334840946781245288707975275139454244	53
9946	02-JAN-13	Spencer Hawes	44.18040737148399612027158098933074684772	27.27272727272727272727272727272727272727	-16.90768009875672339299885371660347412045	51
9945	02-JAN-13	Dorell Wright	40.0990099009900990099009900990099009901	66.66666666666666666666666666666666666667	26.56765676567656765676567656765676567657	53
10007	03-JAN-13	Tony Parker	49.43956376855498333838230839139654650106	45.45454545454545454545454545454545454545	-3.98501831400952879292776293685109195561	60
10006	03-JAN-13	Tim Duncan	49.74619289340101522842639593908629441624	50	0.25380710659898477157360406091370558376	58
10008	03-JAN-13	Danny Green	41.30094043887147335423197492163009404389	37.5	-3.80094043887147335423197492163009404389	51
10004	03-JAN-13	Kawhi Leonard	49.38488576449912126537785588752196836555	37.5	-11.88488576449912126537785588752196836555	54
10005	03-JAN-13	Tiago Splitter	55.40417801998183469573115349682107175295	25	-30.40417801998183469573115349682107175295	46
10010	03-JAN-13	Manu Ginóbili	43.05386796273795058728230052652895909275	20	-23.05386796273795058728230052652895909275	51
10009	03-JAN-13	Boris Diaw	50.6973923590054578532443905397210430564	50	-0.6973923590054578532443905397210430564	49
10028	03-JAN-13	Alexey Shved	35.97206053550640279394644935972060535506	53.84615384615384615384615384615384615385	17.87409331064744335989970448643324079879	70
10027	03-JAN-13	Luke Ridnour	43.71754932502596053997923156801661474559	42.85714285714285714285714285714285714286	-0.86040646788310339712208871087375760273	68
10029	03-JAN-13	Andrei Kirilenko	51.81644359464627151051625239005736137667	44.44444444444444444444444444444444444444	-7.37199915020182706607180794561291693223	63
10031	03-JAN-13	Kevin Love	44.2726081258191349934469200524246395806	30.76923076923076923076923076923076923077	-13.50337735658836576267768928319387034983	54
10030	03-JAN-13	Nikola Pekovic	50.74515648286140089418777943368107302534	44.44444444444444444444444444444444444444	-6.3007120384169564497433349892366285809	59
10033	03-JAN-13	Jose Barea	42.77839029768467475192943770672546857773	60	17.22160970231532524807056229327453142227	45
10032	03-JAN-13	Dante Cunningham	46.55870445344129554655870445344129554656	40	-6.55870445344129554655870445344129554656	45
10378	05-JAN-13	C.J. Miles	41.80389221556886227544910179640718562874	28.57142857142857142857142857142857142857	-13.23246364414029084687767322497861420017	65
10374	05-JAN-13	Kyrie Irving	46.36894824707846410684474123539232053422	41.66666666666666666666666666666666666667	-4.70228158041179744017807456872565386755	79
