SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_FT_ATT_PER36	FT_ATT_PER36	CHANGE_IN_FTAP36	COMBINED_MINUTES
81528	21-NOV-15	Ersan Ilyasova	2.99875466998754669987546699875466998755	4.36363636363636363636363636363636363636	1.36488169364881693648816936488169364881	52
81531	21-NOV-15	Stanley Johnson	2.15869170199878861296184130829800121139	0	-2.15869170199878861296184130829800121139	40
81584	21-NOV-15	Kawhi Leonard	4.46893544871018529732348310524403536393	7.2	2.73106455128981470267651689475596463607	77
81587	21-NOV-15	Danny Green	1.15565819861431870669745958429561200924	0	-1.15565819861431870669745958429561200924	61
81586	21-NOV-15	Tony Parker	3.82754841066861527219583485568140299598	6.75	2.92245158933138472780416514431859700402	64
81585	21-NOV-15	Tim Duncan	4.74658480429777436684574059861857252494	0	-4.74658480429777436684574059861857252494	55
81590	21-NOV-15	Patrick Mills	1.77254641909814323607427055702917771883	0	-1.77254641909814323607427055702917771883	42
81538	21-NOV-15	Carmelo Anthony	5.70647717955725608089641978682700191309	5.76	0.05352282044274391910358021317299808691	60
81539	21-NOV-15	Robin Lopez	2.63646360237519243457224543655157246536	4.32	1.68353639762480756542775456344842753464	58
81537	21-NOV-15	Jose Calderon	0.9143502187103146606462537039650063496548	2.18181818181818181818181818181818181818	1.26746796310786715753556447785317546853	63
81536	21-NOV-15	Arron Afflalo	3.14042553191489361702127659574468085106	2.05714285714285714285714285714285714286	-1.0832826747720364741641337386018237082	64
81535	21-NOV-15	Kristaps Porziņģis	4.69337217771303714493809176984705025492	6	1.30662782228696285506190823015294974508	62
81541	21-NOV-15	Lance Thomas	2.32147937411095305832147937411095305832	3	0.67852062588904694167852062588904694168	44
81540	21-NOV-15	Langston Galloway	1.824	4.5	2.676	44
81834	23-NOV-15	P.J. Tucker	1.98779424585876198779424585876198779424	0	-1.98779424585876198779424585876198779424	70
81832	23-NOV-15	Brandon Knight	4.22017844886753603294440631434454358271	1.89473684210526315789473684210526315789	-2.32544160676227287504966947223928042482	75
81833	23-NOV-15	Markieff Morris	3.44149459193706981317600786627335299902	2.11764705882352941176470588235294117647	-1.32384753311354040141130198392041182255	70
81838	23-NOV-15	Mirza Teletović	2.18054256314312441534144059869036482694	0	-2.18054256314312441534144059869036482694	47
81837	23-NOV-15	T.J. Warren	2.90084439083232810615199034981905910736	2.76923076923076923076923076923076923077	-0.13161362160155887538275958058828987659	47
81835	23-NOV-15	Devin Booker	5.39277413902387492076906824424255229242	0	-5.39277413902387492076906824424255229242	40
81858	23-NOV-15	Russell Westbrook	8.1643146067415730337078651685393258427	13.33333333333333333333333333333333333333	5.16901872659176029962546816479400749063	64
81861	23-NOV-15	André Roberson	1.44915254237288135593220338983050847458	0	-1.44915254237288135593220338983050847458	49
81859	23-NOV-15	Serge Ibaka	2.24462082815339007363488572248254757579	0	-2.24462082815339007363488572248254757579	57
81862	23-NOV-15	Dion Waiters	3.3477707006369426751592356687898089172	2.48275862068965517241379310344827586207	-0.86501207994728750274544256534153305513	58
81860	23-NOV-15	Steven Adams	3.98633646456020495303159692570452604611	3.13043478260869565217391304347826086957	-0.85590168195150930085768388222626517654	48
81865	23-NOV-15	Anthony Morrow	1.86579869804707060590886329494241362043	0	-1.86579869804707060590886329494241362043	43
81863	23-NOV-15	Enes Kanter	4.43450648319661286054511775602011114051	0	-4.43450648319661286054511775602011114051	44
82024	25-NOV-15	Bradley Beal	3.77694108069604151826600183168820596316	1.89473684210526315789473684210526315789	-1.88220423859077836037126498958294280527	73
82025	25-NOV-15	John Wall	5.39759954277005143836921318346351686035	0	-5.39759954277005143836921318346351686035	67
82027	25-NOV-15	Otto Porter	1.85497259201252936570086139389193422083	0	-1.85497259201252936570086139389193422083	52
82026	25-NOV-15	Marcin Gortat	2.86132831832129070573097099871325348906	6.96774193548387096774193548387096774194	4.10641361716258026201096448515771425288	55
82029	25-NOV-15	Gary Neal	3.02784222737819025522041763341067285383	2.57142857142857142857142857142857142857	-0.45641365594961882664898906198210142526	57
82030	25-NOV-15	Jared Dudley	1.73259361997226074895977808599167822469	6	4.26740638002773925104022191400832177531	51
82031	25-NOV-15	Nenê	5.66173942935716741148160880027500859402	8.47058823529411764705882352941176470588	2.80884880593695023557721472913675611186	40
82077	25-NOV-15	Avery Bradley	1.78298839574111735853571001315946883599	0	-1.78298839574111735853571001315946883599	67
82076	25-NOV-15	Isaiah Thomas	6.93064974841391380441916429665281120105	3.69230769230769230769230769230769230769	-3.23834205610622149672685660434511889336	66
82079	25-NOV-15	Jae Crowder	2.86152685196830587347503458684442208527	2.66666666666666666666666666666666666667	-0.1948601853016392068083679201777554186	53
82080	25-NOV-15	Amir Johnson	2.47135605511240029006526468455402465555	0	-2.47135605511240029006526468455402465555	47
82078	25-NOV-15	Jared Sullinger	3.29572375025095362377032724352539650672	0	-3.29572375025095362377032724352539650672	53
82081	25-NOV-15	Evan Turner	2.58871460582603381544102668567936443267	4	1.41128539417396618455897331432063556733	62
82167	25-NOV-15	Kyle Korver	1.15001079214331966328512842650550399309	2	0.84998920785668033671487157349449600691	69
82170	25-NOV-15	Paul Millsap	5.53246753246753246753246753246753246753	12.375	6.84253246753246753246753246753246753247	64
82168	25-NOV-15	Al Horford	2.37435233160621761658031088082901554404	5.29411764705882352941176470588235294118	2.91976531545260591283145382505333739714	61
82171	25-NOV-15	Thabo Sefolosha	1.49802890932982917214191852825229960578	0	-1.49802890932982917214191852825229960578	58
82169	25-NOV-15	Jeff Teague	4.59119615420869073428221321519464605524	7.41176470588235294117647058823529411765	2.82056855167366220689425737304064806241	60
82210	25-NOV-15	Deron Williams	3.77556606120925603383926349838268225927	0	-3.77556606120925603383926349838268225927	70
82211	25-NOV-15	Wesley Matthews	2.72974936432982201235016345804576825282	0	-2.72974936432982201235016345804576825282	69
