SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_POINTS_PER36	POINTS_PER36	CHANGE_IN_PP36	COMBINED_MINUTES
75521	04-APR-15	Aaron Gordon	16.37099080694586312563840653728294177732	12.41379310344827586206896551724137931035	-3.95719770349758726356944102004156246697	59
75522	04-APR-15	Willie Green	12.45549738219895287958115183246073298429	14.4	1.94450261780104712041884816753926701571	42
75524	04-APR-15	Michael Carter-Williams	14.65435824605006213385407420557429433694	8.47058823529411764705882352941176470588	-6.18377001075594448679525067616252963106	69
75525	04-APR-15	Khris Middleton	17.24684431977559607293127629733520336606	15.88235294117647058823529411764705882353	-1.36449137859912548469598217968814454253	68
75526	04-APR-15	Giannis Antetokounmpo	18.79858030168589174800354924578527062999	10.28571428571428571428571428571428571429	-8.5128660159716060337178349600709849157	55
75527	04-APR-15	Ersan Ilyasova	16.80199252801992528019925280199252801992	24	7.19800747198007471980074719800747198008	53
75528	04-APR-15	Zaza Pachulia	12.01703738760056791292001893043066729768	6.26086956521739130434782608695652173913	-5.75616782238317660857219284347414555855	53
75529	04-APR-15	O.J. Mayo	15.32262332262332262332262332262332262332	15.75	0.42737667737667737667737667737667737668	61
75530	04-APR-15	John Henson	13.94577685088633993743482794577685088634	14.4	0.45422314911366006256517205422314911366	42
75531	04-APR-15	Jared Dudley	11.39916782246879334257975034674063800277	11.45454545454545454545454545454545454546	0.05537763207666120287479510780481654269	45
75546	04-APR-15	Randy Foye	12.88988764044943820224719101123595505618	14.4	1.51011235955056179775280898876404494382	55
75547	04-APR-15	Kenneth Faried	16.61865407319952774498229043683589138135	10.58823529411764705882352941176470588235	-6.030418779081880686158761025071185499	55
75548	04-APR-15	Wilson Chandler	16.03910614525139664804469273743016759776	18	1.96089385474860335195530726256983240224	62
75549	04-APR-15	J.J. Hickson	16.03284902084649399873657612128869235629	10.5	-5.53284902084649399873657612128869235629	48
75552	04-APR-15	Jusuf Nurkic	17.68286171916711158569140416444207154298	16.36363636363636363636363636363636363636	-1.31922535553074794932776780080570790662	48
75553	04-APR-15	Will Barton	16.06448583502895601815620597902645171388	16.2	0.13551416497104398184379402097354828612	46
75576	04-APR-15	Tyreke Evans	19.05017779533781114184116949822204662189	19.89473684210526315789473684210526315789	0.844559046767452016053567343883216536	76
75577	04-APR-15	Anthony Davis	24.22038980509745127436281859070464767616	18.48648648648648648648648648648648648649	-5.73390331861096478787633210421816118967	72
75578	04-APR-15	Eric Gordon	17.81407218374043018592781625956981407218	22	4.18592781625956981407218374043018592782	67
75579	04-APR-15	Omer Asik	10.48518111964873765093304061470911086718	3.85714285714285714285714285714285714286	-6.62803826250588050807589775756625372432	62
75580	04-APR-15	Quincy Pondexter	11.49019607843137254901960784313725490196	4	-7.49019607843137254901960784313725490196	56
75581	04-APR-15	Norris Cole	10.98524404086265607264472190692395005675	14.4	3.41475595913734392735527809307604994325	42
75586	04-APR-15	Nicolas Batum	13.36960567124501550731058927780239255649	6.81081081081081081081081081081081081081	-6.55879486043420469649977846699158174568	64
75587	04-APR-15	LaMarcus Aldridge	22.3910859439218193442323499863001187323	20.43243243243243243243243243243243243243	-1.95865351148938691179991755386768629987	66
75588	04-APR-15	Damian Lillard	22.58127138197151722491845015514360728777	19.54285714285714285714285714285714285714	-3.03841423911437436777559301228646443063	63
75589	04-APR-15	Arron Afflalo	15.21433370660694288913773796192609182531	5.45454545454545454545454545454545454545	-9.75978825206148834368319250738063727986	65
75590	04-APR-15	Robin Lopez	13.71673630965471739608533098746426215087	11.07692307692307692307692307692307692308	-2.63981323273164047300840791054118522779	51
75591	04-APR-15	C.J. McCollum	20.95090590298071303331385154880187025131	13.84615384615384615384615384615384615385	-7.10475205682686687946769770264802409746	53
75630	05-APR-15	Udonis Haslem	8.02166847237269772481040086673889490791	10	1.97833152762730227518959913326110509209	50
75631	05-APR-15	Goran Dragić	18.6086956521739130434782608695652173913	15.42857142857142857142857142857142857143	-3.18012422360248447204968944099378881987	71
75632	05-APR-15	Dwyane Wade	21.78483628848036549548569563798542369194	28.58823529411764705882352941176470588235	6.80339900563728156333783377377928219041	69
75633	05-APR-15	Luol Deng	14.54808928362743952319738226013789879631	3.7241379310344827586206896551724137931	-10.82395135259295676457669260496548500321	67
75634	05-APR-15	Henry Walker	10.07707910750507099391480730223123732252	3.78947368421052631578947368421052631579	-6.28760542329454467812533361802071100673	40
75635	05-APR-15	James Ennis	11.57309184993531694695989650711513583441	21.85714285714285714285714285714285714286	10.28405100720754019589724635002772130845	46
75636	05-APR-15	Mario Chalmers	12.62293762575452716297786720321931589537	2.66666666666666666666666666666666666667	-9.9562709590878604963112005365526492287	52
75653	05-APR-15	Stephen Curry	25.92098723112520353072242694318279201303	28.8	2.87901276887479646927757305681720798697	57
75654	05-APR-15	Harrison Barnes	15.34929145921103025660666411336652623516	5.14285714285714285714285714285714285714	-10.20643431635388739946380697050938337802	56
75655	05-APR-15	Draymond Green	12.39970854585198292911418757156240241491	8	-4.39970854585198292911418757156240241491	57
75656	05-APR-15	Klay Thompson	21.42785987049643035032375892412419060269	9	-12.42785987049643035032375892412419060269	52
75658	05-APR-15	Andre Iguodala	10.61543320349510474786819665227918728287	14.4	3.78456679650489525213180334772081271713	53
75659	05-APR-15	Leandro Barbosa	15.22594142259414225941422594142259414226	18	2.77405857740585774058577405857740585774	46
75678	05-APR-15	Nerlens Noel	12.992092020129403306973400431344356578	13.62162162162162162162162162162162162162	0.62952960149221831464822119027726504362	48
75679	05-APR-15	Ishmael Smith	14.28143712574850299401197604790419161677	19.125	4.84356287425149700598802395209580838323	65
75680	05-APR-15	Furkan Aldemir	5.85365853658536585365853658536585365854	4.96551724137931034482758620689655172414	-0.8881412952060555088309503784693019344	58
75681	05-APR-15	Robert Covington	15.59780621572212065813528336380255941499	17.37931034482758620689655172413793103448	1.78150412910546554876126836033537161949	59
75682	05-APR-15	Jerami Grant	12.59651387992253066494512588766946417043	5.33333333333333333333333333333333333333	-7.2631805465891973316117925543361308371	56
75683	05-APR-15	Hollis Thompson	11.21832317713805421306997268333683546964	23.53846153846153846153846153846153846154	12.3201383613234842484684888551247029919	50
75697	05-APR-15	Rudy Gobert	12.88573193329215565163681284743668931439	9.47368421052631578947368421052631578948	-3.41204772276583986216312863691037352491	76
75698	05-APR-15	Dante Exum	10.05294619982920580700256191289496157131	8	-2.05294619982920580700256191289496157131	71
75699	05-APR-15	Rodney Hood	16.87682333873581847649918962722852512156	26.47058823529411764705882352941176470588	9.59376489655829917055963390218323958432	63
75700	05-APR-15	Gordon Hayward	19.16092673763306199123356293049467752035	9	-10.16092673763306199123356293049467752035	59
75701	05-APR-15	Derrick Favors	16.66552079752492265383293227913372292884	24.75	8.08447920247507734616706772086627707116	52
75702	05-APR-15	Trevor Booker	11.94747081712062256809338521400778210117	10.66666666666666666666666666666666666667	-1.2808041504539559014267185473411154345	48
75718	05-APR-15	Blake Griffin	22.36577857976860205922938116972720517992	20.90322580645161290322580645161290322581	-1.46255277331698915600357471811430195411	56
75719	05-APR-15	Matt Barnes	12.62381852551984877126654064272211720227	16.8	4.17618147448015122873345935727788279773	62
75720	05-APR-15	DeAndre Jordan	13.02441690962099125364431486880466472303	19.2	6.17558309037900874635568513119533527697	64
75721	05-APR-15	Chris Paul	19.86747720364741641337386018237082066869	8.4	-11.46747720364741641337386018237082066869	62
75722	05-APR-15	J.J. Redick	19.55100693298118190822053482997689006273	20.57142857142857142857142857142857142857	1.02042163844738952035089374145168136584	53
75723	05-APR-15	Austin Rivers	13.65608465608465608465608465608465608466	17.14285714285714285714285714285714285714	3.48677248677248677248677248677248677248	43
75901	08-APR-15	Kemba Walker	20.28993617207309609163242108944653318178	17.41935483870967741935483870967741935484	-2.87058133336341867227758237976911382694	70
75902	08-APR-15	Bismack Biyombo	8.72537960954446854663774403470715835141	7.2	-1.52537960954446854663774403470715835141	71
75903	08-APR-15	Gerald Henderson	15.77533644603131007964844822850865146938	11.57142857142857142857142857142857142857	-4.20390787460273865107701965708008004081	59
75904	08-APR-15	Marvin Williams	12.20562028786840301576422206991089787526	1.44	-10.76562028786840301576422206991089787526	65
75908	08-APR-15	Mo Williams	15.91773778920308483290488431876606683805	18	2.08226221079691516709511568123393316195	48
75955	08-APR-15	DeMarre Carroll	13.38870085915126269200728976828950794064	18.48648648648648648648648648648648648649	5.09778562733522379447919671819697854585	61
75956	08-APR-15	Al Horford	17.01295336787564766839378238341968911917	26.18181818181818181818181818181818181818	9.16886481394253414978803579839849269901	59
75957	08-APR-15	Jeff Teague	17.64539541898388160995381280045244603638	16.36363636363636363636363636363636363636	-1.28175905534751797359017643681608240002	58
75958	08-APR-15	Kyle Korver	12.63846319879127994819771206561623138355	9.81818181818181818181818181818181818182	-2.82028138060946176637953024743441320173	60
75959	08-APR-15	Mike Muscala	13.17647058823529411764705882352941176471	13.5	0.32352941176470588235294117647058823529	50
75960	08-APR-15	Mike Scott	16.7622276029055690072639225181598062954	23.22580645161290322580645161290322580645	6.46357884870733421854252909474341951105	57
76016	08-APR-15	Quincy Pondexter	11.49019607843137254901960784313725490196	14.14285714285714285714285714285714285714	2.65266106442577030812324929971988795518	62
76017	08-APR-15	Anthony Davis	24.22038980509745127436281859070464767616	15.42857142857142857142857142857142857143	-8.79181837652602270293424716213321910473	68
76018	08-APR-15	Tyreke Evans	19.05017779533781114184116949822204662189	13.33333333333333333333333333333333333333	-5.71684446200447780850783616488871328856	55
76019	08-APR-15	Eric Gordon	17.81407218374043018592781625956981407218	12	-5.81407218374043018592781625956981407218	61
76020	08-APR-15	Omer Asik	10.48518111964873765093304061470911086718	7.82608695652173913043478260869565217391	-2.65909416312699852049825800601345869327	41
76021	08-APR-15	Dante Cunningham	9.95510204081632653061224489795918367347	1.63636363636363636363636363636363636364	-8.31873840445269016697588126159554730983	40
76025	08-APR-15	Ryan Anderson	17.85465556396669190007570022710068130204	0	-17.85465556396669190007570022710068130204	44
76074	08-APR-15	Kawhi Leonard	20.0731500544992127891486011868717451859	20.57142857142857142857142857142857142857	0.49827851692935863942282738455682624267	59
76075	08-APR-15	Tim Duncan	17.66016884113584036838066001534919416731	7.71428571428571428571428571428571428571	-9.9458831268501260826663743010634798816	51
76076	08-APR-15	Tony Parker	17.83558640847643405188162221410303251735	37.38461538461538461538461538461538461544	19.54902897613895056350299317051235209809	42
76077	08-APR-15	Danny Green	12.36304849884526558891454965357967667436	13.84615384615384615384615384615384615385	1.48310534730858056493160419257416947949	43
76078	08-APR-15	Aron Baynes	12.83554592251422378759143863451639122189	11.52	-1.31554592251422378759143863451639122189	47
76079	08-APR-15	Boris Diaw	11.77788602045786653677545056015586945933	20	8.22211397954213346322454943984413054067	53
76087	08-APR-15	Jordan Clarkson	18.45924875974486180014174344436569808646	21.6	3.14075124025513819985825655563430191354	71
76088	08-APR-15	Jabari Brown	14.54364089775561097256857855361596009975	11.64705882352941176470588235294117647059	-2.89658207422619920786269620067478362916	58
76089	08-APR-15	Ryan Kelly	11.29949238578680203045685279187817258883	18.54545454545454545454545454545454545455	7.24596215966774342408860175357637286572	70
76090	08-APR-15	Wes Johnson	11.69781084561453712977536128201459436257	8.4	-3.29781084561453712977536128201459436257	70
76092	08-APR-15	Dwight Buycks	15.80869565217391304347826086956521739131	16.36363636363636363636363636363636363636	0.55494071146245059288537549407114624505	46
76093	08-APR-15	Ed Davis	12.28018551095474172397249320326243403167	17.41935483870967741935483870967741935484	5.13916932775493569538234550641498532317	54
76094	08-APR-15	Robert Sacre	10.03678606001936108422071636011616650532	13.84615384615384615384615384615384615385	3.80936778613448506962543748603767964853	48
76107	08-APR-15	Ben McLemore	13.34857510867815166639832555144099178876	15.15789473684210526315789473684210526316	1.8093196281639535967595691854011134744	55
76109	08-APR-15	Ray McCallum	11.69426751592356687898089171974522292994	3.27272727272727272727272727272727272727	-8.42154024319629415170816444701795020267	69
76110	08-APR-15	Jason Thompson	10.98210116731517509727626459143968871595	13.5	2.51789883268482490272373540856031128405	63
76111	08-APR-15	Omri Casspi	14.03180994564123213207167304207771290517	18.58064516129032258064516129032258064516	4.54883521564909044857348824824486773999	66
76112	08-APR-15	Derrick Williams	15.30165745856353591160220994475138121547	17.37931034482758620689655172413793103448	2.07765288626405029529434177938654981901	60
76113	08-APR-15	Andre Miller	11.62732919254658385093167701863354037267	5.76	-5.86732919254658385093167701863354037267	46
76128	08-APR-15	Markieff Morris	16.77876106194690265486725663716814159292	17.53846153846153846153846153846153846154	0.75970047651463580667120490129339686862	67
76129	08-APR-15	Brandan Wright	15.4143646408839779005524861878453038674	8.75675675675675675675675675675675675676	-6.65760788412722114379572943108854711064	65
76130	08-APR-15	Marcus Morris	15.34273147626029096650501860832299537612	12.70588235294117647058823529411764705882	-2.6368491233191144959167833142053483173	58
76131	08-APR-15	Eric Bledsoe	19.74	15.27272727272727272727272727272727272727	-4.46727272727272727272727272727272727273	59
76132	08-APR-15	P.J. Tucker	9.673931996512641673931996512641673932	7.44827586206896551724137931034482758621	-2.22565613444367615669061720229684634579	57
76133	08-APR-15	Gerald Green	17.79165205191160996141704665029814100316	36	18.20834794808839003858295334970185899684	52
76135	08-APR-15	Archie Goodwin	15.59083969465648854961832061068702290076	9.6	-5.99083969465648854961832061068702290076	40
76146	08-APR-15	Andrew Wiggins	19.32988624612202688728024819027921406412	25.46341463414634146341463414634146341464	6.13352838802431457613438595606224935052	80
76147	08-APR-15	Zach LaVine	17.3710361543122601494647545950313068067	17.05263157894736842105263157894736842105	-0.31840457536489172841212301608393838565	79
76148	08-APR-15	Kevin Martin	19.91489361702127659574468085106382978723	18	-1.91489361702127659574468085106382978723	78
76149	08-APR-15	Adreian Payne	11.52140077821011673151750972762645914397	7.71428571428571428571428571428571428571	-3.80711506392440244580322401334074485826	41
76150	08-APR-15	Justin Hamilton	12.86274509803921568627450980392156862745	8	-4.86274509803921568627450980392156862745	52
76151	08-APR-15	Chase Budinger	12.53980891719745222929936305732484076433	14.4	1.86019108280254777070063694267515923567	64
76169	09-APR-15	Pau Gasol	17.7927333705980994969256567915036333147	16.94117647058823529411764705882352941177	-0.85155690000986420280800973268010390293	68
76170	09-APR-15	Mike Dunleavy	12.43425076452599388379204892966360856269	13.5	1.06574923547400611620795107033639143731	54
76171	09-APR-15	Joakim Noah	10.32333954956247310285468368957108018936	3.85714285714285714285714285714285714286	-6.4661966924196159599975408324282230465	59
76173	09-APR-15	Taj Gibson	14.05546715162536940213684928392816549216	14.8235294117647058823529411764705882353	0.76806226013933648021609189254242274314	63
76174	09-APR-15	Aaron Brooks	15.7408610885458976441917140536149471974	21	5.2591389114541023558082859463850528026	50
76175	09-APR-15	Nikola Mirotić	18.09133192389006342494714587737843551797	19.05882352941176470588235294117647058823	0.96749160552170128093520706379803507026	44
76186	09-APR-15	Nicolas Batum	13.36960567124501550731058927780239255649	6.14634146341463414634146341463414634146	-7.22326420783038136096912586316824621503	70
76187	09-APR-15	Damian Lillard	22.58127138197151722491845015514360728777	18.94736842105263157894736842105263157895	-3.63390296091888564597108173409097570882	67
76188	09-APR-15	LaMarcus Aldridge	22.3910859439218193442323499863001187323	27.77142857142857142857142857142857142857	5.38034262750675208433907858512845269627	64
76189	09-APR-15	Arron Afflalo	15.21433370660694288913773796192609182531	10.66666666666666666666666666666666666667	-4.54766703994027622247107129525942515864	56
76190	09-APR-15	Robin Lopez	13.71673630965471739608533098746426215087	15.65217391304347826086956521739130434783	1.93543760338876086478423422992704219696	48
76191	09-APR-15	C.J. McCollum	20.95090590298071303331385154880187025131	19.74193548387096774193548387096774193548	-1.20897041910974529137836767783412831583	56
76469	11-APR-15	Langston Galloway	12.91636363636363636363636363636363636364	7.90243902439024390243902439024390243902	-5.01392461197339246119733924611973392462	76
76470	11-APR-15	Tim Hardaway Jr.	17.30598851517637407711238720262510254307	13.37142857142857142857142857142857142857	-3.9345599437478026485409586311965311145	60
76471	11-APR-15	Lance Thomas	10.35277382645803698435277382645803698435	2.18181818181818181818181818181818181818	-8.17095564463985516617095564463985516617	68
76472	11-APR-15	Jason Smith	14.48589125946317962835512732278045423262	15.09677419354838709677419354838709677419	0.61088293408520746841906622560664254157	58
76474	11-APR-15	Shane Larkin	10.51187335092348284960422163588390501319	6.54545454545454545454545454545454545454	-3.96641880546893739505876709042935955865	54
76475	11-APR-15	Quincy Acy	10.88743797336119091146513449986941760251	16.2	5.31256202663880908853486550013058239749	52
76476	11-APR-15	Lou Amundson	8.68396946564885496183206106870229007634	22	13.31603053435114503816793893129770992366	43
76478	11-APR-15	Victor Oladipo	18.853090651223259661978489540243470039	20.43243243243243243243243243243243243243	1.57934178120917277045394289218896239343	80
76479	11-APR-15	Elfrid Payton	13.46662546353522867737948084054388133498	6.81081081081081081081081081081081081081	-6.65581465272441786656867002973307052417	72
76480	11-APR-15	Tobias Harris	17.64815389388768228358672044678870617437	16.36363636363636363636363636363636363636	-1.28451753025131864722308408315234253801	65
76481	11-APR-15	Nikola Vu�?ević	18.09259259259259259259259259259259259259	13.09090909090909090909090909090909090909	-5.0016835016835016835016835016835016835	69
76483	11-APR-15	Willie Green	12.45549738219895287958115183246073298429	15.84	3.38450261780104712041884816753926701571	40
76484	11-APR-15	Aaron Gordon	16.37099080694586312563840653728294177732	0	-16.37099080694586312563840653728294177732	47
76488	11-APR-15	DeMar DeRozan	22.33432988810113607243529512257623643974	23.35135135135135135135135135135135135135	1.01702146325021527891605622877511491161	74
76489	11-APR-15	Kyle Lowry	18.04464039680352714246348856434279415817	12	-6.04464039680352714246348856434279415817	69
76490	11-APR-15	Tyler Hansbrough	12.08290909090909090909090909090909090909	2.4	-9.68290909090909090909090909090909090909	66
76493	11-APR-15	Patrick Patterson	11.15800836594251787882876804749696397247	10.7027027027027027027027027027027027027	-0.45530566323981517612606534479426126977	61
76494	11-APR-15	Lou Williams	20.90894941634241245136186770428015564202	34.8	13.89105058365758754863813229571984435798	57
76495	11-APR-15	Greivis Vasquez	14.27243284435130501047818632120403886455	17.28	3.00756715564869498952181367879596113545	51
76529	11-APR-15	Jeff Green	16.42225755166931637519872813990461049284	13.17073170731707317073170731707317073171	-3.25152584435224320446702082283143976113	77
76530	11-APR-15	Zach Randolph	18.51292489314064726236515367392631793202	19.38461538461538461538461538461538461539	0.87169049147473735301946171068906668337	77
76531	11-APR-15	Courtney Lee	12.73026941362916006339144215530903328051	10.42105263157894736842105263157894736842	-2.30921678205021269497038952373008591209	72
76532	11-APR-15	Beno Udrih	12.81902097902097902097902097902097902098	17.37931034482758620689655172413793103448	4.5602893658066071859175307451169520135	64
76533	11-APR-15	Marc Gasol	17.64469273743016759776536312849162011173	7.2	-10.44469273743016759776536312849162011173	47
76534	11-APR-15	Nick Calathes	10.51714285714285714285714285714285714286	9.39130434782608695652173913043478260869	-1.12583850931677018633540372670807453417	41
76549	11-APR-15	Trevor Booker	11.94747081712062256809338521400778210117	36	24.05252918287937743190661478599221789883	51
76550	11-APR-15	Rudy Gobert	12.88573193329215565163681284743668931439	6.17142857142857142857142857142857142857	-6.71430336186358422306538427600811788582	71
76551	11-APR-15	Rodney Hood	16.87682333873581847649918962722852512156	24.38709677419354838709677419354838709677	7.51027343545772991059758456631986197521	68
76552	11-APR-15	Dante Exum	10.05294619982920580700256191289496157131	4.69565217391304347826086956521739130435	-5.35729402591616232874169234767757026696	56
76555	11-APR-15	Bryce Cotton	15.39473684210526315789473684210526315789	15.84	0.44526315789473684210526315789473684211	40
76568	11-APR-15	Zach LaVine	17.3710361543122601494647545950313068067	29.6	12.2289638456877398505352454049686931933	77
76569	11-APR-15	Andrew Wiggins	19.32988624612202688728024819027921406412	13.90909090909090909090909090909090909091	-5.42079533703111779637115728118830497321	86
76570	11-APR-15	Kevin Martin	19.91489361702127659574468085106382978723	13.5	-6.41489361702127659574468085106382978723	58
76571	11-APR-15	Justin Hamilton	12.86274509803921568627450980392156862745	13.93548387096774193548387096774193548387	1.07273877292852624920936116382036685642	55
76572	11-APR-15	Adreian Payne	11.52140077821011673151750972762645914397	7.44827586206896551724137931034482758621	-4.07312491614115121427613041728163155776	58
76573	11-APR-15	Chase Budinger	12.53980891719745222929936305732484076433	12	-0.53980891719745222929936305732484076433	68
76574	11-APR-15	Lorenzo Brown	9.69004893964110929853181076672104404568	7.5	-2.19004893964110929853181076672104404568	54
76776	13-APR-15	James Harden	26.94548097891931184880058153622486067361	28.21621621621621621621621621621621621622	1.27073523729690436741563467999135554261	75
76777	13-APR-15	Trevor Ariza	12.96517412935323383084577114427860696517	11	-1.96517412935323383084577114427860696517	74
76778	13-APR-15	Terrence Jones	16.14785214785214785214785214785214785215	11.61290322580645161290322580645161290323	-4.53494892204569623924462634140053494892	56
76779	13-APR-15	Jason Terry	10.94664744051910598413842826243691420331	16.71428571428571428571428571428571428571	5.7676382737666083015758574518488000824	53
76781	13-APR-15	Josh Smith	16.52378048780487804878048780487804878049	18.58064516129032258064516129032258064516	2.05686467348544453186467348544453186467	58
76782	13-APR-15	Corey Brewer	14.13066871637202152190622598001537279016	16.5	2.36933128362797847809377401998462720984	53
76783	13-APR-15	Pablo Prigioni	7.25848563968668407310704960835509138381	0	-7.25848563968668407310704960835509138381	44
76785	13-APR-15	Jeffery Taylor	11.14377682403433476394849785407725321888	19.2	8.05622317596566523605150214592274678112	55
76786	13-APR-15	Bismack Biyombo	8.72537960954446854663774403470715835141	10.8	2.07462039045553145336225596529284164859	59
76787	13-APR-15	Gerald Henderson	15.77533644603131007964844822850865146938	2.4	-13.37533644603131007964844822850865146938	56
76788	13-APR-15	Kemba Walker	20.28993617207309609163242108944653318178	5.14285714285714285714285714285714285714	-15.14707902921595323448956394658939032464	59
76789	13-APR-15	Marvin Williams	12.20562028786840301576422206991089787526	16.61538461538461538461538461538461538461	4.40976432751621236885116254547371750935	45
76790	13-APR-15	Troy Daniels	16.06259541984732824427480916030534351145	19.28571428571428571428571428571428571429	3.22311886586695747001090512540894220284	56
76791	13-APR-15	Brian Roberts	14.04967055245818550430816016218955904714	29.57142857142857142857142857142857142857	15.52175801897038592426326840923901238143	48
76792	13-APR-15	Noah Vonleh	9.82717989002356637863315003927729772192	6.54545454545454545454545454545454545454	-3.28172534456902092408769549382275226738	51
76794	13-APR-15	Reggie Jackson	18.53096667092325373515515259864640531222	15.06976744186046511627906976744186046512	-3.4611992290627886188760828312045448471	73
76795	13-APR-15	Andre Drummond	16.49411054062216852914527333131984294775	18.46153846153846153846153846153846153846	1.96742792091629300931626513021861859071	71
76797	13-APR-15	Greg Monroe	18.02918603394227651064749756783050481029	15.23076923076923076923076923076923076923	-2.79841680317304574141672833706127404106	59
76798	13-APR-15	Kentavious Caldwell-Pope	13.88511137162954279015240328253223915592	18.72	4.83488862837045720984759671746776084408	53
76799	13-APR-15	Jodie Meeks	16.05621775484789183419320405621775484789	14.89655172413793103448275862068965517241	-1.15966603070996079971044543552809967548	56
76800	13-APR-15	Anthony Tolliver	11.81869054280917739227756015668718522664	5.76	-6.05869054280917739227756015668718522664	44
76801	13-APR-15	Quincy Miller	11.01176470588235294117647058823529411765	0	-11.01176470588235294117647058823529411765	42
76807	13-APR-15	Timofey Mozgov	13.92046332046332046332046332046332046332	24	10.07953667953667953667953667953667953668	47
76809	13-APR-15	Matthew Dellavedova	10.09645554909936083672283556072051133062	2.32258064516129032258064516129032258064	-7.77387490393807051414219039943018874998	63
76810	13-APR-15	Iman Shumpert	10.09038157200633022683312818709337084579	7.5	-2.59038157200633022683312818709337084579	62
76811	13-APR-15	Tristan Thompson	11.52774193548387096774193548387096774194	7.57894736842105263157894736842105263158	-3.94879456706281833616298811544991511036	47
76815	13-APR-15	Giannis Antetokounmpo	18.79858030168589174800354924578527062999	12.70588235294117647058823529411764705882	-6.09269794874471527741531395166762357117	64
76816	13-APR-15	Khris Middleton	17.24684431977559607293127629733520336606	10.125	-7.12184431977559607293127629733520336606	62
76817	13-APR-15	Michael Carter-Williams	14.65435824605006213385407420557429433694	36	21.34564175394993786614592579442570566306	57
76818	13-APR-15	Ersan Ilyasova	16.80199252801992528019925280199252801992	17.33333333333333333333333333333333333333	0.53134080531340805313408053134080531341	55
76819	13-APR-15	Zaza Pachulia	12.01703738760056791292001893043066729768	17.05263157894736842105263157894736842105	5.03559419134680050813261264851670112337	43
76820	13-APR-15	O.J. Mayo	15.32262332262332262332262332262332262332	18	2.67737667737667737667737667737667737668	46
76821	13-APR-15	John Henson	13.94577685088633993743482794577685088634	12	-1.94577685088633993743482794577685088634	40
76849	13-APR-15	Mike Muscala	13.17647058823529411764705882352941176471	2.88	-10.29647058823529411764705882352941176471	52
76850	13-APR-15	Mike Scott	16.7622276029055690072639225181598062954	8.18181818181818181818181818181818181818	-8.58040942108738718908210433634162447722	52
76852	13-APR-15	Shelvin Mack	13.6856820744081172491544532130777903044	27	13.3143179255918827508455467869222096956	42
76853	13-APR-15	Kent Bazemore	14.70866141732283464566929133858267716535	22.5	7.79133858267716535433070866141732283465	44
76854	13-APR-15	John Jenkins	13.47660311958405545927209705372616984402	10.8	-2.67660311958405545927209705372616984402	45
76867	13-APR-15	Joe Johnson	15.30502392344497607655502392344497607655	12	-3.30502392344497607655502392344497607655	70
76868	13-APR-15	Brook Lopez	22.54887126296522269676632092739475289811	13.76470588235294117647058823529411764706	-8.78416538061228152029573269210063525105	65
76869	13-APR-15	Deron Williams	16.15028614083105250062204528489674048271	9.81818181818181818181818181818181818182	-6.33210432264923431880386346671492230089	66
76870	13-APR-15	Thaddeus Young	15.42669344531677925871827642870184407523	10.66666666666666666666666666666666666667	-4.76002677865011259205160976203517740856	56
76871	13-APR-15	Markel Brown	11.67928730512249443207126948775055679287	16.94117647058823529411764705882352941177	5.2618891654657408620463775710729726189	40
76872	13-APR-15	Bojan Bogdanović	15.43822525597269624573378839590443686007	18.54545454545454545454545454545454545455	3.10722928948184920881166614955010859448	59
76873	13-APR-15	Jarrett Jack	13.56974264183136641546992748471491539884	21.6	8.03025735816863358453007251528508460116	49
76899	13-APR-15	Anthony Davis	24.22038980509745127436281859070464767616	24	-0.22038980509745127436281859070464767616	76
76900	13-APR-15	Tyreke Evans	19.05017779533781114184116949822204662189	25.5483870967741935483870967741935483871	6.49820930143638240654592727597150176521	71
76901	13-APR-15	Eric Gordon	17.81407218374043018592781625956981407218	27.31034482758620689655172413793103448276	9.49627264384577671062390787836122041058	61
76902	13-APR-15	Quincy Pondexter	11.49019607843137254901960784313725490196	0	-11.49019607843137254901960784313725490196	58
76903	13-APR-15	Omer Asik	10.48518111964873765093304061470911086718	9	-1.48518111964873765093304061470911086718	51
76906	13-APR-15	Ryan Anderson	17.85465556396669190007570022710068130204	10	-7.85465556396669190007570022710068130204	45
76927	13-APR-15	Dion Waiters	16.90394904458598726114649681528662420382	12	-4.90394904458598726114649681528662420382	78
76928	13-APR-15	Russell Westbrook	26.30184269662921348314606741573033707865	34.10526315789473684210526315789473684211	7.80342046126552335895919574216439976346	78
76929	13-APR-15	Enes Kanter	19.71473934903413601481873511510981741201	27	7.28526065096586398518126488489018258799	68
76930	13-APR-15	Steven Adams	12.39453458582408198121263877028181041844	8.22857142857142857142857142857142857143	-4.16596315725265340978406734171038184701	60
76931	13-APR-15	André Roberson	7.30677966101694915254237288135593220339	3.42857142857142857142857142857142857143	-3.87820823244552058111380145278450363196	45
76932	13-APR-15	Anthony Morrow	15.04356534802203304957436154231347020531	12.77419354838709677419354838709677419355	-2.26937179963493627538081315521669601176	60
76933	13-APR-15	Nick Collison	8.71752998213830058688440928808369482011	2.88	-5.83752998213830058688440928808369482011	49
76936	13-APR-15	Raymond Felton	13.14747131321716957076073098172545686358	6.81081081081081081081081081081081081081	-6.33666050240635875994992017091464605277	55
76937	13-APR-15	Rajon Rondo	11.93308550185873605947955390334572490706	14.625	2.69191449814126394052044609665427509294	62
