SECOND_GAME	GAME_DATE	PLAYER_NAME	AVG_BLOCKS_PER36	BLOCKS_PER36	CHANGE_IN_BP36	COMBINED_MINUTES
47938	26-MAR-14	Jarrett Jack	0.1996303142329020332717190388170055452865	0	-0.1996303142329020332717190388170055452865	66
47940	26-MAR-14	Tristan Thompson	0.8709677419354838709677419354838709677424	0	-0.8709677419354838709677419354838709677424	49
47939	26-MAR-14	Spencer Hawes	1.53113303844845185437223545423613473971	1.5	-0.03113303844845185437223545423613473971	46
47941	26-MAR-14	Matthew Dellavedova	0.0766995932597327135386403253922138291691	0	-0.0766995932597327135386403253922138291691	62
47942	26-MAR-14	Anderson Varejao	0.786407766990291262135922330097087378642	0	-0.786407766990291262135922330097087378642	54
48034	26-MAR-14	Carmelo Anthony	0.5444110412681060399016124624214266192944	0.8571428571428571428571428571428571428568	0.3127318158747511029555303947214305235624	80
48038	26-MAR-14	Tyson Chandler	1.2317624273724983860555196901226597805	1.24137931034482758620689655172413793104	0.00961688297232920015137686160147815054	58
48035	26-MAR-14	J.R. Smith	0.2889607005107891170645262170332534139477	0.8571428571428571428571428571428571428568	0.5681821566320680257926166401096037289091	71
48036	26-MAR-14	Amar'e Stoudemire	1.2235150030618493570116350275566442131	0	-1.2235150030618493570116350275566442131	60
48037	26-MAR-14	Raymond Felton	0.377390565235869103272418189545261368466	0	-0.377390565235869103272418189545261368466	52
48040	26-MAR-14	Tim Hardaway Jr.	0.242165709598031173092698933552091878589	0	-0.242165709598031173092698933552091878589	41
48039	26-MAR-14	Iman Shumpert	0.3988042904870757868823632846843678565136	0	-0.3988042904870757868823632846843678565136	44
48087	27-MAR-14	Mike Scott	0.2440677966101694915254237288135593220339	0	-0.2440677966101694915254237288135593220339	44
48083	27-MAR-14	DeMarre Carroll	0.4264514449362145274668055193959906274396	0	-0.4264514449362145274668055193959906274396	61
48081	27-MAR-14	Paul Millsap	1.33951762523191094619666048237476808905	0	-1.33951762523191094619666048237476808905	62
48080	27-MAR-14	Jeff Teague	0.383448015835611273447073239702139692714	0	-0.383448015835611273447073239702139692714	56
48085	27-MAR-14	Lou Williams	0.2754863813229571984435797665369649805447	0	-0.2754863813229571984435797665369649805447	62
48086	27-MAR-14	Mike Muscala	1.16078431372549019607843137254901960784	0	-1.16078431372549019607843137254901960784	42
48082	27-MAR-14	Shelvin Mack	0.0892897406989853438556933483652762119504	0	-0.0892897406989853438556933483652762119504	56
48084	27-MAR-14	Elton Brand	2.06143344709897610921501706484641638225	1.2	-0.86143344709897610921501706484641638225	47
48130	27-MAR-14	Blake Griffin	0.5426175565226621377773060184693769238936	1.8	1.25738244347733786222269398153062307611	79
48132	27-MAR-14	DeAndre Jordan	2.18768221574344023323615160349854227405	0	-2.18768221574344023323615160349854227405	74
48129	27-MAR-14	Chris Paul	0.1787234042553191489361702127659574468085	0	-0.1787234042553191489361702127659574468085	75
48131	27-MAR-14	Matt Barnes	0.874966243586281393464758304077774777208	0.9473684210526315789473684210526315789468	0.0724021774663501854826101169748568017388	69
48133	27-MAR-14	Darren Collison	0.1882929000667705319385711106165145782328	0	-0.1882929000667705319385711106165145782328	52
48134	27-MAR-14	Jamal Crawford	0.227102803738317757009345794392523364486	0	-0.227102803738317757009345794392523364486	63
48257	28-MAR-14	Nicolas Batum	0.6826761187416925121843154630039875941512	1.02857142857142857142857142857142857143	0.3458953098297360592442559655674409772788	72
48258	28-MAR-14	Robin Lopez	1.84473279085111062238838794809764680009	5.45454545454545454545454545454545454545	3.60981266369434392306615750644780774536	68
48256	28-MAR-14	Damian Lillard	0.2778263982814861961969926008433447370515	0	-0.2778263982814861961969926008433447370515	71
48260	28-MAR-14	LaMarcus Aldridge	1.12119828294821444880811032971047584254	0	-1.12119828294821444880811032971047584254	61
48259	28-MAR-14	Wesley Matthews	0.2288412640755539411551035234289865601162	0	-0.2288412640755539411551035234289865601162	63
48261	28-MAR-14	Mo Williams	0.2544987146529562982005141388174807197943	0	-0.2544987146529562982005141388174807197943	50
48281	28-MAR-14	Jordan Hill	1.19688752652676255600094317377976892243	0	-1.19688752652676255600094317377976892243	55
48280	28-MAR-14	Jodie Meeks	0.1152819782956769258139121152819782956769	0	-0.1152819782956769258139121152819782956769	63
48282	28-MAR-14	Kendall Marshall	0.1427941824592331423534596738651388276774	0	-0.1427941824592331423534596738651388276774	43
48286	28-MAR-14	Wes Johnson	1.09715266847903848905422807268564887681	0	-1.09715266847903848905422807268564887681	43
48285	28-MAR-14	Nick Young	0.2895125553914327917282127031019202363368	0	-0.2895125553914327917282127031019202363368	57
48284	28-MAR-14	Robert Sacre	1.42884801548886737657308809293320425944	0	-1.42884801548886737657308809293320425944	58
48279	28-MAR-14	Kent Bazemore	0.8755905511811023622047244094488188976376	1	0.1244094488188976377952755905511811023624	54
48287	28-MAR-14	Ryan Kelly	0.8984771573604060913705583756345177664984	1.5	0.6015228426395939086294416243654822335016	40
48465	29-MAR-14	John Wall	0.7578586397409030291484092208039626595536	0	-0.7578586397409030291484092208039626595536	74
48464	29-MAR-14	Bradley Beal	0.3846545232522641701434822428004477460068	0	-0.3846545232522641701434822428004477460068	72
48466	29-MAR-14	Trevor Ariza	0.2918739635157545605306799336650082918739	0	-0.2918739635157545605306799336650082918739	68
48467	29-MAR-14	Marcin Gortat	1.47876868256953380184103731564881718301	4.36363636363636363636363636363636363636	2.88486768106682983452259904798754645335	67
48470	29-MAR-14	Martell Webster	0.251968503937007874015748031496062992126	0	-0.251968503937007874015748031496062992126	44
48469	29-MAR-14	Drew Gooden	0.5507246376811594202898550724637681159432	0	-0.5507246376811594202898550724637681159432	49
48494	29-MAR-14	LeBron James	0.6491708259539526646272741909515375945916	0	-0.6491708259539526646272741909515375945916	60
48493	29-MAR-14	Toney Douglas	0.2412698412698412698412698412698412698413	0	-0.2412698412698412698412698412698412698413	69
48495	29-MAR-14	James Jones	0.6676176890156918687589158345221112696148	1.33333333333333333333333333333333333333	0.6657156443176414645744174988112220637152	54
48496	29-MAR-14	Chris Bosh	1.10519187358916478555304740406320541761	2.76923076923076923076923076923076923077	1.66403889564160444521618336516756381316	52
48498	29-MAR-14	Norris Cole	0.1702610669693530079455164585698070374574	0	-0.1702610669693530079455164585698070374574	59
48499	29-MAR-14	Shane Battier	0.9868725868725868725868725868725868725864	4	3.01312741312741312741312741312741312741	51
48500	29-MAR-14	Chris Andersen	2.10749743238616912016432728517630948305	3.27272727272727272727272727272727272727	1.16522984034110360710839998755096324422	44
48414	29-MAR-14	Andre Drummond	1.8918755662941709453337360314104500151	3	1.1081244337058290546662639685895499849	59
48411	29-MAR-14	Greg Monroe	0.7705112960760998810939357907253269916764	0	-0.7705112960760998810939357907253269916764	61
48412	29-MAR-14	Josh Smith	1.67926829268292682926829268292682926829	1.44	-0.23926829268292682926829268292682926829	52
48413	29-MAR-14	Kyle Singler	0.4645161290322580645161290322580645161288	1.44	0.9754838709677419354838709677419354838712	50
48418	29-MAR-14	Jonas Jerebko	0.5166737019839594765723934149430139299276	0	-0.5166737019839594765723934149430139299276	48
48417	29-MAR-14	Rodney Stuckey	0.2091286307053941908713692946058091286307	0	-0.2091286307053941908713692946058091286307	50
48416	29-MAR-14	Kentavious Caldwell-Pope	0.2236811254396248534583821805392731535756	2.48275862068965517241379310344827586207	2.25907749525003031895541092290900270849	48
48515	29-MAR-14	Tyreke Evans	0.421967601738443303042275780323982615566	0	-0.421967601738443303042275780323982615566	67
48518	29-MAR-14	Anthony Morrow	0.1982974461692538808212318477716574862293	0	-0.1982974461692538808212318477716574862293	52
48514	29-MAR-14	Al-Farouq Aminu	0.9343575418994413407821229050279329608924	0	-0.9343575418994413407821229050279329608924	67
48516	29-MAR-14	Alexis Ajinca	1.66866952789699570815450643776824034335	0	-1.66866952789699570815450643776824034335	55
48522	29-MAR-14	Luke Babbitt	0.3333333333333333333333333333333333333333	1.89473684210526315789473684210526315789	1.56140350877192982456140350877192982456	44
48521	29-MAR-14	Darius Miller	0.3837347019344650611922621397552309514408	0	-0.3837347019344650611922621397552309514408	49
48519	29-MAR-14	Austin Rivers	0.2380952380952380952380952380952380952381	0	-0.2380952380952380952380952380952380952381	52
48474	29-MAR-14	Ray McCallum	0.2822146006859382655560999510044096031357	0.7499999999999999999999999999999999999988	0.4677853993140617344439000489955903968631	94
48476	29-MAR-14	Ben McLemore	0.2376428916438576718724843020447592980197	0	-0.2376428916438576718724843020447592980197	79
48475	29-MAR-14	Rudy Gay	0.8067976633032395114179500796601168348376	0	-0.8067976633032395114179500796601168348376	64
48477	29-MAR-14	Reggie Evans	0.1588235294117647058823529411764705882353	0	-0.1588235294117647058823529411764705882353	47
48478	29-MAR-14	DeMarcus Cousins	1.41932875050545895673271330367974120501	0	-1.41932875050545895673271330367974120501	45
48480	29-MAR-14	Travis Outlaw	0.7894736842105263157894736842105263157884	0	-0.7894736842105263157894736842105263157884	52
48479	29-MAR-14	Jason Thompson	1.01556420233463035019455252918287937743	1.28571428571428571428571428571428571429	0.27015008337965536409116175653140633686	57
48524	29-MAR-14	Marco Belinelli	0.1424802110817941952506596306068601583114	1.125	0.9825197889182058047493403693931398416886	61
48528	29-MAR-14	Kawhi Leonard	0.9112268378345646118444955795082959912808	1.56521739130434782608695652173913043478	0.6539905534697832142424609422308344434992	46
48525	29-MAR-14	Tim Duncan	2.4368380660015349194167306216423637759	5.76	3.3231619339984650805832693783576362241	47
48527	29-MAR-14	Tony Parker	0.1227621483375959079283887468030690537084	0	-0.1227621483375959079283887468030690537084	42
48526	29-MAR-14	Boris Diaw	0.4909887968826108134437408670238675109584	3	2.50901120311738918655625913297613248904	47
48529	29-MAR-14	Patrick Mills	0.1730769230769230769230769230769230769231	0	-0.1730769230769230769230769230769230769231	45
48530	29-MAR-14	Cory Joseph	0.367649481139845165541097018613078570252	0	-0.367649481139845165541097018613078570252	43
48908	31-MAR-14	Derrick Favors	1.83568236507390855964248882777586799587	0	-1.83568236507390855964248882777586799587	57
48904	31-MAR-14	Gordon Hayward	0.4170319348778960551033187226048841577952	0	-0.4170319348778960551033187226048841577952	72
48910	31-MAR-14	Enes Kanter	0.7049483990473670283143688806562582693852	0	-0.7049483990473670283143688806562582693852	56
48907	31-MAR-14	Richard Jefferson	0.3021582733812949640287769784172661870503	0	-0.3021582733812949640287769784172661870503	58
48906	31-MAR-14	Trey Burke	0.2068222621184919210053859964093357271095	0	-0.2068222621184919210053859964093357271095	60
48905	31-MAR-14	Marvin Williams	0.8348183687457162440027416038382453735452	0	-0.8348183687457162440027416038382453735452	55
48909	31-MAR-14	Alec Burks	0.2601364913689281413087113608992372541148	0	-0.2601364913689281413087113608992372541148	55
48742	31-MAR-14	Paul George	0.4328587918430165448249326664101577529812	0	-0.4328587918430165448249326664101577529812	74
48741	31-MAR-14	George Hill	0.3433187478963312016156176371592056546617	0.972972972972972972972972972972972972972	0.6296542250766417713573553358137673183103	73
48744	31-MAR-14	David West	1.30579825258141382049245432883240667196	0	-1.30579825258141382049245432883240667196	64
48745	31-MAR-14	Lance Stephenson	0.1945420156714401513104566333423399081329	0	-0.1945420156714401513104566333423399081329	61
48743	31-MAR-14	Roy Hibbert	2.53261028872929796277297376520592114905	0	-2.53261028872929796277297376520592114905	58
48843	31-MAR-14	Kevin Martin	0.0820668693009118541033434650455927051672	0	-0.0820668693009118541033434650455927051672	69
48844	31-MAR-14	Kevin Love	0.5711001264513162432463501551902517530748	0	-0.5711001264513162432463501551902517530748	62
48845	31-MAR-14	Ricky Rubio	0.1576819407008086253369272237196765498652	0	-0.1576819407008086253369272237196765498652	59
48846	31-MAR-14	Corey Brewer	0.396617986164488854727132974634896233666	3.42857142857142857142857142857142857143	3.03195344240693971670143845393653233776	51
48848	31-MAR-14	Chase Budinger	0.3009554140127388535031847133757961783439	1.33333333333333333333333333333333333333	1.03237791932059447983014861995753715499	44
48793	31-MAR-14	DeMar DeRozan	0.2829076620825147347740667976424361493124	0	-0.2829076620825147347740667976424361493124	77
48794	31-MAR-14	Jonas Valan�?iūnas	1.49232113871894119115994506180546884755	0	-1.49232113871894119115994506180546884755	69
48795	31-MAR-14	Kyle Lowry	0.3174428217139707908514742353265362358776	0	-0.3174428217139707908514742353265362358776	62
48796	31-MAR-14	Amir Johnson	1.44452501812907904278462654097171863669	0	-1.44452501812907904278462654097171863669	59
48797	31-MAR-14	Terrence Ross	0.5272579332790886899918633034987794955232	0	-0.5272579332790886899918633034987794955232	46
48824	31-MAR-14	Jimmy Butler	0.5373134328358208955223880597014925373144	0	-0.5373134328358208955223880597014925373144	86
48826	31-MAR-14	Joakim Noah	1.68354611963850236694878783531774494334	1.84615384615384615384615384615384615385	0.16260772651534378689736601083610121051	76
48825	31-MAR-14	Mike Dunleavy	0.5932721712538226299694189602446483180444	0	-0.5932721712538226299694189602446483180444	72
48827	31-MAR-14	Kirk Hinrich	0.4030686294837238233464648558988181629708	1.33333333333333333333333333333333333333	0.9302647038496095099868684774345151703592	57
48828	31-MAR-14	Carlos Boozer	0.3792486583184257602862254025044722719128	0	-0.3792486583184257602862254025044722719128	48
48829	31-MAR-14	D.J. Augustin	0.0559796437659033078880407124681933842239	0	-0.0559796437659033078880407124681933842239	62
48830	31-MAR-14	Taj Gibson	1.46487838145032962036826551488974766993	0	-1.46487838145032962036826551488974766993	57
48818	31-MAR-14	Avery Bradley	0.258404115324799617179088407704270845795	0	-0.258404115324799617179088407704270845795	47
48814	31-MAR-14	Jeff Green	0.6600953895071542130365659777424483306836	0	-0.6600953895071542130365659777424483306836	70
48816	31-MAR-14	Brandon Bass	1.01870503597122302158273381294964028777	4.64516129032258064516129032258064516129	3.62645625435135762357855650963100487352	60
48817	31-MAR-14	Kris Humphries	1.05856189770200148257968865826538176427	0	-1.05856189770200148257968865826538176427	47
48815	31-MAR-14	Jerryd Bayless	0.258087078160517573002273124672145479979	0	-0.258087078160517573002273124672145479979	61
48820	31-MAR-14	Jared Sullinger	0.9612527604898614735996787793615739811296	0	-0.9612527604898614735996787793615739811296	47
48819	31-MAR-14	Chris Johnson	0.8576069301570113697888467785598267460744	0	-0.8576069301570113697888467785598267460744	50
48894	31-MAR-14	J.R. Smith	0.2889607005107891170645262170332534139477	0	-0.2889607005107891170645262170332534139477	85
48895	31-MAR-14	Carmelo Anthony	0.5444110412681060399016124624214266192944	0.9230769230769230769230769230769230769216	0.3786658818088170370214644606554964576272	73
48896	31-MAR-14	Tyson Chandler	1.2317624273724983860555196901226597805	2.05714285714285714285714285714285714286	0.82538042977035875680162316702019736236	65
48897	31-MAR-14	Raymond Felton	0.377390565235869103272418189545261368466	0	-0.377390565235869103272418189545261368466	63
48899	31-MAR-14	Tim Hardaway Jr.	0.242165709598031173092698933552091878589	0	-0.242165709598031173092698933552091878589	59
48898	31-MAR-14	Iman Shumpert	0.3988042904870757868823632846843678565136	0	-0.3988042904870757868823632846843678565136	49
48878	31-MAR-14	Mike Conley	0.2522167487684729064039408866995073891626	0	-0.2522167487684729064039408866995073891626	68
48875	31-MAR-14	Zach Randolph	0.2967636881742316303684103399145125178099	0	-0.2967636881742316303684103399145125178099	70
48877	31-MAR-14	Marc Gasol	1.60558659217877094972067039106145251397	1.09090909090909090909090909090909090909	-0.51467750126968004062976130015236160488	69
48879	31-MAR-14	Tayshaun Prince	0.3452484742807323452484742807323452484743	1.24137931034482758620689655172413793104	0.8961308360640952409584222709917926825657	56
48876	31-MAR-14	Courtney Lee	0.3651347068145800316957210776545166402536	0	-0.3651347068145800316957210776545166402536	54
48882	31-MAR-14	Mike Miller	0.1787487586891757696127110228401191658391	0	-0.1787487586891757696127110228401191658391	45
49069	02-APR-14	Chandler Parsons	0.4002416918429003021148036253776435045312	0	-0.4002416918429003021148036253776435045312	77
49070	02-APR-14	Omer Asik	1.14599341383095499451152579582875960483	0	-1.14599341383095499451152579582875960483	68
49067	02-APR-14	James Harden	0.535013326871819723770293191180033922948	0	-0.535013326871819723770293191180033922948	76
49068	02-APR-14	Jeremy Lin	0.5541590170879819234571388222002542013856	0.9230769230769230769230769230769230769216	0.368917905988941153465938100876668875536	72
49075	02-APR-14	Francisco Garcia	1.24210526315789473684210526315789473684	0	-1.24210526315789473684210526315789473684	43
49074	02-APR-14	Isaiah Canaan	0.1969745735436112005149662053427743804313	0	-0.1969745735436112005149662053427743804313	41
49072	02-APR-14	Omri Casspi	0.4348701429434266156633782967586068049112	0	-0.4348701429434266156633782967586068049112	45
48998	02-APR-14	Deron Williams	0.2328937546653396367255536203035580990296	0	-0.2328937546653396367255536203035580990296	63
49002	02-APR-14	Joe Johnson	0.1614832535885167464114832535885167464115	0	-0.1614832535885167464114832535885167464115	56
49000	02-APR-14	Shaun Livingston	0.6632001188530678948150349130886941019176	0	-0.6632001188530678948150349130886941019176	54
49001	02-APR-14	Mason Plumlee	1.51015689512799339388934764657308009909	0	-1.51015689512799339388934764657308009909	51
48999	02-APR-14	Paul Pierce	0.4631921824104234527687296416938110749192	0	-0.4631921824104234527687296416938110749192	50
49003	02-APR-14	Alan Anderson	0.1540289992869027810791537913002139291657	0	-0.1540289992869027810791537913002139291657	53
49005	02-APR-14	Mirza Teletović	0.5135640785781103835360149672591206735276	0	-0.5135640785781103835360149672591206735276	46
49177	02-APR-14	Klay Thompson	0.588743151253528142121866179644695334552	0	-0.588743151253528142121866179644695334552	80
49179	02-APR-14	Stephen Curry	0.2221270031707944125460622161282029308424	0	-0.2221270031707944125460622161282029308424	74
49178	02-APR-14	Draymond Green	1.43520349744977620485062974914125117102	2.25	0.81479650255022379514937025085874882898	74
49182	02-APR-14	Marreese Speights	1.27805953693495038588754134509371554576	0	-1.27805953693495038588754134509371554576	47
49181	02-APR-14	Jordan Crawford	0.1388499298737727910238429172510518934081	0	-0.1388499298737727910238429172510518934081	50
49176	02-APR-14	Harrison Barnes	0.2309459977020298736116430486403676752202	0	-0.2309459977020298736116430486403676752202	49
49238	02-APR-14	Kent Bazemore	0.8755905511811023622047244094488188976376	0	-0.8755905511811023622047244094488188976376	61
49236	02-APR-14	Jodie Meeks	0.1152819782956769258139121152819782956769	0	-0.1152819782956769258139121152819782956769	63
49237	02-APR-14	Kendall Marshall	0.1427941824592331423534596738651388276774	0	-0.1427941824592331423534596738651388276774	52
49241	02-APR-14	Nick Young	0.2895125553914327917282127031019202363368	0	-0.2895125553914327917282127031019202363368	63
49240	02-APR-14	Ryan Kelly	0.8984771573604060913705583756345177664984	2.57142857142857142857142857142857142857	1.67295141406816533720087019579405366207	48
49261	03-APR-14	Boris Diaw	0.4909887968826108134437408670238675109584	0	-0.4909887968826108134437408670238675109584	58
49256	03-APR-14	Kawhi Leonard	0.9112268378345646118444955795082959912808	0	-0.9112268378345646118444955795082959912808	58
49258	03-APR-14	Tony Parker	0.1227621483375959079283887468030690537084	0	-0.1227621483375959079283887468030690537084	54
49255	03-APR-14	Danny Green	1.27205542725173210161662817551963048499	0	-1.27205542725173210161662817551963048499	63
49257	03-APR-14	Tim Duncan	2.4368380660015349194167306216423637759	2.57142857142857142857142857142857142857	0.13459050542703650915469794978620765267	48
49260	03-APR-14	Marco Belinelli	0.1424802110817941952506596306068601583114	0	-0.1424802110817941952506596306068601583114	58
49262	03-APR-14	Patrick Mills	0.1730769230769230769230769230769230769231	0	-0.1730769230769230769230769230769230769231	44
49292	03-APR-14	Darren Collison	0.1882929000667705319385711106165145782328	0	-0.1882929000667705319385711106165145782328	80
49291	03-APR-14	Matt Barnes	0.874966243586281393464758304077774777208	0.9473684210526315789473684210526315789468	0.0724021774663501854826101169748568017388	75
49288	03-APR-14	Chris Paul	0.1787234042553191489361702127659574468085	0	-0.1787234042553191489361702127659574468085	75
49289	03-APR-14	Blake Griffin	0.5426175565226621377773060184693769238936	0.9	0.3573824434773378622226939815306230761064	74
49290	03-APR-14	DeAndre Jordan	2.18768221574344023323615160349854227405	1.84615384615384615384615384615384615385	-0.3415283695895940793899977573446961202	68
49493	04-APR-14	Serge Ibaka	2.6336425361002199483599502725447068949	6	3.3663574638997800516400497274552931051	76
49492	04-APR-14	Kevin Durant	1.25183724681842624126187488797275497401	0	-1.25183724681842624126187488797275497401	83
49497	04-APR-14	Caron Butler	0.2131324004305705059203444564047362755651	0	-0.2131324004305705059203444564047362755651	65
49494	04-APR-14	Reggie Jackson	0.1654961052228323330353722385391393180948	0	-0.1654961052228323330353722385391393180948	66
49498	04-APR-14	Derek Fisher	0.0909090909090909090909090909090909090909	0	-0.0909090909090909090909090909090909090909	40
49553	04-APR-14	Monta Ellis	0.4119718309859154929577464788732394366184	0	-0.4119718309859154929577464788732394366184	71
49552	04-APR-14	Dirk Nowitzki	0.76272794350163381469379150416359228418	0	-0.76272794350163381469379150416359228418	69
49554	04-APR-14	Shawn Marion	0.6823475679378853619547841973053208495088	0	-0.6823475679378853619547841973053208495088	62
49556	04-APR-14	Samuel Dalembert	2.40104620749782040104620749782040104621	1.71428571428571428571428571428571428571	-0.6867604932121061153319217835346867605	50
49555	04-APR-14	Jose Calderon	0.1168336390574290955270213066177508113447	0	-0.1168336390574290955270213066177508113447	56
49560	04-APR-14	Vince Carter	0.6948193295602960383108402263822377013496	2.25	1.55518067043970396168915977361776229865	41
49558	04-APR-14	Devin Harris	0.303562209602478058853897780072276716572	0	-0.303562209602478058853897780072276716572	47
49557	04-APR-14	Brandan Wright	2.18784530386740331491712707182320441989	2.66666666666666666666666666666666666667	0.47882136279926335174953959484346224678	43
49584	05-APR-14	Moe Harkless	1.02620213072271811114310394471638353009	0	-1.02620213072271811114310394471638353009	55
49581	05-APR-14	Kyle O'Quinn	2.25850945494994438264738598442714126808	4.64516129032258064516129032258064516129	2.38665183537263626251390433815350389321	61
49582	05-APR-14	Arron Afflalo	0.1531914893617021276595744680851063829787	0	-0.1531914893617021276595744680851063829787	53
49583	05-APR-14	Jameer Nelson	0.1282829615942985350402533984426554045136	0	-0.1282829615942985350402533984426554045136	50
49586	05-APR-14	Tobias Harris	0.5845485572448029785913744958113558796156	0	-0.5845485572448029785913744958113558796156	62
49587	05-APR-14	Victor Oladipo	0.5190875783004373005554898948114880037832	0	-0.5190875783004373005554898948114880037832	59
49616	05-APR-14	Al Jefferson	1.27478042659974905897114178168130489335	1.75609756097560975609756097560975609756	0.48131713437586069712641919392845120421	78
49615	05-APR-14	Kemba Walker	0.4186412520765935122846900410946926641604	0	-0.4186412520765935122846900410946926641604	77
49617	05-APR-14	Cody Zeller	1.25621746674378253325621746674378253326	0.972972972972972972972972972972972972972	-0.283244493770809560283244493770809560288	62
49618	05-APR-14	Gerald Henderson	0.464707497940126338917879703378192804174	0	-0.464707497940126338917879703378192804174	56
49620	05-APR-14	Chris Douglas-Roberts	0.4691943127962085308056872037914691943144	0	-0.4691943127962085308056872037914691943144	62
49621	05-APR-14	Gary Neal	0.0313225058004640371229698375870069605569	0	-0.0313225058004640371229698375870069605569	44
49674	05-APR-14	DeMar DeRozan	0.2829076620825147347740667976424361493124	0	-0.2829076620825147347740667976424361493124	78
49676	05-APR-14	Jonas Valan�?iūnas	1.49232113871894119115994506180546884755	1.05882352941176470588235294117647058823	-0.43349760930717648527759212062899825932	68
49675	05-APR-14	Greivis Vasquez	0.1303105353400647742427128976947990093351	0	-0.1303105353400647742427128976947990093351	70
49678	05-APR-14	Terrence Ross	0.5272579332790886899918633034987794955232	0	-0.5272579332790886899918633034987794955232	62
49677	05-APR-14	Patrick Patterson	0.7189313183106193496154365132910538388868	0	-0.7189313183106193496154365132910538388868	54
49680	05-APR-14	Nando De Colo	0.2874251497005988023952095808383233532934	0	-0.2874251497005988023952095808383233532934	42
49627	05-APR-14	Spencer Hawes	1.53113303844845185437223545423613473971	0	-1.53113303844845185437223545423613473971	74
49625	05-APR-14	Kyrie Irving	0.3335108082206367798956447662655734213609	0	-0.3335108082206367798956447662655734213609	81
49628	05-APR-14	Dion Waiters	0.3485350318471337579617834394904458598726	3	2.65146496815286624203821656050955414013	72
49626	05-APR-14	Luol Deng	0.3491877994624284211756456702115227299287	0	-0.3491877994624284211756456702115227299287	72
49629	05-APR-14	Tristan Thompson	0.8709677419354838709677419354838709677424	0	-0.8709677419354838709677419354838709677424	54
49631	05-APR-14	Anderson Varejao	0.786407766990291262135922330097087378642	0	-0.786407766990291262135922330097087378642	47
49630	05-APR-14	Jarrett Jack	0.1996303142329020332717190388170055452865	0	-0.1996303142329020332717190388170055452865	49
49664	05-APR-14	Thaddeus Young	0.5488406061712616395837137118860690158844	0	-0.5488406061712616395837137118860690158844	78
49666	05-APR-14	Henry Sims	0.7211386399578281497100685292567211386404	0	-0.7211386399578281497100685292567211386404	62
49665	05-APR-14	Michael Carter-Williams	0.7157819989348482158707615835256524054664	0	-0.7157819989348482158707615835256524054664	65
49667	05-APR-14	Hollis Thompson	0.3706661063248581634797226308047909224632	0	-0.3706661063248581634797226308047909224632	57
49668	05-APR-14	James Anderson	0.5421245421245421245421245421245421245436	0	-0.5421245421245421245421245421245421245436	46
49670	05-APR-14	Elliot Williams	0.1146496815286624203821656050955414012739	0	-0.1146496815286624203821656050955414012739	55
49669	05-APR-14	Tony Wroten	0.3054730589732711073398387781077641069156	1.16129032258064516129032258064516129032	0.8558172636073740539504838025373971834044	55
49636	05-APR-14	Jerryd Bayless	0.258087078160517573002273124672145479979	0	-0.258087078160517573002273124672145479979	80
49635	05-APR-14	Jeff Green	0.6600953895071542130365659777424483306836	0	-0.6600953895071542130365659777424483306836	74
49639	05-APR-14	Brandon Bass	1.01870503597122302158273381294964028777	0	-1.01870503597122302158273381294964028777	64
49637	05-APR-14	Jared Sullinger	0.9612527604898614735996787793615739811296	1	0.0387472395101385264003212206384260188704	66
49640	05-APR-14	Kelly Olynyk	0.796821793416572077185017026106696935302	3	2.2031782065834279228149829738933030647	44
49638	05-APR-14	Phil Pressey	0.275	0	-0.275	51
49644	05-APR-14	Andre Drummond	1.8918755662941709453337360314104500151	0.9	-0.9918755662941709453337360314104500151	82
49645	05-APR-14	Kyle Singler	0.4645161290322580645161290322580645161288	0	-0.4645161290322580645161290322580645161288	76
49648	05-APR-14	Josh Smith	1.67926829268292682926829268292682926829	0	-1.67926829268292682926829268292682926829	57
49646	05-APR-14	Brandon Jennings	0.1599312123817712811693895098882201203783	0	-0.1599312123817712811693895098882201203783	60
49647	05-APR-14	Greg Monroe	0.7705112960760998810939357907253269916764	0	-0.7705112960760998810939357907253269916764	56
49649	05-APR-14	Rodney Stuckey	0.2091286307053941908713692946058091286307	0	-0.2091286307053941908713692946058091286307	57
49650	05-APR-14	Jonas Jerebko	0.5166737019839594765723934149430139299276	0	-0.5166737019839594765723934149430139299276	40
49653	05-APR-14	Shaun Livingston	0.6632001188530678948150349130886941019176	0	-0.6632001188530678948150349130886941019176	68
49654	05-APR-14	Deron Williams	0.2328937546653396367255536203035580990296	0	-0.2328937546653396367255536203035580990296	60
49655	05-APR-14	Joe Johnson	0.1614832535885167464114832535885167464115	0	-0.1614832535885167464114832535885167464115	52
49656	05-APR-14	Paul Pierce	0.4631921824104234527687296416938110749192	0	-0.4631921824104234527687296416938110749192	49
49658	05-APR-14	Marcus Thornton	0.2089423903697334479793637145313843508169	0	-0.2089423903697334479793637145313843508169	56
49573	05-APR-14	Ricky Rubio	0.1576819407008086253369272237196765498652	0	-0.1576819407008086253369272237196765498652	79
49578	05-APR-14	Jose Barea	0.0343949044585987261146496815286624203822	0	-0.0343949044585987261146496815286624203822	56
49574	05-APR-14	Corey Brewer	0.396617986164488854727132974634896233666	0	-0.396617986164488854727132974634896233666	65
49571	05-APR-14	Gorgui Dieng	1.55222995999407319602904133945769743666	2	0.44777004000592680397095866054230256334	61
49577	05-APR-14	Luc Richard Mbah a Moute	0.4811881188118811881188118811881188118824	0	-0.4811881188118811881188118811881188118824	54
